prompt,true_suffix,response
"in Scotland. The many children were overseen by many Scottish nannies. I should tell you that these were the friendly ones. Scottish nannies get a terrible rap.""""They do."" I sat down on the windowsill, thinking this might be a long one.He stopped. ""Would you not do that, please?""""What?""""The windowsill. Not when the window's open.""""Really?""""We've already lost one Emily.""""She didn't fall out the window."" I looked down at the ground, as if to check.He shook his head and pointed to the corner of the room.""Isn't that a nice chair?""I was sorry to give up the view but went and pulled over the chair nevertheless.""Thank you,"" he said.""What about you?"" The room lacked a second chair, and the windowsill was out, and I didn't feel like offering him the bed.""I'm a stander by nature. I do better standing.""""Okay.""""Where was I?""""Scottish nannies."" Such a big, goofy smile, I thought. A movie star's smile.He stopped again. ""You're","a wonderful listener.""""Thank you,"" I said. ""Occupational hazard.""""Hah! Well, that tells me how long you've been acting if you think actors are good listeners.""""Scottish nannies,"" I prompted.He nodded. ""So the family had a passel of girls and then Tom and then another boy after him, but our story is about Tom. Tom Something, Tom Scion-­of-­the-­Aristocracy. Tom and his favorite Scottish nanny were taking a walk around the grounds. It's a beautiful day, not","not going to write this down, are you?""
""No.""
""I'm not sure I want to be in a book.""
""I'm not sure I want to be in a book either.""
""I'm not sure I want to be in a book either,"" he said.
""I'm not sure I want to be in a book either,"" I said.
""I'm not sure I want to be in a book either,"" he said.
""I'm not sure I want to be in a book either,"" I said.
""I'm not sure"
"of this is his, his and his family's but eventually his because he's the oldest son, and therefore hers in part, but of course that's not the way she hears it. She says, 'That's so sweet. But really, what's the name of the lake?' because clearly this is not the family trout pond. The lake goes on for miles. It doesn't belong to a single person. And just as Tom is about to repeat himself, he stops. He suddenly remembers that day with Heather, who was by then long back in Scotland. Heather, the first woman he'd ever loved because his mother was never really available to him. And at that moment, standing there with his bride-­to-­be, he realizes that this body of water he has only heard referred to by his own name was not named for him at all, and that it did not belong to him. Worse yet, he has no idea what the lake was called.""I went back to the window to look again at the lake and the day, to imagine the two of them stopping for this conversation. ""Tell me they didn't call the wedding off over this.""","I was not a particularly romantic person but still, that would have been a disappointment.Duke shook his head. ""Quite the opposite, in fact. Something miraculous happened, something that sealed their love forever. Tom told Lara the truth.""Involuntarily, I yelped. I made the sound a small dog makes when you accidentally step on his paw. ""Oh my god, I was totally with you.""Nothing in his face betrayed him. His cheeks didn't flush, his long black eyelashes, so ridiculous on a grown","
""They did not,"" she said. ""They got married. They had a child. They had a second child. They had a third child. They had a fourth child. They had a fifth child. They had a sixth child. They had a seventh child. They had a eighth child. They had a ninth child. They had a tenth child. They had a eleventh child. They had a twelfth child. They had a thirteenth child. They had a fourteenth child. They had a fifteenth child. They had a sixteenth child. They had a seventeenth"
"­four, the age I was at Tom Lake.""Would you say that the ride was better than being a veterinarian? That you'd rather be whipsawed by something called the Zipper than you would deliver that foal in the middle of the night?"" I can argue with Maisie because Maisie is logical and strong. I will always be afraid of waking up the part of Emily that has long been dormant. I will always be afraid of accidentally breaking something in Nell that is fragile and pure. But Maisie is up for it; no one will ever have to worry about Maisie.""I don't see why you have to give up one for the other,"" she says.""You don't have to,"" I tell my daughter. ""You want to. You wake up one day and you don't want the carnival anymore. In fact, you can't even believe you did that.""Nell turns her face away. Emily is holding on to her own braid with both hands. They aren't buying it. ""We're not talking about a carnival,"" Emily says. ""We're talking about Duke. I believe in Duke",".""I want to tell her she used to believe in the Easter bunny, too, but I don't. I could say that to Maisie but not the other two.7Wondrous god, I had the presence of mind to stick a chicken in the Crock-­Pot with some onions and carrots this morning, and the kitchen garden needs only to be picked, rinsed and reassembled in order to have salad. Emily has made bread and pie and after a day of work, bread and pie are really all we want. We scrub our",". I believe in him more than I believe in you.""

""I'm not saying I don't believe in him,"" I say. ""I'm saying I don't believe in me.""

""You're saying you don't believe in us,"" Emily says.

""I'm saying I don't believe in me.""

""You're saying you don't believe in us,"" Emily says again.

""I'm saying I don't believe in me.""

""You're saying you don't believe in us,"""
"Nell asks, though whether the question is meant for me or Joe or Emily isn't clear.""He was a schoolteacher, wasn't he?"" Joe asks.""History,"" I say. Saint Sebastian.Joe nods again, smiles. He has redirected the topic of conversation so deftly that the girls have no idea he's done it. He crumples his napkin, picks up his silverware and plate. ""Good man,"" he says. ""Good men. Now, if you'll excuse me for a minute, I have a few things left to do in the barn while it's still light.""We don't remind him that he says this every night. We don't tell him that he's too tired already and that whatever it is he thinks he needs to do can wait. We don't tell him because he doesn't listen to us.Emily pushes back from the table. ""I'll go with you.""""Don't be crazy. I know how to check on goats."" He puts his dishes in the sink. ""You've got your story to listen to.""There was only one table read on the schedule",", and even that, I think, was for my benefit. They'd been cooling their heels in Michigan waiting for the new Emily and now that I was there they were ready to work. Duke was out of his chair the minute I came into the rehearsal room, guiding me around the table like it was a cocktail party. ""Emily,"" he said, ""this is your mother, Mrs. Webb, and your brother Wally."" He leaned over and gave the woman who would play his wife a fleeting kiss on the temple. Mrs. Webb was faded and",", and it was the one that was canceled. The rest of the week's readings were to be done in the studio, with the actors and the director. But the studio was in the city, and the city was where the protests were. The studio was where the protesters were. The studio was where the protesters were going to be.

""I'm not going to the studio,"" I said.

""You're not going to the studio,"" the director said.

""I'm not going to the studio,"" the actor said.

""I'm"
", and if I didn't think about it too much I probably could do the other parts as well. Maybe not all of the Stage Manager, but most of it. Three years have gone by. Yes, the sun's come up over a thousand times. At not quite twenty-­five, this would be my third production of the play. I kept the script on my nightstand to read when I woke up in the middle of the night. I'd spoken the lines over traffic while driving Ripley's MG down the Santa Monica freeway to spend the day at the beach with friends. I ran scenes in my head on the plane going out to New York, on the plane coming to Michigan. I repeated the words like Catholic girls with their rosary beads, clicking through Hail Marys until they were muscle memory. So it was easy for me to be there in Tom Lake, to be Emily again, to be myself. I had enough room in my brain to think about work and wonder about Duke at the same time.Having known him for all of an hour, I assumed Duke would be a ham, but his Editor Webb was perfectly restrained, a dignified, matter-­","of-­fact man, even when he had to say words like Satiddy, likker. It's hard not to make hash of those things, but Duke was the kind of natural Ripley would have liked. Not only was he natural, he remained present for the whole reading, unlike George, who managed to check out the very instant his lips stopped moving. Duke paid attention to the other actors, and I flattered myself by imagining he paid the most attention to me.If it was my gift to play younger, Duke came off older than he was. He was twenty-­eight that summer","of-­fact man who was not afraid to be wrong. He was a good listener, and he was a good editor. He was a good man. I liked him. I liked him a lot.

I was in the middle of a scene with Tom Lake when I heard a commotion outside. I looked up to see a man in a suit and tie, a woman in a dress, and a little girl in a pink coat and a pink hat. The man was holding the little girl's hand, and the woman was holding the man's hand. The man was saying, ""I'm"
"inds her.Hazel rushes the door just as it's closing and Maisie turns and pushes her gently inside. ""Stay, stay. I'll be right back.""But Hazel doesn't believe her. When they're gone she scratches and cries until finally I crouch down and pet her ears. ""Hazel,"" I say to her very quietly. ""Hazel. She's coming back. I'll stay here until she does. Hazel, listen to me. I'm going to tell you something important, you need to be brave."" I then explain to the dog how I have told myself for so many years that my career fell apart because I wasn't any good, but now I'm starting to think it all fell apart because I had ceased to be brave. ""If this were a movie, I'd be drowning in regret now. But I'm telling you, Hazel, it doesn't feel anything like regret. It feels like I just missed getting hit by a train.""The entire life span of summer stock is four months—­four months birth to death—­so time must move faster now. Duke was the person I","knew best at Tom Lake. We had been alone together in my room. I had seen him act and felt moved and surprised by what he was capable of. He had seen me act and so waited for me at the door while the others said good night. We had known each other for a matter of hours, but they were summer-­stock hours, which in the outside world would have translated to a solid six months.""I promised I'd show you the lake,"" Duke said.""Did you?""""I know it's a lot to manage,"" Nelson said to me at the door, ""getting thrown in this way.","was most afraid of, and now he's gone. I'm not sure what to do with myself. I'm not sure what to do with my life. I'm not sure what to do with my career. I'm not sure what to do with my heart. I'm not sure what to do with my body. I'm not sure what to do with my mind. I'm not sure what to do with my soul. I'm not sure what to do with my future. I'm not sure what to do with my past. I'm not sure what to do with"
"thought I said, then he took back my hand. We walked the path along the lake for a while and then turned back. We lacked both the time and ambition to go all the way around.""Do you swim?"" he asked me.""Like a fish.""""Then we'll go swimming sometime.""I stopped. He knew what I wanted to do before I knew it myself, because as soon as he said it I wanted to go swimming more than anything. ""Let's go now,"" I said. ""I'll tell you, this has been one hell of a day. Let's go swimming."" It was northern Michigan in the summer. There would still be enough light.He looked at me. ""We're busy now.""""We are?""He nodded, moving a piece of hair from my forehead with his thumb. ""We have plans.""It sounded so much like a line from a play. We were going to go back to my room, and to pretend otherwise would have been acting.He took out a pack of Marlboros and offered me one.I shook my head. ""I don't smoke.""""Would you try?""""Smoking?""He nod","ded. ""It's something we could do together. Just think how nice it would be to go outside during breaks and sit on the lawn. We could look at the lake and smoke.""He lit two cigarettes with a single match, and then, exhaling, handed one to me. Jimmy-­George had nothing on this guy. Nobody had anything on this guy. I took a small drag and coughed. My first cigarette.""Just a couple of puffs or it will make you dizzy,"" he said. ""You've got to build up","ded. ""It's a good way to calm down.""

I took one. He lit it for me. I took a drag and coughed. He laughed. ""You're not supposed to inhale.""

""I know.""

""You're supposed to hold it in your mouth and then let it out slowly.""

""I know.""

""You're not supposed to inhale.""

""I know.""

""You're supposed to hold it in your mouth and then let it out slowly.""

""I know.""

"""
"? I just thought Maisie liked to carry her.""""She does.""""Can you stay awake while I take a shower?""""I can."" I follow him up the stairs. We leave the lights on because before we know it, one of the girls will be home.8It's a different kind of sleep when the girls are home. Even after so many years I am asleep but also waiting to hear the back door open and close. Nell comes home first, then Maisie. When they were younger I could hear the difference in their footsteps, a job that is simplified by Hazel barking. It's strange to me that Maisie and Nell have continued to sleep in the same room now that Emily's room is available, but they've always liked being together. Even when they were children, neither of them seemed to pine for a room of her own. At thirteen, Emily nailed a NO TRESPASSING sign to her door (purchased from Ace Hardware and put up not with tape or thumbtacks but nails), and even that couldn't rouse her sisters' interest in getting in there. All these years after the","end of Emily's hormonal rage, Maisie and Nell are still opting for the familiar comfort of their twin beds.When I go downstairs in the morning I find a cardboard box full of eggs waiting on the kitchen counter, some of them the color of milky coffee and some of them the blue of clouded sky. I'm glad we don't keep chickens because I regret the goats, but it means that eggs are always welcome. Maisie and Nell drag downstairs while I'm making French toast, Maisie clutching her dog like","girls moved in, I still have to remind myself that they're not children anymore. They're young women. They're adults. They're not my children. They're my daughters.

I'm not sure how long I've been asleep when I hear the back door open and close. I'm not sure how long I've been asleep when I hear the back door open and close. I'm not sure how long I've been asleep when I hear the back door open and close. I'm not sure how long I've been asleep"
"his parents because he was here all the time.""The French toast has grown cold but we make ourselves eat it. We know how the morning will go if we're hungry. ""Come on,"" I say, picking up plates. ""Let's get to work. I bet your father thinks we're still in bed.""We remember our hats. The day is clear and bright as we walk out to take our place between the trees. We see the six members of the Ramirez family in the distance and shout out our greetings, and they in return wave their arms above their heads. Their family is safe and together in this cherry orchard they have come back to year after year. Our family is safe and together in this cherry orchard. Our eldest daughter is going to marry our neighbors' son, a boy she loves, a boy we love, and I am mad at Duke, who, through no fault of his own, or through only the fault of his essential Dukeness over which he had no control, tore the fabric that bound me to my daughter. And though it has been repaired, expertly, repeatedly, this lumpy seam remains between us that keeps","her from telling me she's getting married. The dog has run ahead and Maisie jogs after her while Nell drops back and takes my hand. ""I want to see if the daisies are up,"" she says.We climb the little hill to the cemetery where to my surprise the tall grass is tangled with flowers—­white petals, bright-­yellow hearts. She'd called the seed and feed store more than a month ago and asked them to put a couple of packets of daisy seeds in with our order.""I was just here,"" I say, amazed by the degree","me from being the father I want to be.
I'm not sure how long we've been working when I hear a car coming up the driveway. I look up and see a black car with a white top. It's a 1957 Cadillac. I've never seen one before. It's a big car, a long car, and it's moving slowly. I'm thinking, Who the hell drives a car like that? It's not a car for a farmer. It's a car for a rich man. It's a car for a"
"ived injustice of the phrase enraged them, but when they got older and started saying it to one another it was suddenly hilarious. Sure enough, Emily's sobs are disrupted by her own hiccupping laughter. She pulls up her T-­shirt to wipe her face, blow her nose.""You're so gross. You should be a vet,"" Maisie says.Emily shakes her head. ""I don't know how to do this.""""Get married?""""I don't know how to do any of it."" She turns up her face to shout at the sky. ""Are we going to get the cherries picked in time? Will anyone be working at the processing plant? Is everything going to rot in a warehouse? Then Benny says we should just go ahead and get married, at least get that knocked off the list, and I think, why not? If we do it now we don't have to invite anyone—­no relatives, no neighbors, no friends from school. We've got the perfect excuse. It can just be us and the Holzapfels. We can bring blankets and sit","in the grass by the pond. I can wear something I already own and nothing will cost anything and we won't have to write thank-­you notes."" The breeze shifts imperceptibly through the leaves and just like that she's crying again. Maisie lifts the yoke of stone fruit from her sister's neck and Emily rubs her eyes with the heels of her hands. ""Whenever I think about getting married I feel like I'm losing my mind, and maybe that's because I'm losing my mind, and then I think of poor Benny getting","on the ground. We can have a picnic. We can have a bonfire. We can have a party. We can have a wedding.""

""You're so gross,"" Maisie says again.

""I'm not gross. I'm just saying. I'm not gross.""

""You're gross.""

""I'm not gross.""

""You're gross.""

""I'm not gross.""

""You're gross.""

""I'm not gross.""

""You're gross.""

"""
"ding me around, Ripley or Ashby, my agent, a producer. But I'd gotten to Michigan all on my own, into the play and into this bed. ""Hey you."" I tapped the small dip in the middle of Duke's chest.He kept his eyes closed, smiling as he pulled me to him. ""Oh, perfect. This is perfect."" He snuffled into my neck. ""I was hoping you'd still be here.""""Where else would I be? It's my room.""""And you've been nice about sharing. What's the time?""I lifted up enough to see my travel clock, which was on his side of the bed. His side, my side. ""Eight-­seventeen.""He yawned like a lion, showing me his molars, his fillings. ""We start at nine."" He took my face in his hands and looked at me with great seriousness. ""You shouldn't be late, the star, her first morning. You've got to be disciplined. Either breakfast or sex. Not both. You have to choose.""I was making good choices these days, which meant that by the","time we rolled apart there wasn't even a moment for coffee, and no time for Duke to go back to his dorm to change. ""Lend me something,"" he said.I was pulling my favorite dress over my head, the smocked one with the daisies and the wide pockets that my grandmother had made for me to take to Los Angeles. ""You can't wear my clothes."" Small female, large male, I could think of so many reasons why it was inappropriate.""I'm not going to rehearsal dressed in something I wore yesterday.""I looked at","time I got to the set, I was ready to work. I'd had my coffee, I'd had my shower, I'd had my sex. I was ready to be a star.
""I'm not a star,"" I said. ""I'm an actress.""
""You're a star,"" he said. ""You're a star.""
""I'm an actress,"" I said.
""You're a star,"" he said.
""I'm an actress,"" I said.
""You're a star,"" he said.
""I'"
"That last Emily—­"" Pallace began.""Piece-­of-­work Emily,"" Duke offered.Pallace nodded. ""That piece of work dropped out soon enough for the company to find a nice new white Emily."" She held an open hand in my direction.""New and improved."" Duke put his arm around my shoulder.""Very improved."" Pallace tossed me a smile. ""And anyway, can you imagine it? A stage full of Caucasians with me standing right in the middle looking all lonely?""Duke lowered his eyebrows, lowered his voice. ""Whose town is this, anyway?""""Not our town,"" Pallace answered brightly.""I don't think—­"" I started to say. What was I going to say?""If you like things just a little weirder, I'm also your understudy on Fool for Love. Oh! and I'm the understudy for your mother, which is stupid. Your mother should have gone to a swing.""""My mother?"" My mother in New Hampshire?Duke took back his arm. ""I didn't know that! That means if Mrs. Webb","gets sick you'll be my wife."" The kiss he gave her then had more intention than the kiss he'd given to the woman who was presently playing my mother. ""Someday we'll have to tell Emily she's adopted.""""What happens if Mrs. Webb and I are both sick on the same night?"" Mrs. Webb, my mother. I couldn't remember her name.""Then whichever one of you is less sick will pull your shit together and go on anyway,"" Pallace explained. ""Dancers always go on. If you ever see a notice that a dan","gets sick, you're going to be playing her.""""I'm not going to be playing her,"" I said. ""I'm going to be playing me.""""You're going to be playing her,"" Duke said. ""You're going to be playing her.""""I'm going to be playing me,"" I said. ""I'm going to be playing me.""""You're going to be playing her,"" Duke said. ""You're going to be playing her.""""I'm going to be playing me,"" I said. ""I'm going to be playing me."""
". Emily had been replaced. New day, let's get to work. The A.D. returned, too quickly I thought, and the director met him in the aisle for a brief consult. The director, Nelson, already looked tired.""Okay, people,"" he said, clapping twice even though he had our full attention. Pallace and her partner let go of one another's hands. ""We're going to get started. Albert will be here momentarily. Let's go ahead with the understudy. I want a full day. Lee?""A man in a light-­blue golf shirt raised a tentative hand.""Do you need a script?"" Gene asked.We were all looking at him. ""I—­"" he said, then stopped and held up his script.""That's good,"" Nelson said.""I don't know the part yet,"" Lee said.""It's early. You'll be fine. Hopefully you're just going to read for a few minutes. Nothing gets an actor out of bed like the knowledge that the understudy is reading his part.""Everyone laughed politely except the man in the golf shirt. We were meant to sit in the","row of chairs on either side of the stage whenever we weren't in the scene. We went to sit in them now, leaving Lee out there alone. When the moment came for one of us to talk at the kitchen table or the drugstore soda fountain or in the cemetery at the end, we were to carry our chairs across the empty stage and put them in places marked with gaffer tape on the floor, but for now everyone was sitting on either side, waiting. When we had taken our places, Nelson told the understudy to begin.Lee was in his sixt","seats, but he was standing in the aisle, looking around. He was a little older than the rest of us, with a full head of gray hair and a face that was a little too long for his body. He looked like a man who'd been in a fight and lost. He was wearing a pair of khaki pants and a button-­down shirt with the sleeves rolled up. He was the only one of us who wasn't wearing a costume. He looked like he'd just come from the gym.

""I'm Lee,"" he"
"lace might get sick?"" Maisie asks.""Lee was talentless but he wasn't stupid. Uncle Wallace had been at Tom Lake for fourteen consecutive summers and had never missed a performance. That man was like a dancer. He always went on.""""He went on drunk?"" Emily asks.Big old blustery Albert Long, red-­faced and red-­haired. My heart seized with unexpected affection at his memory. ""Drunkish. He found a way to make it work.""""And what about the George?"" Nell asks.""The George? What about him?""""Was he bad?""""Forgettable,"" I say.""As bad as Lee?"" Maisie asks.""Oh, no, nothing like that. I'm sure he was fine. I only mean that I've forgotten him.""""Which means what? You can't remember his performance?"" Nell is concerned that this is further proof of my diminishment. To my children I am unimaginably old.""I mean the kid who played George is gone,"" I say, but they don't understand what I'm talking about. Duke is as close as the cherries on the tree, as is Uncle Wal","lace, for reasons that are no doubt connected to how things ended. Lee I remember less as a person and more as a story, and George I do not remember at all. There is no explaining this simple truth about life: you will forget much of it. The painful things you were certain you'd never be able to let go? Now you're not entirely sure when they happened, while the thrilling parts, the heart-­stopping joys, splintered and scattered and became something else. Memories are then replaced by different joys and larger sorrows, and unbelievably, those things","lace. ""I'm saying that the kid who played George is gone. He's not here anymore. He's not in the picture.""""But he's in the play,"" Emily says. ""He's in the play.""""I know. But he's not here. He's not in the picture.""""But he's in the play,"" Emily says again. ""He's in the play.""
""I'm not sure I'm going to be able to do this,"" I say.
""You're going to be fine,"" Emily says."
"­cleared his throat. Nobody was pretending that Duke and I weren't happening. They were only asking that we tone it down.Every day at Tom Lake was a week, every week a month. We spent hours in a dark theater, saying the same things to the same people again and again, finding ways to make the world new. In high school and college I'd gone to rehearsals a few times a week, but at Tom Lake rehearsals were our life. Where we stood and how we stood and how we placed our chairs and looked into the lights and spoke to one another and listened, all of it mattered. Uncle Wallace had been right about Nelson. Every day he directed each of us towards a better performance.Our schedule included precious little free time but we made excellent use of what we had. We wore our swimsuits under our clothes and ran to the lake in lieu of eating lunch. With advanced planning we could get from the stage to being nearly naked and fully submerged in four minutes flat. I owned two suits, the one my grandmother had ordered me from L.L. Bean and the bikini I had","not returned to costume the day I was instructed to swim in the backlot pool. I never questioned which one to wear. Pallace came to the lake with her dance partner, Auden, and Auden's Korean American boyfriend, Charles, who we called W.H. because we never saw one without the other. W.H. was another dancer and also a swing. Mother Gibbs and Mrs. Webb swam in the lake but Mrs. Webb wouldn't put her head under water and neither would Pallace. They swam like women in classic Holly­wood mov","bought at the mall in Knoxville. I wore the bikini to the lake, and the L.L. Bean suit to the theater. I was not the only one who did this. We were all in the same boat. We were all in the same boat.

The first time I saw the lake, I was in the backseat of a car with my mother and my grandmother. We were driving through the mountains, and the lake was a surprise. It was a big lake, and it was blue. It was the kind of lake you see in movies, the kind"
"with Cabaret at night, Sunday is Cabaret at night but no Our Town matinee, so there's a break. Monday I sleep.""""That's not possible.""Pallace disagreed. ""It's possible, not optimal. I'd like to play Emily once or twice, only if you had a UTI or something, but other than that I pray for your health."" She was looking back at the shore. ""Do you know who that is?""Mother Gibbs was gone and in her place a man now stood at the edge of the water, waving his arms over his head. ""Peedee,"" he called. ""Peedee!""I looked over my shoulder to see who he was looking at—­Duke on the swim platform was wet and shining like a god. There should have been a golden trident in his hand, a crown of seaweed and starfish in his hair. He waved his arms wildly in return then dove into the lake. It was straight out of a movie, the elegance of his dive and then his swimming, clean and fast, none of the splashing around he'd been doing before.""Must be","his dealer,"" Pallace said. ""We should go in anyway.""Off she went, but for a moment I stayed behind treading water, watching all the actors and dancers as they swam to shore. Lee folded up his towel and walked away. I wondered if anyone had ever prayed for my health before. My grandmother, probably. She would have done that for me.""It's Saint Sebastian, isn't it?"" Emily says. She is Emily again, fully restored, taking cherries down at twice the clip of the rest of us.I nod. ""He","a friend,"" I said. ""He's calling him Peedee.""

""No, that's his name. Peedee. He's a friend of the family. He's a doctor.""

""A doctor?""

""A doctor of medicine. He's a surgeon. He's the best surgeon in the state. He's the one who did my surgery.""

""You had surgery?""

""Yes. I had a hysterectomy. I had a tumor. He's the one who took it out.""
"
"my swimsuit off in the lake, that he needed a drink? For as much as the feel of Peter Duke's hair slipping between my fingers is mine, the facts of his life more accurately belong to my daughter.""Sarah was the youngest,"" Emily says. ""She died of Ewing's sarcoma when she was four.""Was it possible? Duke was always saying he'd take me home with him, back to East Detroit, so he could show me where he came from. Surely the little girl's photograph would have been on the mantel in their parents' house. I would have asked who she was.""Sarah Duke,"" Emily says.""I didn't know.""""He never talked about her.""""But you knew,"" Maisie says, because it was starting to feel like Emily had gotten Duke's number after all, that she had somehow called him from her bedroom when she was fourteen.""Some journalist went through every piece of information in the public record about his family. I think it was for Vanity Fair. Anyway, he found the death certificate and then he sprung it on him in the interview, just to see how he'd react",". Apparently Duke walked out. He wouldn't finish the interview, wouldn't sit for photos.""Good for you, I want to say to him. I who knew nothing and have nothing to say. I can remember very clearly when Emily was eight and Maisie was six and Nell was four, the big girls were in school all day and Nell came home from preschool after lunch. The sweetness of those hours when it was just the two of us never left. What would life have been without Nell? Who would Emily and Maisie have confided in once they were grown? We had a younger",". He didn't react. He just said, 'I'm sorry.'""

""I'm sorry,"" I say.

""I'm sorry,"" Maisie says.

""I'm sorry,"" Emily says.

""I'm sorry,"" I say.

""I'm sorry,"" Maisie says.

""I'm sorry,"" Emily says.

""I'm sorry,"" I say.

""I'm sorry,"" Maisie says.

""I'm sorry,"" Emily says.

""I'"
"Come to the Ca-­ba-­ret, old chum . . ."" I went inside and stood against the back wall of the rehearsal room.I'd left Grover's Corners, where we sat in a row of chairs in the cemetery, staring ahead, and arrived at the Kit Kat Klub, where the dancers straddled their chairs with intention, stood on chairs bending forward, asses offered to the light. Pallace draped backwards across the seat of one, the top of her head touching the floor, her legs scissoring up in time with the music. She was still wearing her red swimsuit, all the dancers were wearing some variation of swim wear, and it all looked vaguely obscene so far away from the lake. Upside down and sideways they were singing, dancing, grinding away while a man at an upright piano played along, darting up a hand to turn the sheet of music then coming right back to playing again.It would be easy to describe Pallace as the most beautiful, most talented person I had ever seen, but Tom Lake was bristling","with her equals. I suppose a few attractive duds had snuck in here and there, the kid playing George being one, but for the most part the performers had a magnetism that required no practice whatsoever—­either you've got it or you don't. Duke had a truckload of it. He had it when he spoke the dullest lines of Editor Webb, or ordered coffee, or took me to bed. If Jimmy-­George from high school knew how to look at a person, Duke knew how to make a person look at him. The Kit Kat","with talent, and he was the most beautiful man I had ever seen. He was the one who had made me feel like I was the most beautiful person in the world. I had never seen a man like him before, and I had never seen a man like him since. He was a man who could make you feel like you were the most beautiful person in the world.

I was the most beautiful person in the world.

I was the most beautiful person in the world.

I was the most beautiful person in the world.

I was the most beautiful person in the world.

I was"
"this conversation is, I think you're making the right choice. And anyway, even if Sebastian didn't make the pros he was still an excellent tennis player. He played McEnroe.""The three of them drop their hands and I know I've finally said something of real interest. I can hear Joe telling me not to get them overexcited. They have to keep working.""Did he win?"" Maisie's voice is hushed, and Maisie's voice is never hushed.""No,"" I say. ""But it was something he was proud of, just that he got so far as to even be on the same court with him. They were both seventeen. McEnroe was a big deal at seventeen.""""What was the score?"" It was a scrap of information for Emily to add to her collection.""Six-­two, six-­o.""Nell covers her face with her hands and moans. ""Oh, Saint Sebastian! I can't bear it.""""What are you talking about? He was happy!"" I say. ""Sebastian never expected to win.""""He did,"" Nell says. ""Even if he never admitted it, he thought he might",". He wanted to.""Maybe she's right. Saint Sebastian was twenty-­nine when we met, and it was Duke who told me the story about McEnroe. At seventeen, Sebastian must have thought of himself as someone who would make it. The number of things I'd failed to grasp back then was as limitless as the stars in the night sky.10For three seasons of the year, Saint Sebastian was the tennis coach at the University Liggett School in Gross Pointe Woods where he taught U. S. History and World Civilization. In the summers he worked at the",". He was a good player. He was a good player, Lark. He was a good player.""

""I know,"" I say. ""I know.""

""He was a good player,"" she says again.

""I know.""

""He was a good player,"" she says again.

""I know.""

""He was a good player,"" she says again.

""I know.""

""He was a good player,"" she says again.

""I know.""

""He was a good player,"" she says again.

""I"
"at Tom Lake and Our Town was a week out from following them. The rehearsals were all in tech now, ten out of twelve. They put a stiff pomade in Duke's hair and pinned it in the back so that he looked less like the lead in Jesus Christ Superstar and more like a respectable newspaperman in 1901. At the same time, we'd started the table reads for Fool for Love and at night we ran our lines in bed. Duke had played Eddie once before at Detroit Rep. His Eddie was the reason he'd been hired for Tom Lake. Even as he lay there on his side, his hand on my hip, I could see how scary good he'd be in the part. How it thrilled me to think of going straight from Our Town to that rundown motel room, going from the father and daughter we'd imbued with too much chemistry, to a pair of half siblings who had enough chemistry to burn down a barn. We'd show Tom Lake a thing or two about what it meant to be dark and complicated and grown-­up.We ate and drank and slept our","art, pounded our art into the mattress. Actors and dancers, designers and techs of different races from different states and wildly different backgrounds strolled through a utopia of cherry trees when they weren't being worked to a nub. Men held hands with men. No one gave Sebastian and Pallace a thought. Michigan! Who knew?""Let's see you take me home to East Detroit come fall,"" Pallace said, her head in Sebastian's lap. We had just come out of the lake and the four of us were lying on an old cotton blank","way through the week. We were in the middle of a run of good luck. We'd been in the middle of a run of good luck for a long time. We were in the middle of a run of good luck that was about to end.

The day before we were to leave for New York, I woke up with a headache. I'd had a headache for a few days, but this one was different. It was a headache that wouldn't go away. I took some aspirin and went back to bed. I woke up a few hours later with a fever"
"girl he'd liked in middle school, his newspaper route, his secondary education, his college years majoring in English, what his parents thought about him going to college to major in English, that his parents wanted him to stay and work on the farm, his first job on a newspaper in Concord, the books he read, when he met Myrtle who would later become his wife, the birth of their daughter Emily, the birth of their son Wally. He was on his third notebook. I'd found the first two in the nightstand, his handwriting a microscopic block print, all caps. I got a headache trying to read it. Then I found the notebooks on Eddie and Fool for Love.—­He forced himself to stay awake for an entire weekend because he'd heard it was a better high than getting high. Then he tried to punch Sebastian when Sebastian wouldn't give him the car keys so that he could drive to the all-­night diner in town for coffee. He didn't succeed in punching Sebastian though, because all Sebastian had to do was step aside and then catch Duke when he pitched forward, like some sort of unfunny comedy","routine they'd been rehearsing for years.—­The four of us came back to the company housing late one night after playing tennis to find that the front door, which was never locked, was locked. While three of us discussed our best course of action, Duke punched out one of the small panes of glass beside the door. He didn't sever an artery or cut a tendon, though it took Sebastian half an hour to tweeze the shards of glass out of his hand and get it wrapped. ""Saint Sebastian, Saint Sebastian, Saint Sebastian,"" Duke repeated as he watched his brother work",".

""I'm not going to let you do this to yourself,"" I said. ""You're not going to write your life story. You're going to write a book about the people you've met in your life. You're going to write a book about the people you've loved. You're going to write a book about the people you've lost. You're going to write a book about the people you've killed. You're going to write a book about the people you've saved. You're going to write a book about the people you'"
