prompt,true_suffix,response
"an A-Hamm Lineup from four months prior, one following Madam Lulu Watts's
[*1]
 fall. Each member of A-Hamm had mimed her signature pinky-out drinking from an invisible teacup as the cameras panned through the group. Staxxx still sometimes held up a pinky in memory of her dead sister-in-arms, Emily had noticed.


Now the screen displayed Ice Ice the Elephant, whose solid build and eye for smart armor distribution had kept him alive for the last four bouts. He wore simple construction boots and a gray pair of sweatpants on the road. He also had on a T-shirt and a light jacket that read 
Mike's Autobody
 in letters so small they probably wouldn't be around too much longer. Ice was growing more and more popular and 
Mike's Autobody
 would be replaced by some larger company soon
.
 The spiked ball of his ball and chain was tucked inside a pouch, the chain wrapped around his thick waist like a belt. When the cameras rose","to Ice's face, he snarled a playful snarl.


Next the camera scanned the blue cowboy boots that had become Gunny Puddles's signature, the golden MF of McFoods near his heels. He had no visible weapons, but he was known for having four secondary-tier weapons, his throwing knives, and no primary weapon. A unique load out that thus far had proven effective. His thinning hair looked greasy, slid back on his head. As his pale face came into focus he spat on the ground.
","to his face, he smiled.

""Ice Ice the Elephant,"" the announcer said. ""The man who's been on the road for the longest time. He's been in the Chain-Gang for over a year now. He's been in the Chain-Gang for over a year now. He's been in the Chain-Gang for over a year now. He's been in the Chain-Gang for over a year now. He's been in the Chain-Gang for over a year now. He's been in"
"being an enforcer. She hadn't enjoyed splitting Whittaker ""Cha-Ching"" Ames in half, but when he'd tried to stab Thurwar a few months ago on the March, he'd ended up in pieces. She hated what she was, but she loved what she could do.


Walter Bad Water walked to Staxxx's left, just in front of her. He watched quietly as he always did, in awe of his own survival, of the innocence that he still held in his heart like a dying thing cradled to the grave. He'd done nothing, and here he was, punished. He had a hunting knife that had been gifted to him by Gunny Puddles. He'd accepted it before he knew that taking a gift from Gunny would put him on the outs with Sunset, Thurwar, even Staxxx. Again, his innocence meant nothing.


""It's a smooth-looking night out here. Hopefully the mosquitoes don't fuck us to death,"" Ice Ice the Elephant said. He would make it through today and try to","make it through all the days to come. Just before this he'd killed a man. He'd killed a man and now he was talking about mosquitoes. But that's how it went out here. One day at a time. That's what he'd told himself before and after every March. His metal chain rattled around his waist, a sound that always brought him comfort.


""I hear that,"" Sai Eye Aye said, echoing their friend. Just in front of them, off to the right, was Thurwar, LT, thee Grand","make it through tomorrow. He was a survivor.

""Ice Ice the Elephant, you're a fucking legend,"" Gunny Puddles said.

""Ice Ice the Elephant, you're a fucking legend,"" the Links chanted.

""Ice Ice the Elephant, you're a fucking legend,"" Gunny Puddles said.

""Ice Ice the Elephant, you're a fucking legend,"" the Links chanted.

""Ice Ice the"
"ortment of backpacks and rucksacks waiting for them, leaning against ""stumps"" that were situated around a well-manicured bonfire. As usual, the first part of the March was the journey to the things that the Links carried with them, besides their weapons. Their worldly possessions stuffed into branded bags. Thurwar was first to step up and pull a black rucksack. Golden hammer emblems were pressed into each of the thick shoulder straps. She took it and disappeared into the largest tent—the Queen's Tent, the only one of its kind on the Circuit. Now that Thurwar was the pound-for-pound top champion across all Circuits, the Queen's Tent was hers.


Staxxx grabbed her own green-and-gold rucksack and pulled it to her body. ""No place like home,"" she said as she took a seat on one of the logs.


The other Links grabbed their packs. In less stable Chains, this was a time as dangerous as any. Links lost hands for touching someone else's pack.","Staxxx, LoveGuile resting against her body, watched over the process now. There was a sense of forced calm among the group today. Staxxx took a breath and looked into the fire.


""Suck my dick, America."" Randy Mac sighed as he pulled his denim pack off the ground. His catchphrase, spoken without a smile.


There were eight Links on the Chain and six tents. Rico and Bad Water hadn't earned that luxury yet, so they had sleeping bags and the great cover of sky, unless someone on","But this was a Chain that had been together for a long time. They were a family.

""I'm gonna go get my shit,"" Randy Mac said. He was the only one who didn't have a pack. He'd been a Chain member for a few months, and he'd been given a few days to get his things together.

""I'll go with you,"" Gunny Puddles said.

""I'll go with you,"" Rico Muerte said.

""I'll go with you,"" Ice Ice the Eleph"
"hand grabbed her own rucksack. She stood, and immediately Thurwar stood as well.


""Please,"" Thurwar said. She moved quickly enough that her knee protested, but she ignored the pain. She stood in front of the tent opening, Hass Omaha in her own hand. It seemed she'd grabbed the hammer without even realizing. A great shame swelled in Thurwar's heart.


""Today,"" Staxxx said. ""Sun's gone. It's you and me.""


""This Chain is already fine. Why should we do anything that might take us—take me—off my game?"" Thurwar asked. But how could they be ""fine"" if Sun had just been taken?


""It won't. I promise you,"" Staxxx said. Staxxx was putting her boots back on. ""We can do it now. It will make you feel better after today. The kid.""


""I feel fine about that,"" Thurwar said, and her voice stank of truth.


""Sure you do,"" Stax","xx said. ""Even more reason to do this right now."" Staxxx wiped her eyes a final time and stepped out into the evening. It still smelled of an earlier drizzle, which had wet the earth and the dry, dying grass.


""Yo,"" Thurwar heard Staxxx say. She could hear the Chain. ""Gather up, everyone. Big announcement for y'all."" The HMCs whizzed past Thurwar, out of the tent, to find Staxxx.


Thurwar followed. She was hungry","xx said. ""But you're not fine. You're not fine at all. You're not fine, and I'm not fine, and we're not fine. We're not fine, and we're not fine, and we're not fine.""


""I'm fine,"" Thurwar said.


""You're not fine,"" Staxxx said.


""I'm fine,"" Thurwar said.


""You're not fine,"" Staxxx said.


""I'm fine,"" Thur"
"'m just saying, it's not saints out here.""


""First off, you could be a saint or whatever if you wanted to be,"" Thurwar said. ""What's on your back, double MS? Plus one M."" Ice Ice the Elephant nodded and then looked down at his boots. ""That's not so bad, so you had some issues with drink, a manslaughter, and maybe you offed a guy along the way.""


""One was my mother,"" Ice Ice the Elephant said.
[*2]


""That's a lot, and I'm sorry that happened,"" Thurwar said. ""But I know you and you could be a saint."" She tried to keep her momentum.


""And you""—all of the Links who made up the Chain were more attentive as she pointed to Rico Muerte—""you're a one-A, one-M, right? So one fire killed one person. You could be the next saint too, if you want. And you too, Sai."" Sai Eye Aye stiffened but nodded.","


""It was a church I burned, but I feel you,"" Rico Muerte said through a weak smile.


""Christ,"" Staxxx said, ""still loves you, I'm sure."" She got to her feet, dragging LoveGuile along her side. ""The point is we're not gonna do bad stuff to each other anymore. Sunset's Rule.""


""That's not what this game is,"" Gunny Puddles said.


""That's what it is now,"" Staxxx replied without looking his","""And you, Gunny Puddles, you're a one-A, one-M, one-S. So you killed one person, you stole one thing, and you sold one thing. You could be a saint too.""


""I'm not a saint,"" Gunny Puddles said.


""I'm not saying you are,"" Thurwar said. ""I'm saying you could be. You could be a saint. You could be a saint. You could be a saint. You could be a saint. You could be a saint. You"
"unk at the wheel. His mother, an alcoholic herself, asked him to speed faster. There was so much to see in the world and what were they doing, stuck in Wisconsin, seeing exactly nothing. They'd see it all now. But they'd need liquor for the sudden road trip. ""Oh"" was the last thing Opal Vines said. That he could hear anyway. He had no idea what the eighteen-year-old in the other car said as the headlights bloomed a last light across his face.


Then, once he was inside, he'd killed a man because the man wanted to kill him.






*3
 
And even if we weren't the worst thing we'd ever done, well shit. Gunny Puddles had seen their eyes, their fear, and taken something from their bodies. He knew who and what he was and, well shit, if he got a chance to see the country before he died then that was something. Winning in the BattleGround gave him that same feeling. They called him a monster. He did not deny it.






","















Sports Central


Tracy Lasser sits at a desk ready to speak to the world.


""Opal opted to exit Oxenfurt with only an optometer."" She looked at the camera once, then practiced slowly shifting to camera two, a move Lee, the set director, had pushed her to do more often in the weeks leading up to this moment. The weeks leading up to the day her dream would come true.


""Peter Piper picked a peck of pickled peppers","*4
 
""I'm not a monster,"" Gunny Puddles said.






*5
 
""I'm not a monster,"" Gunny Puddles said.






*6
 
""I'm not a monster,"" Gunny Puddles said.






*7
 
""I'm not a monster,"" Gunny Puddles said.






*8
 
""I'm not a mon"
"—""


""I promise, you'll be fine. Don't stress. You know how to read. You've done great already. The only difference is that this time the world is watching. But calm down."" Elton rolled his chair over her way. ""I'm here with you."" He touched her thigh and rubbed up and down the cloth of her dress. ""Love this on you, by the way. You look great.""


Tracy looked at Elton and felt her fear turn to heat. ""I'm calm,"" she said, and straightened up, pushing his hand away. She'd made it clear the first time he'd rubbed her shoulders in a ""friendly way"" that she did not want to be touched. And her making that clear had done almost nothing to change his behavior. In fact, over the last several months that she'd been in studio training, he'd made it perfectly clear that as long as he was thee Elton Vashteir he was going to do exactly as he wanted. For now, it was glancing brushes, friendly rubs, but it was clear what came next.


""We'","re live in forty seconds,"" the director said in her ear. Tracy nodded as Elton rolled back to his spot three feet away, in front of his notes. She had her notes, her own stylus. She was an anchor on 
Sports Central
. Only the second Black woman in the decades-long history of the show.


She scanned the notes in front of her. It wasn't a surprise to see an old friend's name on the breaking-news report. An old teammate. She blinked quickly. She would not cry, though she wanted to","re going to do this,"" he said. ""We're going to do this together.""


""I'm calm,"" she said again.


""You're going to be great,"" he said.


""I'm calm,"" she said.


""You're going to be great,"" he said.


""I'm calm,"" she said.


""You're going to be great,"" he said.


""I'm calm,"" she said.


""You're going to be great,"" he said."
", I ain't mad at ya. Like I said, he was a son of a bitch. Just like most here talking about it.""


Thurwar thought of Sunset. She'd seen him cry over the life he'd lost, over his daughter, whom he'd held in his arms and was sure no longer remembered anything about him. She'd seen him become beloved by the country, clearing a path in blood with a sword. The night Sunset Harkless was murdered, Staxxx had told her that she'd spent the evening with Randy Mac.


Thurwar stood, her face revealing nothing. ""Why?"" she asked.


Staxxx's eyes found Thurwar, though it seemed they struggled to do so.


""I'm not proud."" Staxxx dropped LoveGuile to the ground and stepped closer to the Links. ""I loved Sun too. I was out chatting with him about High Freedom."" Thurwar moved closer to the fire. She 
wanted to see Staxxx's face as she told the story of killing Thurwar's closest friend. The","air was dry and warm. The fire danced shadows around Staxxx's jawline. Thurwar held Hass Omaha in her grip; it helped her move through her feelings. On some level, this wasn't a surprise. She hadn't wanted to think about it directly, but she hadn't been sure who besides Staxxx could have taken advantage of Sunset.


""Y'all know that was my guy. So yeah, I went out to him and was talking to him about the end of all this and the next world. And…"" Stax","story of how she'd killed the man who'd been her lover.

""I was out there talking to him about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom. I was thinking about how we could get to High Freedom."
"many good, hard things. The floating cameras watched her.


Thurwar turned into a backhand swipe and Staxxx felt the breeze she'd made graze the edges of her skin.


""I'm always worried,"" Thurwar said. Her breath was constant, controlled, though she continued to crush the nothing around her.


Staxxx tried and failed to swallow a smatter of laughter.


""You are not always worried,"" Staxxx said. ""That's just something we say to get you to relax more."" She watched Thurwar.


""Why didn't you tell me?""


""I did. Just now.""


""Why didn't you tell me when it happened?""


""BlackOut had ended, so we couldn't talk on our own. And I didn't 
want to distract you before your Question Match,"" Staxxx said, breathing in and out with her eyes closed. All of those things were true.


Thurwar stopped her drills and kneeled down slowly. Staxxx kept her eyes","closed, though she could feel Thurwar's face hovering over the basin's edge. Thurwar exerted a kind of pressure just by being. Staxxx had grown to love the feeling, like a heavy coat, a thick gravity.


""You didn't think finding my best friend dead would distract me? It doesn't make sense. Why didn't you come to me?""


""I thought I was your best friend,"" Staxxx said.


""You should have told me.""


""I made a decision.""

","closed.


""I'm sorry,"" Thurwar said.


""It's fine,"" Staxxx said.


""It's not fine.""


""It's fine.""


""It's not fine.""


""It's fine.""


""It's not fine.""


""It's fine.""


""It's not fine.""


""It's fine.""


""It's not fine.""


""It's fine.""


"
"axxx said. The HMC flew in closer. ""Anything but love,"" she finished. She closed her eyes again and let the fizzing water hold her. She heard Thurwar approach. The smooth steps on nylon.


""I worry because someone has to,"" Thurwar said.


Staxxx felt Thurwar's brown eyes on her before she opened her own. Thurwar stood above her, breathing deeply, sweat beading at her temple.


Staxxx felt a chill run through her, even in the warm water. She loved how Thurwar could make her feel something with just a look.


""We did the right thing. And we'll see how it goes,"" Staxxx said. She could feel herself grinning. ""I don't want to feel like this is…this isn't some extra burden on your homestretch.""


Thurwar walked the two steps to the cot and put Hass Omaha down on the ground. They didn't talk about the end. They were warriors on a ride that kept going until they were Freed. One way or the other",". High or Low. But somehow here it was. Two weeks away.


""If anything""—Staxxx tried to keep her voice sleepy and relaxed—""this new way is a guarantee. There's a standard now. And if we're good here, we're good everywhere.""


""I know,"" Thurwar said. ""There are only five of us left.""


""You giants."" And though it shouldn't have bothered her, Staxxx felt a pebble of hurt in her chest at not being included in the group Th",".


""I'm not worried about me,"" Thurwar said. ""I'm worried about you.""


Staxxx felt her smile grow.


""I'm worried about you,"" Thurwar said again.


""I'm worried about you,"" Staxxx said.


""I'm worried about you,"" Thurwar said.


""I'm worried about you,"" Staxxx said.


""I'm worried about you,"" Thurwar said.


"
"ten months in isolation. Robert King spent twenty-nine years in solitary before he was released. Herman Wallace. Herman Wallace. Herman Wallace. Herman Wallace. He died of liver cancer two days after they killed him for forty-two years.


Albert Woodfox, Herman Wallace, and Robert King, Albert Woodfox, Herman Wallace, and Robert King, Robert and Herman and Albert. Herman and Robert and Albert. Wallace, Woodfox, King.






*3
 
The incarcerated can be placed in solitary confinement for nonviolent offenses such as possessing contraband or insubordination. Segregated housing is also sometimes used for the ""protection"" of the incarcerated individual.






















The New


Two more, was the first thing she thought upon waking. At least two more people she'd have to kill. Two more times she'd have to defend her life on the BattleGround.


Thurwar","was a collection of numbers and statistics. Numbers and statistics that she, a Grand Colossal, defined and defied. A great part of her lethality was her ability to understand them.


In the beginning, when she was still more civilian than Link, she'd relish the moments when she could almost forget her situation. Those seconds in the morning when, if the HMCs weren't floating above her to start her day, she could enjoy a sweet silence and pretend that her life was something other than a brutal entertainment.


She looked at Staxxx","had been dreaming of a woman. She'd been dreaming of a woman for a long time. She'd been dreaming of a woman for so long that she'd forgotten what it was like to dream of a man. She'd been dreaming of a woman for so long that she'd forgotten what it was like to dream of a woman who wasn't her.

She'd been dreaming of a woman for so long that she'd forgotten what it was like to dream of a woman who wasn't her.

She'd been dreaming of a woman for so"
"axxx played the game as if it were a natural and expected part of her life. She addressed the audience directly, made jokes that only made sense if you were the subject of a never-ending show, charmed her way into popularity, which garnered sponsorship, which ultimately made her a more lethal Link.


And then the two HMCs zipped away. They were alone, no cameras in sight. It had been a long time since Thurwar had felt what it was to be unseen on the Circuit. Her first thought: happiness at being alone with Staxxx, without the eyes of the world watching them. An opportunity to tell Staxxx what she'd learned from the woman in Vroom Vroom. This was a moment she could use. The truth sat on her lips, but she knew that once she spoke it, they would never be the same again. She swallowed the words, and as she did, it occurred to her that something significant had to be happening outside the tent, significant enough to pull the HMCs from her, naked as she was, and Staxxx, who was pulling on her robe already, clearly having come to the same","realization a moment faster.


""Shit,"" Staxxx said, and she ran for LoveGuile. And the moment, Thurwar's chance to tell Staxxx, flew away.


Thurwar jumped from the basin, grabbed a towel, and wrapped it around her body. She rushed after Staxxx. Outside the tent, grass hugged her wet soles and collected against her skin as she ran, hammer in hand.


Rico Muerte was standing near the smallest tent, two hands on his six-","conclusion.

""What's going on?"" Staxxx asked.

""I don't know,"" Thurwar said.

""I'm going to go see,"" Staxxx said.

""I'll come with you.""

""No, you stay here. I'll be back.""

""I'm coming with you.""

""No, you stay here.""

""I'm coming with you.""

""No, you stay here.""

""I'm coming with you.""

""No, you stay here."""
".


""What I'm saying is I'm not no bitch. I'm a Rook but everybody starts somewhere. I can say I don't wanna eat no damn peanut butter and jelly for the rest of my life and I don't give a fuck what anybody wants to say about it,"" Rico spat out.


Gunny Puddles had emerged from wherever he'd been and now stood only an arm's length from Thurwar. He shot a toothy smile her way and took a few steps toward the rest of the group.


As it was in civilian life, the loud, boisterous stuff was usually less of a concern. But the quiet ones were to be watched precisely.


""It's simple,"" Staxxx announced.


""Yeah, what's simple is I ain't soft and I'll prove it if I have to. Believe me.""


""What I was going to say,"" Staxxx continued, ""is that you're probably about tired of being the young blood, not having a real primary and all.""


","""Kid doesn't even have a real primary,"" Sai echoed.


""Four motherfuckers thought my shit was primary enough to Low out to it,"" Rico said, sticking his chest out farther.


Staxxx went on as if she had not heard either Sai or Rico. ""And it rubbed you the wrong way to have someone rub that fact in your face.""


""I ain't no bitch.""


""And I don't think anybody is trying to dispute that. This feels like a misunderstanding."" Stax","""I'm not tired of it,"" Rico said.


""I'm not saying you are. I'm saying you're probably tired of being the young blood. You're probably tired of being the one who has to do what the others say. You're probably tired of being the one who has to do what the others say. You're probably tired of being the one who has to do what the others say. You're probably tired of being the one who has to do what the others say. You're probably tired of being the one who has to do what the others say"
"floated above the ashes of last night's fire. Randy Mac jumped to his basket, grinning wildly. He had paid his Blood Points to ensure his daily meal package reflected his status as a Reaper: hot food, prepared by an actual chef. Things that usually tasted fine, sometimes even very good.


Ice Ice and Sai and Randy huddled together around the Anchor, hardly moving from the spot where the food had been left. They, Thurwar knew, were the core of the Chain. Those three had made it through some real shit together. She was grateful for them and how completely they let her lead them. Even if Randy wanted Staxxx exclusively. Even if Sai had secretly, maybe, orchestrated some quarrel with Rico to put a stamp on Thurwar and Staxxx's new decree.


""Eating time. Always a good time,"" Mac said, pulling his portion toward a stump to sit down. Randy Mac had gone from using a thread of copper wire, strangling other Peanuts for dear life, to the confident, trident-wielding Re","aper he was now. She had more than seen it. She had midwifed his survival, just as she had with so many of the others.


She looked at Rico, watched him snatch a peanut butter and jelly sandwich, a ""vitamin"" juice box, and a banana. He glanced at Randy, Ice, and Sai, then began to walk off toward the second faction of the Chain: Gunny Puddles and Walter Bad Water. Gunny preferred to eat away from the core group, and Bad Water, a weak","aper he was now. He was a good man.

""Ice Ice, you're up,"" Thurwar said.

""Ice Ice, you're up,"" Ice Ice said.

""Ice Ice, you're up,"" Sai said.

""Ice Ice, you're up,"" Randy said.

""Ice Ice, you're up,"" Thurwar said.

""Ice Ice, you're up,"" Ice Ice said.

""Ice Ice, you're up,"" Sai said.

"""
"
""Damn,"" Rico said. He chuckled sadly. He gripped the plastic bag in his hands tighter.


Staxxx walked to the bedside and picked up her own box, the Staxxx Pack.


Today there was a bowl with an over-easy egg on quinoa with assorted vegetables. It steamed when she released it from its plastic cover. As a civilian, Thurwar had never been in a nice hotel. And unlike her time at Angola, where she lived off the commissary when she could because the chow hall food was more mold than anything else, on the Circuit, Thurwar ate well.
[*]
 She ate beautifully. She ate 
foods that she'd never heard of before she'd been imprisoned, the kinds of things most Links would never even get a sniff of. She looked at her plate of food. Took the fruit bowl for herself, placing the small dish of bright, plastic-wrapped pieces of pineapple, watermelon, and grapes on her bed. Then","she lifted the tray with the rest of the food and pulled it from the larger black crate.


""It's hot, be careful,"" Thurwar said as she leaned over and laid the food in Rico's lap. She removed the plastic covering.


""You like eggs Benny?"" Staxxx asked.


Rico looked down at what was before him. The hollandaise sauce gleaming as it draped the poached eggs, then pooled, yellow and creamy, in and around the crevices of an English muffin","she took the bowl of quinoa and placed it on the floor.

""You're not going to eat that?"" Rico asked.

""I'm not hungry,"" Thurwar said.

""You're not hungry?"" Rico said.

""I'm not hungry,"" Thurwar said.

""You're not hungry?"" Rico said.

""I'm not hungry,"" Thurwar said.

""You're not hungry?"" Rico said.

""I'm not hungry,"" Thurwar"
"a vibe. Everybody knows.""


""What does everybody know?""


Rico looked at Staxxx, who Thurwar knew would be nodding reassuringly.


""Once the two of y'all connected, I mean, you and Sunset changed the vibe. And of course, thee Hurricane made it even better. Made it like people could get strong together. Helped each other out.""


""Sunset Harkless was killed recently, as you remember,"" Thurwar said. ""What do you think about that?"" She hadn't planned on this part. 
But she made it a point not to second-guess herself when she could avoid it. She turned her head just enough to see Staxxx, who had flattened a bit, though she still smiled at Rico.


Rico bit his lip. Thurwar looked hard at him. She could feel him struggling to keep eye contact with her. ""I was sad as shit, to be honest—at first, I mean. But Staxxx is valid, so it's valid. So all good on my end. I just didn't know","if you'd still be on your Blood Mother Angel shit without him.""


""What do you mean by that?"" Thurwar pressed.


""You're like the angel of this shit. Giving everybody a boost and whatnot. You give people a chance. Reaper-maker they called you in my cell block. And like, you was asking people not to try dumb shit with you like that, and your Chain been the least wild for a min. I seen on the cast how people don't try to murk each other like that here. Excluding","what to think. I mean, I'm not a Link, so I don't know what it's like to lose a friend like that. But I'm glad you're still here, Thurwar. I'm glad you're still here.""


Thurwar nodded. She felt a little better. She was glad Rico was glad.


""I'm glad you're still here too,"" Rico said.


""I'm glad you're still here too,"" Thurwar said.


""I'm glad you're"
".""


Thurwar guessed that Staxxx was upset before turning and seeing the hard smile on her face.


""Copy, for sure,"" Rico said. ""I swear, I pledge, all that.""


""Another thing. From now on you won't be eating those sandwiches.""


Rico looked at her, confused.


""Now that we're family, everybody eats. We'll work out the system, but everybody is going to have a decent meal from now on.""


Thurwar had not done this math. She wasn't sure how much of 
this she could ensure once she was out of the Circuit. But she knew it would make him happy. And the math she had done said it was better for Gunny to have only one real friend on the Circuit than two. So it was good to have Rico there, happy to receive the blessings of Loretta Thurwar, the character he'd thought of when he'd signed the papers. She was the flame his wings would melt against.


""I appreciate it and it means a lot to me,","but I wanna carry my weight like all y'all have. I just need a badass prime so I can do something out there.""


""Preparation is how you win fights. That includes what you take in."" She felt a power flowing through her. She watched the flying cameras dance around her face.


""I don't know what to say,"" Rico said. ""Thank you.""


""Let's get back to the reason this guy is so excited, yeah?"" Staxxx said.


Thurwar turned to her and smiled.","but I'm not sure I can do that. I'm not sure I can eat with you guys.""


""Why not?""


""I'm not sure I can eat with you guys.""


""Why not?""


""I'm not sure I can eat with you guys.""


""Why not?""


""I'm not sure I can eat with you guys.""


""Why not?""


""I'm not sure I can eat with you guys.""


""Why not?""


""I'"
"close. Workers hand him a purple pillow with a spoon resting on top of it. More salt for new wounds. He holds the spoon in his hand. Looks at it. Sees himself stretched against the curve. I watch him close. It's a show I've seen before. When a man sees he has been forsaken. Discovers he might be unblessed. Thinking he understood. All at once he see the gods he kept don't keep him the same way. Not how he hoped. He see he had it all wrong the whole time.


Can you tell me where he's gone?


Go down, go down


Next man spins a bowling ball.


Then I walk forward. Singing, humming, making my own noise, even though they gasp at the sight of me. They feel sorry. They paid to be here. They didn't know there would be a man with just the one arm vying for a life. I walk up. Sometimes I feel my left though ain't a trace of it left. Shoulder, then air. I can feel the space in that air, som","etime better than when there was flesh. Here in the spinning room, it's hot. Still got goose bumps on an arm that ain't there.


""Name?""


I look at the host and the crowd. Spoon is somewhere in the back, I can hear him hollering. Screaming his good heart out. We all hear it. Door one has opened in front of Spoon and he don't like that one either. He hanging from a tree in that one.


And perhaps you may find


Find him there

","etime. I can feel the space in the air.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with one arm.


I'm a man with"
"his right leg over his left and leaned back into the plush, smiling a dreamy smile. ""A woman after my own heart.""


""I thought you liked Angola-Hammond best,"" Emily said.


""I mean, it's the most viewed, and of course there's Thurwar and Staxxx, but at the same time you're kinda right.""


""Does it even make sense to have Chains if it's such an everybody-for-themselves game? Why aren't more Chains like A-Hamm?"" This was what Emily had been wondering. It was part of why she was drawn to the drama. It was almost like the program and these characters that made up A-Hamm were adjusting to her relatively low tolerance for gore.


""The beauty of Chain-Gang""—a phrase Wil dispatched several times a week—""is that it's both a team sport and a solo game. The tension between both is the key to the whole thing. In a Melee you have to act as a team, and same in doubles matches, but you get reward","ed for offing your own teammates too.""


""But are they really a team if all they do is walk together from point A to point B?"" She angled her body to look away from the screen and into Wil's eyes.


""Em, Em, Em."" He shook his head in disappointment. ""It's so much more than walking. But you'll see when they get to the Hub City. The March is where so many bonds are formed. Like right now, Thurwar just brought Rico Muerte into her core. She's basically adopting him","ed for being a solo player. You get rewarded for being a team player. It's a beautiful thing.""


""I guess,"" Emily said.


""I mean, it's not like you're going to get a Chain-Gang that's all about the team. That's not how it works. But you can have a Chain-Gang that's all about the solo game. That's what you're seeing with A-Hamm. They're all about the solo game. They're all about the team game. They'"
"ws like the Erasers secretly want to kill the others. That's real instability. A-Hamm is technically never going to be stable as long as Gunny Puddles is alive, but with A-Hamm, Thurwar's so epic she kind of settles things over. The Staxxx stuff—I feel you, though. But I think they're gonna be fine, probably.""


""I don't know,"" Emily said.


""Trust me, babe. Thurwar has them in line. They're fine.""


""You really, really like Thurwar, huh?""


""I don't 
like
 Thurwar, I love Thurwar. She's arguably the greatest athlete of her generation.""


""I've heard."" Emily smiled coyly. A final delightful shame for her was that her husband's obvious infatuation with Thurwar piqued her interest more than anything else about the show. His infatuation with this woman who couldn't have been more different from her. Who was unlike anyone she","'d ever known Wil to be with. And not just because she was Black, though that difference was bright in her mind, but because she was so even-keeled, so full of violence, yet almost perpetually calm in a way that was inspiring and also irritating.


""Don't tell me you're a Thurwar-hater, babe,"" Wil said, a huge grin stretching his cheeks. He suddenly was on top of her, half tackling her into their couch.


""I'm not sold on her yet. We'll","'d ever met.

""I'm not saying she's the best Link ever, but she's the best of her generation. She's the best of all time. She's the best of all time.""


""I'm not sure I agree with you,"" Emily said.


""You don't?""


""I don't.""


""You don't?""


""I don't.""


""You don't?""


""I don't.""


""You don'"
"most of these guys. I'm not from down here. I don't speak slow or in roundabouts. I speak in silence. And with knuckle on bone on flesh on your muthafucking face. That's the only way out here. That's why he attacked. 'Cause I ain't lost one yet. To prove he was somebody he thought he'd try the quiet Yankee who ain't to be fucked with. Then the shank in his hand dropped when his wrist popped. Then that sharp tooth of a toothbrush was in his eye, and his eye and his neck and his neck. Then I spat on him and took a deep breath. Then I spat on him again and felt bad for it 'cause the part of him that had tried me was already sailing over my head. I sat easy so they wouldn't beat on me too bad before they sent me to the hole. They beat me bad. The last days before I died again the only thing I could see was the swell of my own face.


Then they threw me in.


Don't ever count. But you have to",count. Nothing lasts in the hole. In the hell. But to pass the time before whatever is next I lick the floor and taste my own sweat. This body can't be killed. This body is stronger than it was before. I press the earth down every morning. I press it down first two hundred times. Now I press it down more times than I can count. I can't do many numbers anymore. I count to twenty-four and it's hard for me to remember what comes next. So I start again at one. Do it again and again. Do it again and again. It,count. You have to count the days. You have to count the days and the hours and the minutes and the seconds. You have to count the seconds. You have to count the seconds because you have to know when to stop. You have to know when to stop because you have to know when to start. You have to know when to start because you have to know when to stop. You have to know when to stop because you have to know when to start. You have to know when to start because you have to know when to stop. You have to know when to stop because you have to know when to start. You
"away and looked at the mound of love on her plate. It glistened tan and she poked a small hole with her knife to let some heat out. She resolved to enjoy the food that was there even though the reason they were there made her sick. Even though she was afraid of what she was thinking about doing.


This was the first meeting of the Coalition to End Neo-Slavery since Tracy Lasser had publicly stood up against the CAPE program. Their meeting today was about a protest that was planned for Thurwar's upcoming fight, which would be sixty miles away at the Renshire Stadium outside of Old Taperville. And now that Tracy Lasser, an Old Taperville native, had made national news, the protest was expected to be one of the biggest actions against CAPE ever. The Coalition to End Neo-Slavery had been invited to demonstrate alongside a growing number of anti–hard action-sports groups and abolitionists. Tracy's 
incredibly human display had injected new life into the fight; the world had been reminded of just how fucked it was for the state","to murder its citizens in this or any other way. As such, the soldier-police were predictably increasing their presence around all Chain-Gang All-Stars events and many politicians had already appeared before holostreams to implore nonviolence. An absurd thing for the murderous state to plead for, but, as always, the massive violence of the state was ""justice,"" was ""law and order,"" and resistance to perpetual violence was an act of terror. It would have been funny if there weren't so much blood everywhere.


But Mari was trying","to be able to kill people for entertainment.

Thurwar had been invited to the meeting, but she'd declined. She'd been invited to the protest, but she'd declined that too. She'd been invited to the meeting and the protest because she was the most famous Link in the world. She'd been invited because she was the most famous Link in the world and because she was the most famous Link in the world, she'd been invited to the meeting and the protest.

Thurwar had been invited to the meeting and the protest because she was the most famous"
