prompt,true_suffix,response
"-link fence that separates this property from Ryan's. This is only the second time I've been here, but I've watched countless videos of Ryan while he was working here. The intel I get before making contact is always thorough so I watched as the coat, slacks, and dress shoes he left the house in were quickly replaced with worn jeans, a T-shirt, and scuffed-up boots.
In the videos, he exits the building from the office door located in the corner of the warehouse and walks to the driver's side of each and every truck that pulls up to the building. The driver rolls down his window and there seems to be an exchange of pleasantries before Ryan retrieves a remote from his pocket to open the bay door.
The structure is large enough that an 18-wheeler can pull into any one of the three oversize roll-up doors that run down the front side of the corrugated metal building, fit completely inside so it can be unloaded in private, and then exit through doors along the back wall. My plan is to enter the enormous building the same way I did the first time","I came here.
There's not as much action today. From the reports, the illegal shipments only come on Thursdays, when Ryan is here to inspect them himself. From the increase in volume over the last couple of years, he's going to need to add a second day soon to keep up with demand. The legitimate operation brings in far less traffic. Ryan has done a good job keeping both sides of this business separate, and that includes the employees. There's a skeleton crew here today, and none of these workers are ever present on Thursdays. I should be able to slip","I came here, through the front door.

I'm not sure if Ryan will be expecting me to show up again, but I'm hoping he'll be surprised enough that he won't be prepared for me to be here. I'm also hoping he'll be so surprised that he'll be more inclined to talk to me than he was the last time we met.

I'm not sure if I'll be able to get him to talk to me at all, but I'm going to try.

I'm going to try to get him to tell me"
".
The sound of paper shuffling is the only thing that lets me know he's still at that desk, since I've lost the visual.
A few minutes later, I hear the door open again, and two different sets of boots shuffle across the concrete floor.
""Hey, man, what are you doing here today?"" a man's voice says. The inflection is high, like he's surprised, but there's a nervous quiver to it that gives him away. He's scared.
There is no answer, so the man keeps talking as if his words are less dangerous than the silence filling the room. ""I know I'm only supposed to work on Thursdays, but I needed a few extra hours this week. My ex is on my ass about money again. Wants to send the kids to some damn summer camp up in Arkansas. I'm like shit, they don't have to go all the way to the damn Ozark Mountains to play tag and whatever other bullshit they do up there.""
Silence.
""I'm sorry, Ryan. I know I'm not supposed to be","here today."" His voice breaks when he says Ryan's name, and this has me more curious than anything else. Ryan has yet to say a word, and this man is terrified. All I've ever seen is sweet Ryan. Romantic Ryan. Fun Ryan.
Scary Ryan is intriguing.
""Come on, Freddie. Did you really think it was possible to make a side deal and have my trucks come through when I'm not here?""
His voice is now a bit deeper.
""No. It was dumb. Stupid. Really fuck","here, but I'm just trying to make ends meet. I'm not trying to get you in trouble or anything. I'm just trying to make sure my kids have a good summer.""
Silence.
""I'm sorry, man. I'm sorry.""
The sound of a chair scraping across the floor.
""I'm sorry, man. I'm sorry.""
The sound of a chair scraping across the floor again.
""I'm sorry, man. I'm sorry.""
The sound of a chair scraping across the floor again"
"two guys who have known each other a long time. They talk about the Texas Rangers' chances of making the playoffs, and Ryan ribs him about some girl Seth has been hooking up with. There's a long discussion about craft beer that has me wanting to beat my head against the wall if I could do it without giving away my hiding spot.
While I wait for the opportunity to make my getaway, this new Ryan takes shape in my mind. You have to be ruthless in business, even more so when you're working on the wrong side of the law. I knew Ryan couldn't have achieved such success without getting his hands a little dirty. But if I hadn't heard it with my own ears, I would never have believed he was capable of threatening to have someone's fingers cut off one by one. His methods may be a bit barbaric, but they also seemed to be effective, since Freddie gave his buddies up within seconds. I'm glad to have seen this side of him. I need to know what I'm dealing with when it comes to Ryan.
Finally, Ryan and Seth leave the office, and I wait another few minutes","before slowly pulling the curtain open. I spot them through the window, immersed in conversation with a trucker who has pulled up, so I sneak out the way I came in, retracing my steps until I'm back to my rental car in the adjacent parking lot.
I check my phone and see I have a message from the tire shop letting me know my car is ready, and another that Ryan left fifteen minutes ago telling me that he's almost done with his meeting and should be on the road soon. While I watch him, I text him back to say I'll","before I make my move. I'm not sure if I should be relieved or disappointed that Ryan didn't come back to the office after he left with Seth. I'm relieved because I don't want to be caught, but I'm disappointed because I wanted to see him again.
I'm not sure what I expected to happen when I saw him again. I guess I thought I'd be able to tell him how I feel, but I'm not sure I'm ready to do that yet. I'm still trying to figure out how I feel.
I"
"to do with as I wished. As if I would be here to see them in full bloom. Distracted by the prettiest pink hydrangeas I've ever seen, my cart clips the side of one coming from the opposite direction.
""Oh, sorry!"" And then I nearly freeze when I see it's James and the woman pretending to be me.
""Oh, hey!"" she says. ""I think we met at that Derby party!""
I hope the smile that spreads across my face hides the internal eye roll at her words. Nodding to them both, I say, ""Yes, of course.""
Could she not know who I really am? That she was sent here as some threat to replace me? Because she's good. Really good. There's not a flick of recognition nor a long look that sizes me up as her obvious opponent. There is a chance she's still in the ""waiting for information"" stage of her job, but does she not find the unmistakable resemblance between us as jarring as I do? Even though my hair is darker, it's uncanny.
""D","ad usually freshens up the beds for Mom, but he's out of commission right now, so we thought we'd do it for him since it's such a pretty day,"" James says, nodding to the plants in his cart.
""Aw, what a good son,"" I say, my back teeth grinding.
""James, hey man!"" I hear Ryan say from behind me. He jogs up and the two of them shake hands, then Ryan nods a greeting at the woman. ""Lucca."" He looks at her then back at me before once again looking","amn, you're good,"" I say to her.
""Thank you,"" she says. ""I've been practicing.""
""I'm sure you have,"" I say. ""I'm Lily.""
""I'm Ellen,"" she says. ""Nice to meet you.""
""You too,"" I say. ""I'm sure we'll see each other around.""
""I'm sure we will,"" she says.
""I'm sure we will,"" I say.
""I'm sure we will,"" she says.
""I'm sure"
"hit two inches above the knee and a pink polo shirt. I look like I'm ready for a round of golf.
My hand reaches out for his and we shake. ""Yes, sir. Mr. Kingston. You can call me Izzy.""
He nods and gestures for me to come inside. He checks his watch for the second time since he's opened the door, then yells toward the wraparound stairs that curve up the foyer wall. ""Jenny! She's here!""
Both of our gazes are trained on the upper landing as we wait for Jenny to show herself.
She doesn't.
Greg booms her name out again and again we wait.
He's irritated. And slightly embarrassed. ""Excuse me one moment,"" he mutters, and then he's gone. Taking the steps two at a time, he is out of sight within seconds.
""Are you the new babysitter?""
I spin around to find Miles behind me. He's in the middle of a doorway that leads to the dining room, then eventually the kitchen, according to the","blueprints I studied.
Moving toward him slowly, I stop when I'm a few feet away and squat down until I'm on his level. ""I am. My name is Izzy. What's yours?"" I ask, even though I already know his name and just about everything about him. Matt gave me a packet that covered every detail about this family when I agreed to work for Mr. Smith. Miles is five years old, an only child, and I'm the fourth nanny that he's had already this year.
His thumb pops back into his mouth as","sign on the wall.
""Yes, I am.""
""I'm Miles. I'm the chef.""
""I'm Lily.""
""I know.""
I'm not sure if he's being rude or if he's just being Miles.
""I'm going to go check on the food,"" he says. ""I'll be back in a few minutes.""
""Okay.""
He disappears into the kitchen and I'm left alone in the foyer.
I'm not sure what to do with myself. I'm not"
".
I don't have access to this part of the house often since this is where Jenny spends most of her time. Whenever she ventures out of her room, Miles sticks to me like glue. Right now, Miles is napping and Jenny is soaking in the bath, a thin door separating her from me.
Does she stay in there for hours? Is it a quick rinse and out? Who knows. But I can't afford to lose this opportunity just because I don't know what to expect.
I wander the room, giving everything a critical eye. I'm looking for a flash drive, one exactly like the flash drive in my pocket that I'll leave in its place. There are tons of places something that small could be hidden. I have looked in every drawer, nook, and cranny in Greg's office without luck. I'd dig through his sock drawer if that's where he hid his valuables.
I'm beginning to think that just because the blueprints don't show a built-in safe, they might have added one after they bought this house, so now I'm on the h","unt for that because I don't want to fail on my first job.
Several pieces of Jenny's jewelry are scattered carelessly across the top of a delicate antique desk. These pieces are exquisite, and I'm mentally removing the stones from the settings while calculating the price each would fetch.
But that's not why I'm here, so I force myself to walk away from them.
I open drawers and rummage through every part of the room. It's big enough that there's a sitting area tucked in a","unt for a safe.
I'm about to give up when I notice a small, rectangular box on the floor next to the bed. It's a jewelry box. I open it and find a few pieces of jewelry, but no flash drive.
I'm about to close it when I notice a small compartment in the bottom. I open it and find a flash drive.
I'm so excited I almost drop it.
I quickly close the box and put it back on the floor. I'm about to leave the room when I notice a small, black box"
"joy. I did it!
I pull the door open and the only thing inside is the red flash drive with the blue cap, just like the corrupted fake in my pocket I will leave behind in its place. It will also make whatever computer he inserts the replacement into useless. While Greg will freak out and wonder what went wrong, he should be oblivious a swap was made.
As I'm making the switch, Jenny laughs again but it's closer than before. She's out of the bathroom and staring at me.
""I've been watching you snoop around my house for the last week."" Her words are slurred and her eyes are half closed. A puddle forms on the hardwood floor from the water dripping off her naked body, visible through her open robe.
This is bad. Very bad. She has caught me red-handed.
""It's not what you think,"" I say.
She sways and lets out a shrill laugh. ""Of course it is. It's exactly what I think it is."" Jenny lurches at me, her hands out as if she's either going to grab","me or strike me, but her foot gets tangled up in the sash hanging from her robe and she's going down before I can catch her. Her head hits the floor with a loud crack and a thin river of blood runs from under her blond hair. She's out cold.
""Oh shit,"" I whisper, dropping down beside her. My fingers press against her neck to check for a pulse.
I call Matt again.
""I've got it,"" I say as soon as he answers. ""But the wife caught me. She's drunk, tripped","me or push me away. I don't know which.
""I'm not a thief,"" I say. ""I'm not here to steal anything.""
""Then what are you doing in my house?""
""I'm here to help you.""
""Help me?"" She laughs again. ""Help me? You're a thief. You're here to steal my money.""
""I'm not a thief. I'm here to help you.""
""Help me?"" She laughs again. ""Help me? You're a thief."
"You're feeling guilty over leaving Jenny Kingston bleeding on the floor.""
It's not a question but I answer. ""Yes.""
""It was only a matter of time before that was going to happen. If not today, then tomorrow, or the next. She's been working in that direction for a long while.""
I'm quiet. While that may be true, I can't help but think it wouldn't have happened today if I hadn't been in her room, rummaging through their safe. She would have come out of the bathroom and sunk into her bed, just like she did every other day I was there. So if she is successful today, then that's on me.
""Yes, I know,"" I answer him.
""You got the job done, but you were reckless. Taking a chance with the safe. Letting that drunk sneak up on you. You're better than that.""
And he's right. I am better than that. I should have noticed that she stopped singing. I should have heard her clumsy footsteps cross the bathroom floor. I should have heard the turn of the knob","on the door.
""What would you have done if she hadn't fallen on her own?"" he asks me.
""I don't know,"" I answer quickly. And that's the truth. What lengths would I have taken to ensure I got away? I guess I'll never know.
""I'll answer that for you. You do whatever you have to do to save yourself and the job. Because never forget this is a job. You are not a part of that family. That is not your life. Not your world. You're a ghost who drifted through it for",". I should have been ready for her.
""I'm sorry,"" I say.
""You're not the only one who's sorry. I'm sorry, too. I'm sorry I didn't see it coming. I'm sorry I didn't stop you from going in there. I'm sorry I didn't stop you from taking the job. I'm sorry I didn't stop you from getting involved with that family. I'm sorry I didn't stop you from getting involved with that girl.""
I'm quiet.
""I'm sorry"
"not complaining about it.""
The woman lets out a laugh while nudging James with her elbow. ""Stop. He's a far better patient than his son would be."" She turns to me. ""There's a never-ending poker game now that he's stuck at home. He's running out of friends who are willing to lose money to him."" Her hand falls gently on Ryan's arm. ""I know he'd love for you to stop by for a visit. Maybe lose a hand or two to keep his spirits up?""
She's got both men hanging on her every word within minutes of arriving.
""It's not hard for Ryan to lose at cards!"" James says.
I laugh just enough that it sounds genuine, then gesture for everyone to take a seat at the table while Ryan adds the beer James brought to the tub.
""I'll just be a second,"" I say, then step inside to grab the appetizers I made earlier. Once I sit back down, I take a deep breath and soak everything in. It's a gorgeous night, with weather Louisiana is seldom blessed with—warm and b","reezy with no humidity. It's a shame to waste such a perfect evening on work.
The conversation is easy, with the guys doing most of the talking. She seems to approach this sort of thing the same way I do: listen and learn.
""We're hogging the conversation,"" Ryan says with a laugh after a bit, then turns to the woman sitting next to James. ""I'd love to learn more about the newest addition to Lake Forbing.""
""Yes, we didn't get much of a chance to talk at the Derby Party . . . Lucca.""","reezy. The sky is clear, and the stars are bright.
""I'm so glad you could make it,"" I say to Ryan.
""I'm glad I could, too. I'm not sure I've ever been to a party where I was the only one who didn't have to work the next day.""
""I'm sure you'll be fine. You're a doctor, after all.""
""I'm a surgeon, Lily. There's a difference.""
""I'm sure there is.""
""I'm not sure there"
"me earlier than high school.
""Is Eden still where you call home?"" Ryan asks. ""I would think your company wouldn't send you so far away for work.""
""I live in Raleigh now. Eden is a great place but it's just really small, you know?"" She shrugs then looks at me as if I'll agree with her. ""My company is short-staffed, so we're all stretched a little thin. I'm sent where I'm needed.""
""Both of you girls have moved around a lot,"" James says with a loud laugh. ""Evie, I'm guessing if you moved in with Ryan, you plan to stay awhile. No more bouncing around? Or is this just a temporary stop?""
""James, you're putting her on the spot."" Ryan's voice has a hint of the bite I heard a few days ago in his office in Glenview.
She squeezes his hand hard enough that James squeaks out an ""Ow!"" And then under his voice he says to her quietly, ""Thought you wanted to know if she's staying.""
Yeah",", there's no way he works for Mr. Smith too. He's not even remotely good at this, and she needs to do a better job of keeping her pawn in line.
""It's a fair question,"" I say, ignoring his last comment. ""I wouldn't have accepted Ryan's invitation to move in if I had plans to move on."" Ryan's thumb brushes softly across my leg, so I know he's pleased with my answer.
""Once she sees the plans I'm working on for the vegetable garden and greenhouse,",", I'm sure he did.
""I'm not sure yet,"" she says. ""I'm still getting settled in. I'm not sure how long I'll be here.""
""Well, we're glad you're here now,"" James says. ""We're glad you're here, period. We're glad you're here, Lily.""
""I'm glad you're here, too,"" I say.
""I'm glad you're here, too,"" she says.
""I'm glad you're here, too,"""
"garlic bread and a big salad in the center of the table.
""Everything looks delicious,"" she says. ""Y'all have outdone yourself.""
I cut a small piece of steak and bring it to my mouth, chewing it slowly. ""We love to entertain,"" I say, glancing at Ryan. He gives me that smirk, since we're both thinking of the two weeks it took him to convince me to host our last dinner party.
""How much longer are y'all in town?"" Ryan asks.
She looks at James as if she doesn't know the answer.
""Maybe another couple of weeks,"" he says. ""As soon as Dad can get around a little better on his own, I'll feel better about leaving.""
""It's good you could take off this much time from work,"" Ryan says, then takes a swig of beer. This is something he mentioned earlier this afternoon: his worry about why James was really back in town. If James had gotten his life together and was holding down a job like he said, it begged the question: how had he managed to get this much time off?
""The beauty of working from","a laptop,"" he says with a laugh. ""Can work anywhere.""
""What is it that you do, James?"" I ask.
He looks at the woman as if she's the only one who knows the answer. She looks back at him with an expression that can only be described as hopeful that he doesn't completely screw up this answer.
Finally, he turns back to us. ""Lucca actually got me a job at her company. I'm working for her.""
He could have sold it better if he didn't sound so glum. Instead of us thinking they are equals","home,"" James says. ""I can take off whenever I want.""
""I'm sure that's true,"" Ryan says. ""But I'm sure you're not the only one who can do that.""
""I'm not,"" James says. ""But I'm the only one who can do it for this long.""
""I'm sure you're right,"" Ryan says. ""But I'm also sure you're not the only one who can do that.""
""I'm not,"" James says. ""But I'm the only one who can do it for"
"re almost to the door to the deck, I say, ""One last warning. It's not a big step from being on the job to becoming the job."" There's more I want to say, but I've already said too much, and Mr. Smith won't like that I've spoken to her so candidly.
She pushes the door open and says in that sugary sweet voice, ""James, honey, are you ready?""
""Yeah, babe. Ready when you are,"" he calls back.
Ryan and I walk them out, and I notice that things are not only strained between the two of us but also between Ryan and James.
The good-byes are terse compared to the pleasantness we'd shared during dinner. She gets behind the wheel, since James could barely make it to the car on his own two feet, and we make eye contact as she starts the car.
Ryan and I watch as they back out of the driveway.
""Something happen with James?"" I ask.
Ryan tenses next to me. ""Same ol' shit.""
As soon as their headlights disappear around the corner,","we walk hand in hand into the house.
Present Day
I'm up earlier than usual for a Sunday morning. The events of last night generated an endless parade of questions, ensuring I didn't sleep well. I slide out of bed, trying not to wake Ryan, and slip downstairs to the kitchen. I need to use the next couple of hours contemplating what to do while I wait for Mr. Smith's next move.
I start the coffee machine before flipping on the small television in the breakfast nook. An old black-and-white movie hum","Ryan says, ""Let's go.""
We head back inside and I'm about to ask him what's going on when he says, ""I'm going to go check on Lily.""
""Okay.""
He disappears into the kitchen and I head to the living room. I'm about to sit down when I hear a noise coming from the kitchen. I walk in and see Ryan standing in front of the sink, his back to me.
""Ryan?""
He turns around and I see that he's crying.
""Ryan?"" I say again, walking toward"
"circle in the middle of the kitchen.
""Yeah, let's do that."" Then he stops. ""What about Lucca? Should we call her parents? Are you still in contact with your high school friend who has family there? Maybe she knows them.""
Deep breath in. Hold it. Slowly release.
""Let's start with James's parents. They may have already called her family.""
He nods again then sprints toward the stairs. ""I can be ready in ten minutes.""
I drop down in the chair Ryan vacated.
Run.
Mentally, I'm hauling ass out of this town without looking back.
Breathe.
I need to think this through. I need to think about this as if I were Mr. Smith. Would he be willing to exert the time and energy it would take to groom her for this job and use the connections he'd need to insert her here only to kill her off just a short time after she arrived?
The only way that scenario seems likely is if she completed the task she was sent to perform and her usefulness had run its course. I don't see how that would have","been possible.
I came into this job knowing it was a test—not the first test he's given me in the eight years I've worked for him—so I expected there was more going on here than I was originally told. The only thing that's certain is that woman's appearance here was linked to my boss's displeasure over my performance on my last job, and now she's dead.
For now, I will accompany Ryan to James's parents' home, where we will provide comfort by telling them how happy James was in his last hours of life. I will","been the case.
I'm not sure what to think.
I'm not sure what to do.
I'm not sure what to feel.
I'm not sure what to believe.
I'm not sure what to say.
I'm not sure what to do.
I'm not sure what to feel.
I'm not sure what to believe.
I'm not sure what to say.
I'm not sure what to do.
I'm not sure what to feel.
I'm not sure what to believe.
I'm"
"Deputy Bullock. I'm gathering as much information as I can. Do you mind if I ask you a few questions?""
I'm stuck. I can't say I don't know anything because obviously they were with us last night. And as much as I would like to answer those questions on my terms, now will have to do.
""Of course,"" I say, then nod toward Ryan. ""We rushed right over as soon as we heard what happened. James and Lucca were at our house last night.""
With his pen poised over the clean sheet of paper, he asks, ""And your name is . . . ?""
I hesitate only a second before I answer, ""Evie Porter."" I've now officially lied to the police.
""Is Evie your full name or is it short for something else?""
""Evelyn.""
""Okay, Miss Porter, how did you know Mr. Bernard and Miss Marino?""
Ryan disengages himself from Mrs. Bernard, promising her he will return shortly, then comes to stand next to me. His right arm slips around my waist and I'm not sure if he","'s trying to show a united front or if he needs any comfort I can give him.
""Hi, I'm Ryan Sumner. James was an old friend of mine. Evie and I had him and Lucca over for dinner last night.""
Deputy Bullock scribbles away and doesn't look up when he asks the next question. ""Was Miss Marino drinking last night?""
Ryan looks at me before answering, the pause causing the deputy's pen to stop and his eyes to move from the notepad to us.
""She had one glass of","'s trying to comfort me or if he's just trying to keep me from running away.
""We met them at a bar last night. We were all out celebrating a friend's birthday.""
""And you're sure they were with you last night?""
""Yes. We were all together until we left the bar. We went to a restaurant and then we went to a club. We left the club around one thirty in the morning.""
""And you're sure they were with you the entire time?""
""Yes. We were all together.""
""And you're sure they"
", which is still anchored around my waist, pulls me closer. ""I thought they may want to talk with us since we were the last ones to see her.""
""We've called the local police in Eden and are waiting for them to get back to us. They are trying to track down any relatives of hers now.""
There are no relatives of Lucca Marino in Eden, North Carolina, but he will find that out soon enough.
""Well, if they have any questions or just want to talk, will you please forward my number to them?"" Ryan asks.
Deputy Bullock nods. ""Of course.""
We help the Bernards back into the main living room after the police depart. Even though there is a line of people wanting to offer their condolences, Mrs. Bernard latches on to Ryan again. He sits down beside her on the couch while she speaks to each person who steps forward. It seems we're stuck here for the foreseeable future. I opt to help out in the kitchen, where most of the church ladies have migrated. No one gossips more than God-fearing, casserole-tot","ing women, so I settle near the coffee pot, offering to refill any mug that comes my way, and hope to hear something interesting until I see an opening to snoop the room James and the woman were staying in.
There are three women in the kitchen with me. Francie seems to be the cook of the group and has taken the wild assortment of food that was brought in and divided it into portions that will go in the fridge for the Bernards to eat later. The other half is being put out buffet style on the dining-room table for visitors to enjoy.","ing women.
""I'm so sorry for your loss,"" I say to the woman who's stirring a pot of chili.
""Thank you, dear. I'm Mrs. Hastings.""
""I'm Lily,"" I say, extending my hand.
She takes it and gives it a firm shake. ""I'm so sorry for your loss, too, Lily.""
""Thank you.""
""I'm sure you're wondering why I'm here.""
""I am.""
""I'm a member of the church, but I'"
"help to Andrew Marshall. Smoke blowing and ass kissing are the two main qualities every employee and volunteer possesses. I decide to take the opposite route. It's risky for sure, but I don't care how inflated your ego is, blunt honesty has more value than blind worship, and if Andrew's smart enough to get this far, he knows it.
I'm currently embedded in Andrew Marshall's political campaign as he makes his bid for governor of Tennessee. When I got my first set of instructions for this job, which listed my new identity as Mia Bianchi and the address of my new apartment in Knoxville, Tennessee, there was a handwritten note on the bottom of the page that said: You're moving to the big leagues so don't fuck this up.
Even though I've been working for Mr. Smith for a little over two years, I have never met him in person or talked to him on the phone since the Kingston job, so I'm guessing that added footnote was from Matt.
Everything goes through Matt.
The second set of instructions came a week after I settled in Knoxville. It listed","Andrew Marshall as the mark and informed me that Mia Bianchi would start work on his campaign the next week. My hair, makeup, and clothing were to be flawless. I was to be the brightest person in the room. I was to make myself indispensable. There were seven days to do a deep dive into Andrew Marshall's life and everyone associated with him, including his opponents, so I'd be ready for my first day on the job. Moving up is all I've wanted, so there was no way I wasn't going to be prepared.
I","my new identity as Lily Bloom and the address of my new apartment in Boston, Massachusetts.
I'm not sure if I'm moving up or down in the ranks, but I'm definitely moving.
I've been in Boston for a little over a month now, and I'm still trying to figure out what my new job is. I'm not sure if I'm supposed to be a campaign volunteer or a campaign employee. I'm not sure if I'm supposed to be a campaign volunteer or a campaign employee. I'm not sure if I'm supposed"
"are funny. I don't have to give her a reason for her to still expect it.
The surprising thing about Andrew Marshall is that he's a good man. I have searched through every file and personal record I can get my hands on. And since he doesn't suspect a thing from me, I've had access to all of it. There's not a hint of stealing or skimming money, no back-door deals, no promises he wouldn't admit to publicly, he's as in love with his wife now as the day he met her, and he's good to his employees. Even his pets are rescue dogs.
All my past jobs centered around me getting something Mr. Smith wanted or needed—whether it was computer files or documents or any other piece of physical goods or property. But this job was different from the beginning.
Now I know why I'm here. Andrew Marshall will be the next governor of Tennessee and Mr. Smith wants to own him on day one.
Since there was no blackmail to be found, I will have to create it.
His chief of staff has just finished laying out all the very good reasons to pick Memphis","over Hilton Head. My very good reasons for picking the convention have already been laid out. The Hilton Head choice is a regional event, not just for South Carolina, and there will be some pretty big hitters attending, since the keynote speaker has just announced he's running for president, so media coverage will be on the national level. The networking and potential for new campaign donors is greater. And with social media transforming the landscape of politics the way it has, to become the governor of Tennessee you need to think bigger than Tennessee.
The room is quiet as everyone present waits for Andrew to","for the new headquarters. The city is centrally located, the cost of living is low, the weather is mild, and the people are friendly.
""I'm not sure I'm ready to move to Memphis,"" Andrew says. ""I've lived in Nashville my whole life. I'm not sure I'm ready to leave.""
""You're not moving to Memphis,"" the chief of staff says. ""You're moving the headquarters to Memphis. You'll still live in Nashville.""
""I'm not sure I'm ready to"
"sounds like you are expecting a problem,"" he says.
I nod, even though he's not looking at me. ""I am. Call it a gut instinct. The job is being set up by someone who doesn't understand the players as well as I do. I'm trying to get ahead of the moment when I'm presented with my instructions and determine the plan won't work.""
""This is not how I normally do things,"" he says.
""I understand. I will make it worth your time. Also, if you ever need help from me, I will be there.""
He gets what I'm asking for—a partnership. We've had a solid working relationship the last year; he knows I pay well and I know he delivers.
""We are in a trial phase, Mrs. Smith. The first hint of a problem and I'm gone.""
I nod as I pass him a slip of paper from my bag that includes all pertinent information for the weekend. ""I wouldn't expect anything less.""
Just as the trolley stops, I ask one last question before I get off. ""How did I pass with flying colors?""
""You sat here","like you had all the time in the world when I knew that wasn't the case. And that tells me everything I need to know.""
* * *
Andrew Marshall and the rest of the team have arrived in Hilton Head. Once I get Andrew settled in his suite, I check into my much smaller room, four floors below. I've just kicked off my shoes and unzipped my bag when there is a quick knock on the door.
A guy in the hotel's uniform smiles at me when I open the door. I look down at the domed covered plate that","and didn't ask me to do anything illegal.""
I laugh. ""I'm not sure if that's a compliment or an insult.""
""It's a compliment. I'm not a criminal.""
""I know. I'm just teasing.""
""I'm not.""
I smile and get off the trolley.
I'm not sure if I'm more relieved or disappointed that he didn't ask me to do anything illegal.
—Lily
Lily
I'm not sure if I'm more relieved or"
"just see everyone at breakfast. Plenty of time to rub elbows at the conference and the dinner tomorrow night. I'll just get some room service then hopefully a good night's sleep.""
And that's Andrew Marshall. Squeaky clean and a tad dull.
""You know I'm supposed to fill every minute you're here with things that will help your campaign,"" I say, laughing into the phone. ""Especially since we pissed everyone off by coming here rather than Memphis.""
I see him hang his head low. ""Mia, I need one night off.""
Guilt bubbles to the surface until I remember the Kingston job. This is not my world. I'm just a ghost passing through. It's enough that I'm able to shove those feelings way down deep and press forward. ""How about this—I've looked at the list of attendees and there are some big hitters here. Why don't I pick a handful for a private cocktail hour in your suite? Very low-key. Mingle with them for an hour then I'll clear the room and let","you have the rest of the night to yourself.""
Now his head is lying against the back of the chair, his hand rubbing his face. ""One hour.""
""Got it! I'll have room service send up a bar setup and some food."" I disconnect the call and put the rest of my plan into place.
Every man I invited to Andrew's private cocktail party jumped at the invitation. I was very particular with my list, choosing men from all over the South, since this was a regional conference and not just one for South Carolina. And since all my jobs from the","you have your night off.""
""That's perfect. Thank you.""
""You're welcome. I'll see you tomorrow.""
""I'll be there.""
I hang up and smile. I'm not sure if I'm more excited about the cocktail hour or the fact that I'm going to get to see him again.
I'm still smiling when I hang up the phone and head to the bathroom to get ready for bed. I'm just about to step into the shower when my phone rings again.
""Hello?""
""Mia"
"talk when he would call to discuss my next job, and I was dumb enough to believe we were friends. My plans of reclaiming my identity to live as Lucca Marino were the one constant topic. I even told him about the house I would build and the garden I would plant.
But her death does not stop me from reclaiming the Lucca Marino identity. It makes it difficult, but not impossible. Killing her off was an extreme move and not one Devon or I anticipated. Mr. Smith said she was sent as a reminder, but I didn't need a reminder of how dangerous this game is.
Which brings me back to the possibility—and hope—that it really was an accident.
And then there's Ryan.
What does it mean for this job if it wasn't an accident?
His grip on me loosens and he lets out a soft snore. Today took a toll on him.
Slowly, I unlatch Ryan from my waist and slide out from underneath him, replacing my lap with a throw pillow. Between the hangover I know he had this morning and the stress of the day, he","doesn't even flinch.
A glance at the clock on the oven tells me it's time to get going. I hope Devon will be waiting for me so we can go over everything that has happened in the last twenty-four hours.
In six years of working together, Devon and I have come a long way. He knows exactly who I am and where I came from, and I have made the extremely short list of those he has trusted with who he really is and the details of his past. In fact, I believe there are only three of us on that list.
Pulling","'s exhausted.
I'm exhausted, too.
I'm not sure how much longer I can keep this up.
I'm not sure how much longer I want to.
I'm not sure how much longer I can keep pretending I'm not falling in love with him.
I'm not sure how much longer I can keep pretending I'm not in love with him.
I'm not sure how much longer I can keep pretending I'm not in love with him.
I'm not sure how much longer I can keep pretending I'"
"then offering it to them for an attractive price. He loves moving around in those dark places. Thrives on getting around systems meant to keep him out. And if you prove to be loyal to him, he will forever be loyal to you.
I order a cappuccino, then make my way toward him. I choose a stool that leaves an empty space between us. He doesn't look in my direction when he says, ""I'm tapped into the coroner's office so I'll have a copy of her dental records as soon as they are uploaded. I don't think a match will pop but you never know.""
I give him a small nod but don't look at him either. It won't pop. Mr. Smith wouldn't be so sloppy. I hate that we may never know who she really was.
""And we're sure it's really her? That she really died in that wreck?"" This is something he would already have verified, but I still have to ask.
He nods and that's all I need to know he's sure that the body in the morgue is hers.
""I found the","last set of instructions he gave her,"" I tell him.
Devon turns a page in his book as he asks, ""What did it say?""
I pull it from my back pocket and slip it inside of a discarded magazine, then toss it in the empty space between us. He won't take it until I'm gone. ""You can see it for yourself, but he basically told her to make contact, search my room if she can. It's pretty vague. And she did exactly as he asked. I left something for her to find.""
""I don't like this. Not","address of the house she was living in. It's in the suburbs. I'll go there tomorrow and see if I can find out anything. I'll also check the local hospitals to see if she was ever admitted there. I'll let you know what I find.""
""Thank you.""
""I'll also check the local news to see if there was any coverage of the accident. I'll let you know if I find anything.""
""Thank you.""
""I'll also check the local news to see if there was any coverage of the accident. I'"
