prompt,true_suffix,response
"sun.
Then she saw the source—both of the sound and the stink.
A black cloud of wasps, buzzing around a stump of wood. On the wood, the remains of a bloodied carcass of a small animal. A rabbit, perhaps. It was crawling with ants and wasps, fighting over it, devouring it.
Kate felt sick to look at it. She was about to walk off when she noticed a figure at the window, staring at her.
Nikos was standing there. He was shirtless. He was looking right at Kate. Expressionless, his blue eyes fixed on her.
Kate felt an involuntary shiver. She kept walking and didn't look back.
Leo advised us to give up waiting for Kate, so we made our way to the beach without her. Lana walked slightly ahead, laden with towels. Leo and I followed, carrying the heavy picnic hamper, each of us holding a handle.
Of the several beaches on Aura, this was my favorite. It was the smallest; Agathi called it to diamandi—""the diamond""—and","it was a jewel, a perfect beach in miniature.
The sand was soft, thick, and white, like sugar. Pine trees grew almost all the way to the water's edge, dropping a fine carpet of green needles on the sand, which crunched under your feet. The sea was crystal clear where it was shallow; farther off, it became green, aquamarine, turquoise; and, finally, a deep, dark blue.
Years ago, Otto had a wooden raft built a little way out—a raised platform, bobbing in","it was shaped like one. It was a crescent of white sand, with a rocky outcrop at one end, and a small, sheltered cove at the other. The water was clear and shallow, and the sand was soft and warm.
We arrived at the beach and set up our picnic. Lana and I spread out the towels, and Leo and I unpacked the hamper. We'd brought a bottle of champagne, a bottle of white wine, and a bottle of red. We'd also brought a selection of cheeses, bread,"
"through the sand, back to the hamper, in search of cherries.
Jason was alone at the ruin. He had gone there with a rifle, to practice his aim.
His target was a tin can. It was balanced on one of the ruined columns and, so far, had remained unscathed.
He was relieved to be alone. The mindless chatter of Lana's friends irritated him at the best of times. And now, when he had so much on his mind, it was almost unbearable.
Just then, a small bird, a wood pigeon, settled on one of the broken columns. It seemed oblivious of Jason standing there. He gripped the gun in his hands. Okay, he said to himself. Focus.
He carefully took aim, and—
""Jason.""
Distracted, he fired—but his aim was off. The bird flew away, unhurt. He turned around, furious.
""I have a gun in my hand, for Christ's sake! Do not creep up on me like that.""
Kate smiled. ""You won't shoot me, love",".""
""Don't bet on it."" Jason glanced over her shoulder. ""Where are the others?""
""We just left the beach. They're back at the house, showering. No one saw me—if that's what you mean.""
""What are you doing? Why are you here?""
""Lana invited me."" Kate shrugged.
""You should have said no.""
""I didn't want to say no. I wanted to see her.""
""Why?""
""She's my friend.""
""Is she?""
""Yes. You seem",". I'm your sister.""
""I'm not your brother, Kate. I'm your brother-in-law.""
""I know. But I'm your sister.""
""I'm not your brother.""
""I know.""
""I'm not your brother.""
""I know.""
""I'm not your brother.""
""I know.""
""I'm not your brother.""
""I know.""
""I'm not your brother.""
""I know.""
""I'm not your brother.""
""I know.""
""I'"
"began to change.
The sun disappeared behind a cloud, casting us into a gloomy half-light. And the wind, which had been picking up all day, first as a whisper, and now as a wail, began rushing at us, in a rage, across the water; tearing along the ground, shaking bushes and shrubs, rattling spiky cactus leaves, making the branches of the trees sway and creak.
We had planned to venture out to Mykonos, for dinner at Yialos restaurant. Agathi warned against it, on account of the wind, but we decided to go anyway. Jason insisted he'd taken the speedboat out in worse weather than this. Even so, I was feeling a little uneasy, and before we headed out into that dark and windy night, I thought I'd have a stiff drink—for Dutch courage, you could say.
I went into the living room. I examined the drinks cabinet, although calling it a cabinet was an understatement.
What a beautiful, perfectly stocked bar. It had everything you needed—shakers, spoons, whisks, and all","kinds of paraphernalia; expensive spirits and mixers; limes, lemons, olives—a fridge for wine and a little freezer for ice. With such perfect ingredients, how could I resist making a martini?
I have strict ideas, you know, about how a martini should be made. Controversially, I prefer vodka, not gin. It must be ice-cold, and extremely dry. Vermouth originated in Milan; and Noël Coward once famously quipped that the nearest a martini should ever get to vermouth was a","the glasses you could possibly want. I was just about to pour myself a drink when I heard a noise.
I turned around.
There was a man standing in the doorway.
I was so startled, I dropped the bottle. It smashed on the floor.
'Who the fuck are you?' I said.
'I'm sorry,' he said. 'I didn't mean to frighten you.'
'What are you doing here?'
'I'm looking for my wife,' he said.
'Your wife?'
'Yes. She's a friend of"
"next to her, also looking morose, chain-smoking, staring at the waves.
I was the only one in jolly spirits. I'd had a couple of martinis by then and was looking forward to dinner immensely. Rather than travel in miserable silence, I turned to Leo, who was sitting next to me. I had to shout to be heard over the wind.
""So, Leo. What's all this I hear about you wanting to be an actor?""
Leo threw me a startled look. ""Who told you that?""
""Your mother, of course. I can't say I'm surprised.""
""You're not?"" Leo looked suspicious. ""How come?""
""Well, you know the old saying."" I winked at him. ""'The apple never rots far from the tree.'""
I laughed, but Leo frowned.
""Is that a joke? I don't get it.""
He gave me a suspicious look, then turned to look at the glowing island in the distance.
""We're almost there,"" I said. ""Beautiful, isn't it?""
Be","autiful is the word. Arriving at Mykonos at night is an enchanting, almost hallucinatory experience. As you approach, the island sparkles with shimmering white lights, illuminating the white-domed buildings that rise and fall along the curves of the hills.
Yialos means ""waterfront."" Appropriately enough, the restaurant was along the harbor wall. We disembarked at the private jetty. I was relieved to be out of the lurching boat and on dry land. We made our way up the stone steps to the restaurant.
","autiful? I'd never seen anything so ugly in my life.
""I'm not sure I like it,"" he said.
""What's not to like? It's a private island. You'll have the whole place to yourself.""
""I don't know. It's too...too...""
""Too what?""
""Too...too...too...""
""Too what?""
""Too...too...too...""
""Too what?""
""Too...too...too...""
""Too what?"""
"guided us to our table, cooing and fawning all over Lana—bowing so low, he was in danger of toppling over.
At the table, Kate made a show of pulling out her own chair and sitting down—before a waiter could assist her.
""No, thanks, mate,"" Kate said to the waiter. ""I don't need any help. No special treatment for me. I'm not a movie star. Just a normal person.""
Lana also refused assistance being seated. She smiled. ""I'm a person too, Kate.""
""No, you're not."" Kate lit a cigarette and gave a long theatrical sigh. ""Jesus. Don't you ever get sick of it?""
""Sick of what?""
""Sick of this."" Kate gestured at the other tables. ""Is it not possible for you to have dinner without five hundred people applauding?""
Lana opened the menu and studied it. ""Hardly five hundred. Just a few tables. It made them happy. It didn't cost me much to oblige.""
""Well, it cost me.""
""","Did it?"" Lana looked up. Her smile was wavering. ""Did it cost you so very much, Kate?""
Kate ignored her and turned to Babis. ""I need a drink. Champagne?""
""But of course."" Babis bowed and looked at Lana. ""And for Madame?""
Lana didn't reply; she seemed not to hear him. She kept staring at Kate with a strange, puzzled expression.
Leo nudged her. ""Mum? Can we order, please?""
""Yes,"" said Jason. ""For Christ's sake,","What do you mean?""
""I mean, I'm not a movie star. I'm not a person. I'm a prop. I'm a piece of furniture. I'm a fucking chair.""
""Kate,"" Lana said, ""you're being ridiculous.""
""I'm being ridiculous? I'm being ridiculous? I'm being ridiculous? I'm being ridiculous? I'm being ridiculous? I'm being ridiculous? I'm being ridiculous? I'm"
"ody loves a doormat, Barbara West used to say. They just wipe their feet on it. God knows, Barbara trampled all over me for years. I learned that lesson the hard way.
""You're in a foul mood tonight, Kate."" I sipped my champagne. ""What's going on? Why are you determined to ruin this?""
""Do you really want me to answer that? I can if you like.""
""Kate,"" Lana said in a low voice. ""Stop this. Now.""
The two women stared at each other for a moment. Lana's eyes said that she'd had enough. To my surprise, the intervention succeeded; Kate unwillingly backed down.
Then Kate made a sudden movement—and for a split second I thought she was about to lunge at me or Lana across the table, or something crazy like that—but she didn't.
She stood up, jerkily, unsteady on her feet. ""I'm—I need the bathroom.""
""Going to powder your nose?"" I asked.
Kate didn't reply. She","stalked off.
I glanced at Lana. ""What the hell's the matter with her?""
""I don't know."" Lana shrugged. ""She's drunk.""
""That's not all she is. Don't worry, I have a feeling she'll come back from the bathroom in a much better mood.""
But I was wrong. Kate returned to the table in a much worse state. She was high, clearly, agitated, spoiling for a fight—not just with me—any of us would do.
Leo and","just stalked off, her heels clicking on the floor.
""What's wrong with her?"" Lana said.
""I don't know. She's been like this all week.""
""She's been like this for years,"" Lana said. ""But she's never been like this with you.""
""I know.""
""She's jealous of you.""
""I know.""
""She's jealous of you and me.""
""I know.""
""She's jealous of you and me and the baby.""
""I know."""
"to end the evening. A preemptive strike, you might say. Honestly, he should have known better. Any attempts to ""manage"" Kate, to send her to bed like a naughty child, were doomed to failure. Kate wasn't the type of person to be managed.
""How about we call it a night?"" Jason said. ""I'm knackered.""
""Not yet,"" Kate said. ""I'm having a nightcap first.""
""Haven't you had enough?""
""No. That boat ride completely sobered me up. I need another drink.""
""Good idea,"" I said. ""Me, too. A double anything, please.""
I wandered outside through the French windows, onto the veranda. It was shielded from the worst of the wind by the stone wall surrounding it.
We used the veranda a lot: it had various couches, coffee tables, a firepit, and a barbecue. I flicked on the firepit and used the flame to spark the end of my joint—which I had rolled in the hope of repeating last night's merriment. Alas, how far","away that seemed now. Like a different lifetime.
Leo followed me outside. He nodded at the joint. ""Can I have some?""
I was a little surprised at the request. He didn't drink alcohol and I assumed he didn't approve of marijuana. I considered it.
""Hmm. I suppose you're old enough.""
""I'm nearly eighteen. All my friends smoke. It's no big deal.""
""Don't tell your mother."" I handed him the joint. I nodded at Kate in the living room. ""I wouldn'","I had fallen.
""I'm going to have a shower,"" Kate said. ""I'll be right back.""
""I'll join you,"" I said.
""No, you won't,"" she said. ""I'm going to have a shower alone.""
""I'll just wait here,"" I said.
""No, you won't,"" she said. ""I'm going to have a shower alone.""
""I'll just wait here,"" I said.
""No, you won't,"" she said. ""I'm going to"
"wind. No one was there. He was about to turn away—when he saw it.
It was straight ahead, at the back of the beach, in the shadows of the trees. What was it? It didn't look entirely human. Leo peered, trying to make sense of what he was seeing. Was it an animal of some kind? The legs were the legs of a goat, or something like that—but it was standing upright. And on its head … were they horns?
Leo remembered the island's legendary ghost. Was this what he was witnessing? Or something more sinister? Something evil … a kind of devil?
In that instant, he felt a terrifying premonition—Leo knew, with complete and utter certainty, that something terrible was about to happen, very, very soon—something horrific, and deadly; and he would be powerless to prevent it.
Stop it. You're stoned and paranoid, he told himself. That's all.
Leo shut his eyes and rubbed them, trying to unsee what he was seeing. Then, mercifully, the wind came to his aid—","blowing the clouds from the moon. Moonlight illumined the scene like a floodlight, instantly dissolving Leo's fantasy.
The monster was revealed to be nothing but a collection of various interconnecting branches and foliage. Leo's overactive imagination had drawn the dots together and assembled a devil. It wasn't real, just a trick of the light. Even so, he was thoroughly spooked.
And then—Leo grabbed his stomach. He groaned.
Suddenly, he was feeling sick.
While","it blew the smoke away, and the vision vanished.
Leo opened his eyes again. The beach was empty. He was alone.
He turned and walked back to the house, his heart pounding.
""I'm sorry,"" he said, as he entered the kitchen. ""I'm so sorry. I'm late.""
""It's fine,"" said Elizabeth. ""I'm just glad you're here.""
""I'm sorry,"" he said again. ""I'm so sorry.""
""It's fine,"" she said. ""It's fine."""
". There was no further shouting. Only silence.
She got out of bed. She crept to the door—and opened it a crack. She peered out.
Sure enough, at the end of the corridor, she saw Jason. He was emerging from Lana's bedroom.
Then Kate climbed up the stairs. She and Jason spoke to each other in low voices, barely audible. Agathi strained to hear.
""I can't find Lana,"" said Jason. ""I'm worried about her.""
""What about me?""
""Haven't you had enough attention for one night?"" Jason gave Kate a look of contempt. ""Go to bed—""
He tried to pass by her and they tussled for a second. He threw her aside with possibly more force than he intended. Kate lost her balance, clutching on to the banister for support.
""You're pathetic,"" Jason said.
Agathi silently shut the door. She stood there for a moment, feeling uneasy. Her instinct was to pull on her dressing gown and go in search of Lana. Yet something held her","back. Better not to get involved. Go back to sleep, Agathi told herself.
There had been similar evenings to this over the years, many dramatic scenes, often involving Kate, and they were always amicably resolved the following morning. No doubt Kate would sober up, apologize for whatever she had done. Lana would forgive her.
Everything would go on as before.
Yes, Agathi thought, yawning. Just go to bed.
She lay down and tried to sleep. But the wind kept slamming her window shutters against the wall outside. It","back.
She went back to her room and lay down on her bed. She stared at the ceiling.
She was still awake when she heard the front door open. She heard the sound of voices.
""I'm sorry,"" she heard Lana say. ""I'm so sorry.""
""It's all right,"" said a man's voice. ""It's all right.""
""I'm so sorry,"" Lana said again.
""It's all right,"" the man said. ""It's all right.""
Agathi heard the front door close"
"ishment from God's presence. To be removed from Him is hell itself. And so I'm in hell. Condemned to dwell forever in some empty place—away from Lana's radiance, away from her light.
I know, I know—I must cease this maudlin self-pity. It does no one any good—Lana least of all. It's me I'm feeling sorry for—this poor wretch who must live without her.
In one sense, I still possess her. Lana lives on forever, immortalized in her movies; eternally young, eternally beautiful—while we mortals grow older, uglier, and sadder every day. But that's the difference between two and three dimensions, isn't it? As Lana exists now, preserved in celluloid, she's only to be gazed at. Not touched. Not held; not kissed.
So, it seems Barbara West was right in the end (though in an entirely different way from how she meant) when she said to me spitefully one day, ""Darling, I do hope you're not falling in love with Lana","Farrar. Actors simply aren't capable of love. You're much better off hanging a picture of her on your wall and having a wank over it.""
Funnily enough, I have a photograph of Lana here with me on my desk as I write. It's an old publicity still—slightly aged, curling at the edges, faded and yellowed. It was taken a few years before I met Lana. Before I ruined her life, and my own.
But, no—that's not fair.
My life was ruined already","Turner.""
I was.
And I am.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with Lana Turner.
I'm in love with"
". Let us go back to that miserable day in Soho—and the rainfall that prompted Lana to make the spontaneous decision to flee the English weather, for a few days in sunny Greece.
I suppose my first, and most grievous, omission, when I began telling this story, was in allowing you to assume that once she made this decision, Lana immediately phoned Kate at the Old Vic—to invite her to the island.
But, in fact, twenty-four hours elapsed before Lana made that call.
Twenty-four hours, during which, as you shall see, a great deal happened.
Lana was walking on Greek Street, appropriately enough, when she had the idea about going to the island. But the moment she pulled out her phone to call Kate, to invite her to the island, the rain started coming down heavily. A sudden deluge.
Lana quickly returned the phone to her pocket and hurried home.
No one was in the house when she let herself in. She dried herself off as best she could. She'd have a bath, she decided, once she'd had a cup of tea.
Lana","had only picked up the habit of tea drinking since moving to London. Endless comforting cups of hot tea in this damp, depressing climate made perfect sense. She brewed a pot of Earl Grey and perched on the window seat; watching the rain fall outside.
Lana's mind went back on the same track it had been on earlier. Back to what was bothering her. She was determined to work it out. If she kept puzzling over it, she felt sure the answer would unearth itself.
Once again, Leo popped into her mind. Why? Did this anxious","was in the kitchen, making tea, when she heard a key in the front door. She turned to see Shelley standing there, dripping wet, her hair plastered to her head.
'Oh, Shelley,' Lana said, 'you're soaked!'
'I know,' Shelley said. 'I'm so sorry. I'm soaking the carpet.'
'It's fine,' Lana said. 'It's fine.'
'I'm so sorry,' Shelley said again.
'It's fine,' Lana said."
"employed actors there are in LA? Your odds are one in a million. One in ten million.""
""Oh, I get it. I'm not talented enough? That's what you think?""
Lana nearly lost her patience. ""Leo, I have absolutely no idea if you are talented or not. Until this very moment, you have expressed no interest in acting. You've never even been in a play—""
""A play?"" Leo blinked, mystified. ""What's that got to do with it?""
Lana nearly laughed. ""Well, quite a lot, I should imagine—""
""I'm not interested in plays! Who said anything about plays? I want to be a movie star—like you.""
Oh my God, Lana thought. This is a disaster.
Realizing the situation was far more serious than she had initially thought, Lana sought my advice. She called me as soon as she was alone. I remember how tense and anxious she sounded on the phone.
Looking back, I could probably have been more sympathetic. I could see why Lana was disappointed—as Barbara West used to put it",", ""An actress is a little bit more than a woman. An actor, a little bit less than a man.""
I figured, wisely, Lana wouldn't find that quip funny at the moment.
""Well, Leo's found his calling,"" I said. ""That's good. You should be pleased.""
""Don't be sarcastic.""
""I'm not. Isn't that just what the world needs—another actor?""
""Movie star,"" Lana corrected, miserably.
""Sorry—movie star."" I chuckled. ""L",", ""I'm not a mother, I'm a casting director."" But I was also a little annoyed. I had been working on this movie for months, and now I had to deal with this kid who was trying to take over.
""Lana, I'm sorry, but I'm not going to change my mind. I'm not going to cast him. I'm not going to do it.""
""But, Barbra, he's so talented!""
""I don't care. I'm not going to do it.""
""But he's so"
". I miss it every day.
The irony was that Leo had no idea that he himself was the cause of Lana's retirement. She never told him that. Lana told few people why she quit. I was one of them.
When Otto died, Leo was six years old. And Lana's entire world fell apart. But she had to keep going, for Leo's sake. So, she put herself back together the only way she knew how: through work. She threw herself into work. Even though her career went from strength to strength—and she made one of her most successful movies, The Loved One, which finally won her an Oscar—Lana wasn't happy. She had the horrible feeling she was screwing up as a parent. Just as her own mother had screwed up.
Lana knew she was in the privileged position of not needing to work. So why not retire and dedicate herself to raising her son? Why not put him first—as she had never been put first?
So that's what she did. She quit.
Does that sound flippant? As if Lana made life-changing decisions on the","toss of a coin? I assure you she didn't. I suspect she had been mulling this over for years. Otto's sudden and unexpected death forced Lana's hand. You only had to glance at Leo now to see that her gamble had paid off. Yes, Leo was an occasionally temperamental teenager, but he was good-natured, intelligent, kind; and responsible. He cared about other people, and the planet he lived on.
Lana was proud of how Leo had turned out. She felt sure it was down to her having had the right priorities","spur of the moment?
It's true that Lana was impulsive. But she was also a woman of deep conviction. She was a woman who knew what she wanted and went after it.
And she was a woman who knew what she didn't want.
She didn't want to be a movie star. She didn't want to be a celebrity. She didn't want to be a sex symbol. She didn't want to be a commodity. She didn't want to be a product.
She wanted to be a mother.
And she was."
"ed, as she made her way past the queue of waiting customers, none of whom dared to object.
Sid gestured at the clothes hanging on the rail. They were wrapped in plastic, ready to go. ""Here you go, Her Majesty's garments. All nice and snug in case there's a change in the weather. Looks like rain.""
""You think so? Seems like a fine day to me.""
Sid frowned. He didn't like being contradicted. ""No. Take it from me. It'll be pissing down in half an hour.""
Agathi nodded. She paid him for the clothes and was about to leave when Sid suddenly stopped her.
""Wait a sec. Nearly forgot. Head like a sieve. Hang on—""
Sid opened a little drawer. He carefully took out a small, sparkling piece of jewelry. An earring. He slid it across the counter.
""Caught in Mr. Farrar's suit, it was. Inside the lapel.""
It's Mr. Miller, not Farrar, Agathi thought. But she didn'","t correct Sid.
She looked at the earring. A delicate silver thing, in the shape of a half-crescent moon; with a chain of three diamonds hanging from it.
She thanked him. She took the earring and left.
As she walked home, Agathi wondered if she should tell Lana about the earring, or not? Such a stupid dilemma; so small, so trivial. And yet …
What would have happened if she had dropped the earring in a rubbish bin, there on the street? Or put it in her bed","t say anything.
""I'm sure it's yours,"" Sid said. ""I'm sure it is. I'm sure it is.""
Agathi took the earring. ""Thank you,"" she said.
""You're welcome. You're welcome.""
She left the shop, the earring in her hand. She was about to put it in her pocket when she noticed that it was a clip-on. She looked at it more closely. It was a simple gold hoop, with a tiny diamond in the center. She turned it over. On the back was a"
", at that exact moment? Lunching with a friend? Or visiting an art gallery, or reading a book? I had no sense that my whole life had been derailed. Nor had Jason, sweating away in his office—nor had Leo, emoting in drama class—nor Kate, forgetting her lines at rehearsal.
None of us had the slightest inkling that something so monstrous had occurred, rewriting all our destinies, setting into action a series of events that would ultimately end, four days later, in murder.
This is where it started.
This is where the countdown began.
Lana's reaction was extreme, I'll grant you that.
It only makes sense if you know her. And you do know her, by now, don't you? A little bit, anyway. So what happens next might not surprise you.
Lana remained calm, at first—she went into her bedroom and sat at her dressing table. She stared at the earring in her hand. It wasn't hers, she could tell that at a glance. Even so, she thought she had seen it somewhere before. But where?
It'","s nothing, she thought. It happened at the dry cleaner's. A mix-up. Forget it.
But she couldn't forget it. She knew she was being irrational and paranoid—but she couldn't let it go. The earring signified something much bigger in her psyche, you see. A bad omen she had been dreading.
Her life had already fallen apart once before—when Otto died. Lana didn't think she would ever recover or find love. So when she met Jason, it felt like she was being given a second chance. She","s a strange thing, memory. It's not like a computer, where you can just type in a search term and get a list of results. Memory is more like a library, where you have to know what you're looking for, and then you have to find it.
Lana had no idea what she was looking for. She had no idea what she was looking at.
She put the earring down on the dressing table and went to the bathroom to wash her hands. She washed them twice, then dried them on a towel. She went back to the dressing table and"
"—no credit card receipts in the drawers, no incriminating bills. No second earring. Nothing. She knew she was driving herself mad. For the sake of her sanity, she must put this from her mind.
Jason loves you, Lana told herself, you love him—and trust him. Calm down.
But she couldn't calm down. Once again she found herself pacing—once again feeling pursued by something unknowable.
She glanced out the window. It had stopped raining.
She grabbed her coat and went outside.
Lana walked for about an hour. She walked determinedly, all the way to the Thames. She focused on the physical sensation of walking, and trying not to think, trying not to let her mind go crazy.
As Lana approached the river, she walked past a bus stop—and saw a poster on a billboard. She stopped. She stared at it. Kate's face stared back at her in black and white—red blood spattered across it—and the title of the play: AGAMEMNON.
Kate, she thought. Kate would counsel her",". Kate would know what to do.
Almost as a reflex, Lana hailed a passing black cab. It pulled up with a screech of brakes. She spoke through the open window to the driver.
""The Old Vic, please.""
Lana could feel herself calming down as the taxi raced over the bridge to the theater on the South Bank. In her mind, she could already picture them laughing about it—Kate telling her not to be silly, that she was imagining things; that it was absurd, that Jason was devoted to her. As she p",".
Lana turned around and walked back to the bus stop. She waited for the next bus.
She rode the bus to the theater.
She walked into the theater and found the stage manager.
""I'm looking for Kate,"" she said.
""She's in the dressing room,"" the stage manager said.
""Can I go in?""
""Sure.""
Lana walked into the dressing room.
Kate was sitting on a stool, her back to the door. She was wearing a black leather jacket and a black T-shirt."
"there.
Lana reached out, with trembling fingers. She unzipped the bag—opening it up …
And there, inside the bag … was a half-crescent moon earring, glinting at her.
Lana pulled out the other earring from her pocket. She compared both earrings, but there was no need. They were obviously identical.
The dressing room door suddenly opened behind her.
""Lana?""
Lana dropped one earring back in the makeup bag. Her hand closed around the other earring. She quickly turned around.
Kate walked in, smiling. ""Hello, love. Oh, shit—we haven't made plans, have we? I can't get away for hours yet. Today's a fucking disaster. I could happily murder Gordon.""
""No, Kate, no plans. I was just passing the theater. I thought I'd say hi.""
""Are you okay?"" Kate peered at her, concerned. ""Lana—you don't look well. Do you want some water? Here, sit down—""
""No, thanks. You know, I don't","feel great. Too much walking, I—I should go.""
""Are you sure? Shall I get you a cab?""
""I can manage.""
""Will you be okay?""
""I'm fine. I'll call you later.""
Before Kate could object, Lana hurried out of the dressing room.
She left the theater. She didn't stop until she was on the street. Her heart was thudding in her chest. She felt like her head might explode. She was finding it hard to breathe. She felt panicked; she had to","feel so good. I think I'm coming down with something. I'm going to head home.""
""Oh, no. You're not going to work sick, are you?""
""No, no, I'm not going to work. I'm going home.""
""Okay, well, I'll see you later, then. I'll text you when I'm free.""
""Okay, thanks, Kate. Bye.""
""Bye, love.""
Lana walked out of the dressing room, her heart pounding. She was shaking. She"
"you see. They even went out a few times. The night Lana met Jason, he was there as Kate's date.
You can imagine what happened—the instant Jason saw Lana, like so many others before him, he fell; and from then, only had eyes for her. Kate graciously stepped aside. It was all resolved quite amicably. Kate gave Lana her blessing and assured her she had no hard feelings; that there had been nothing serious between them.
Even so, Lana had felt guilty about it. Perhaps this guilt is what blinded her. Perhaps that was why she kept ignoring her nagging suspicion that, for all her protestations, Kate's eyes always lingered on Jason when he was in the room; and she would pay him odd, unexpected compliments; or flirt with him after a couple of drinks and try to make him laugh. It was all there, everything Lana needed to know, right there in front of her.
She had shut her eyes to it.
But, now, her eyes were open.
Lana quickly got dressed and hurried out of the bedroom. She felt her way along the darkened passage and climbed","up the steps to the roof terrace, where she kept a secret pack of cigarettes and a lighter, protected from the weather in a tin box. She rarely resorted to smoking these days. But now, she needed a cigarette.
Lana stood on the roof and opened the box. She took out the packet of cigarettes. Her hands trembled as she lit one. She inhaled deeply, trying to calm herself.
As Lana smoked, she looked over the rooftops at the lights of London, and the stars sparkling above.
Then—","the stairs to the living room. She could hear the television on, and the sound of voices. She could hear the clink of glasses.

She opened the door and stepped inside.

The living room was lit by the glow of the television. The curtains were drawn, and the room was warm and stuffy. Lana could see the backs of three people sitting on the sofa. She could see the back of a fourth person sitting in the armchair.

She could see the back of a fifth person standing in the doorway to the kitchen.

She could"
"book I found on Barbara West's shelf. An elderly, obscure-looking volume, published in the early 1940s. The Techniques of Playwriting, by Mr. Valentine Levy.
I read it one spring morning, sitting at the kitchen table. As I read it, I had a lightbulb moment—finally, things made sense. Finally, someone explained storytelling in words I could understand.
Both theater and reality, said Mr. Levy, came down to just three words—motivation; intention; and goal.
Every character has a goal—wanting to be rich, say. This is fulfilled by an intention designed to achieve it—like working hard, marrying the boss's daughter, or robbing a bank. So far, so simple. The final component is the most important and, without it, characters remain two-dimensional.
We need to ask why.
Why isn't a question we tend to ask often. It's not an easy question to answer—it requires self-awareness and honesty. But if we ever want to understand ourselves or other people—real or fictional—we","must explore our motivation with all the diligence of a Valentine Levy.
Why do we want something? What is our motive?
According to Mr. Levy, there is only one answer:
""Our motivation is to remove pain.""
There you have it. So simple, yet so profound.
Our motivation is always pain.
It's obvious, really. All of us are trying to escape the pain and be happy. And all the actions we take to achieve this goal—our intentions—that's the stuff of story.
That's","need to ask it.
Why do you want to be rich?
Why do you want to marry the boss's daughter?
Why do you want to rob a bank?
Why do you want to be a doctor?
Why do you want to be a writer?
Why do you want to be a mother?
Why do you want to be a father?
Why do you want to be a teacher?
Why do you want to be a lawyer?
Why do you want to be a politician?
Why do you want to be a scientist?
Why do you want to be a chef"
"I opened another bottle of vodka, refilling our glasses. ""'Love is not love which alters when it alteration finds.' Love isn't affairs and lying and sneaking around.""
Lana didn't reply. I tried again, because it was important.
""Listen to me. Love is mutual respect, and constancy—and friendship. Like you and me."" I took her hand and held it. ""These two nitwits are too shallow and selfish to know what love is. Whatever they have, or think they have, it will not last. That's not love. It will crack under the slightest pressure. It will fall apart.""
Lana didn't say anything. She stared into space, desolate. I felt like I couldn't reach her. Seeing her like this was unbearable. I suddenly felt angry.
""How about I take a baseball bat and beat the crap out of him for you?"" I was only half joking.
Lana managed the ghost of a smile. ""Yes, please.""
""Tell me what you want—anything—and I will do it.""
L","ana looked up and stared at me with bloodshot eyes. ""I want my life back.""
""Okay. Then you must confront them. I will help you. But you must do this. For the sake of your sanity. Not to mention your self-respect.""
""Confront them? How do I do that?""
""Invite them to the island.""
""What?"" Lana looked surprised. ""To Greece? Why?""
""They won't be able to run away on Aura. They'll be trapped. Where better for a conversation? A confrontation?""
","ana looked at me. ""I want you to be happy.""
""I am happy. I'm happy with you.""
""I want you to be happy with me.""
""I am.""
""I want you to be happy with me forever.""
""I am.""
""I want you to be happy with me forever and ever.""
""I am.""
""I want you to be happy with me forever and ever and ever.""
""I am.""
""I want you to be happy with me forever and ever and ever and ever and ever and ever and ever and ever and ever and ever"
"motions of life, however unhinged it feels to do so. Then, ever so slowly, the illusion takes over again—until we forget that we are actors in a play.
Until the next tragedy strikes—to wake us up.
And having just been woken, Lana felt hyperconscious of how performative all her relationships were—how brittle and false her every smile; and how badly she was acting. Thankfully, no one seemed to notice.
What hurt the most was how easy it was to deceive Jason. She felt sure he'd sense her pain—how something as simple as brushing past him, talking to him, was incredibly difficult for her. Looking into his eyes was terrifying. Surely, all her feelings were right there, in plain sight, for him to see?
But he didn't see. Has he always been like this? Lana wondered. So uncaring? He must think I'm a fool. He must have no conscience at all.…
Yet—and surely Lana had to acknowledge this possibility—perhaps there was nothing on Jason's conscience because he was innocent?
I didn","'t know this for sure—but I suspected that, as she packed their belongings for the trip to the island, Lana started thinking of those hours at my place as a bad dream. The hysteria, the tears, the vows of vengeance—none of it was real, just vodka-induced psychosis.
This was real, right now, the clothes in her hand, clothes she'd selected and bought for the man she loved. Could Lana feel herself slipping, sliding back—back into ignorance?
Denial is the word I'd use","'t do anything wrong, Lana thought. I didn't do anything wrong.
She was so tired. She wanted to go home.
""I'm sorry,"" she said, ""but I'm not feeling well. I think I'm going to go home.""
""Oh, Lana,"" he said, ""I'm so sorry. I'm so sorry. I'm so sorry.""
""It's okay,"" she said. ""It's okay.""
""No, it's not okay. I'm so sorry. I'm so sorry.""
"""
