prompt,true_suffix,response
"McGrath.
And she'd said nothing.
God, she wished she'd told him the truth, wished they'd kissed, just once, so she could have that memory.
""I should have…"" What? What should she have done? What could she have done? Love mattered in this ruined world, but so did honor. What was one without the other? He was married and Frankie knew he loved his wife. ""You're strong,"" she said, her voice strained. The nurse in her knew no one was strong enough for some injuries; the woman in her longed to believe in an impossible recovery.
""Lieutenant? Lieutenant?""
The voice seemed to come from far away. Scratching, irritating, a thing to brush off.
She realized a pair of medics were standing beside her. She noticed belatedly that one had laid his hand on her shoulder.
She looked up at him. How long had she been here? Her back ached and a headache throbbed behind her eyes. It felt like hours, but it hadn't been long at all.
""The bird's here. He'","s being medevaced to the Third. A neuro team is standing by.""
Frankie nodded, pushed her chair back, and stood. For a second, she was shaky on her feet.
The medic steadied her.
She saw the duffel bag at his feet. ""Those are Jamie—Captain Callahan's things?""
""Yes, ma'am.""
Frankie reached into her pocket and pulled out a felt-tipped marker and the small gray stone she'd been given by the young Vietnamese boy. It seemed like a lifetime ago that","s coming in.""
""The bird?""
""The medevac. The helicopter.""
""Oh.""
""You're going to be okay, Lieutenant,"" the medic said. ""You're going to be fine.""
""I'm not going to be fine,"" she said. ""I'm going to be dead.""
""No, you're not. You're going to be fine.""
""I'm not going to be fine,"" she said again. ""I'm going to be dead.""
""No, you're not. You're going to"
"them around with you over there, you can't. There isn't time, and the memories are too heavy. You'll always have the piece of him that was yours and your time together. And you can pray for him. One way or another, Frank, he's gone for you, and you know that. As you said, he was never your guy, no matter how much you loved him.
For now, just keep on keepin' on, Frank.
Sending peace and love, girlfriend.
October 13, 1967
Dear Ethel,
Today it's hot enough to roast meat on the hooch floor, I swear to God. I'm sweating so much I have to keep wiping my eyes.
Thanks for your letter about Jamie.
You're right. I know you're right.
I can't keep thinking about him. Wishing, remembering, replaying the choices we both made over and over. Fortunately for me, the 36th has been quiet for the past week. But maybe that's not good. Too much time to think.","
I guess I have to feel lucky to have known him, and to have learned from him. Too damn many lessons to learn over here, but the one that's for sure is this: life is short. I'm not sure I ever really believed that before.
I do, now.
Thanks for being there for me, even from half a world away. I sure would love another picture from home. I miss you.
Luv ya,
Frankie put down her pen, took a sip of warm TaB, and folded up the piece of thin blue stationery.","
I'm going to try to write to him. I'm going to try to tell him that I'm sorry. I'm going to try to tell him that I love him.
I'm going to try to tell him that I'm sorry.
I'm going to try to tell him that I love him.
I'm going to try to tell him that I'm sorry.
I'm going to try to tell him that I love him.
I'm going to try to tell him that I'm sorry.
I'm going to try to tell"
"it seems that the brass wants me to move up north, into the Central Highlands, to the 71st. I'll send you my address when I know what it is. Barb is going, too.
Until then, could you please send some hand lotion, tampons (they sell out in the PX because the men out in the bush use them to clean their rifles), shampoo, crème rinse, and I sure would love some more See's. And I'm almost out of perfume. The boys love it when I smell like the girls back in the world.
I'll write again as soon as I'm settled. I'm nervous about the transfer, but excited, too. This will really sharpen my nursing skills.
I'm sorry I haven't written for a while. I lost a good friend recently, and I've been in a bit of a funk. But I'm getting better now. Not much time here for grief, even though there's plenty of cause. Life isn't always easy, as you can imagine. People come and go. But I love nursing.","It's important you know that, and that you know I'm happy I came here. Even on bad days, even on the worst days, I believe this is what I'm meant to do and where I'm meant to be. Finley told me once that he'd found himself over here, that his men were important to him, and I know how he felt.
Love to you both,
Frankie's first sight of Pleiku was from the air, in a supply helicopter, looking down at the dense green jungle below. Barb sat on the other side of the","I love the work. I love the people. I love the challenge. I love the camaraderie. I love the feeling of being needed. I love the feeling of being useful. I love the feeling of being alive.
I'm sorry I haven't written for a while. I lost a good friend recently, and I've been in a bit of a funk. But I'm getting better now. Not much time here for grief, even though there's plenty of cause. Life isn't always easy, as you can imagine. People come and go. But I love nurs"
"led-looking Black medic was running triage in the ER, determining who would be seen when. Sawhorses were being set up quickly, to hold the men on litters. A screen in the back corner shielded the expectants. ""Lieutenants Johnson and McGrath,"" Barb said. ""From the Thirty-Sixth. Surgical nurses.""
He looked at their bloody, stained fatigues. It meant they'd been in the shit. ""Thank Christ,"" he said, loudly enough to be heard over the din of yelling men and helicopters landing and taking off. He pointed to a Quonset hut. ""OR 1. Report to Hap. If he doesn't need you yet, try Pre-Op.""
Frankie and Barb were halfway there when the red alert siren sounded. Seconds later a shell exploded on the ground not far away from them. A sound like pelting gravel hit the Quonset hut. The air stank of smoke and something strangely acrid.
Something whistled over Frankie's head and thudded behind her. At OR 1",", Frankie wrenched the door open.
Inside: Bright lights. Men waiting for surgery, lying on tables.
She and Barb washed their hands, then grabbed scrubs and caps and masks and gloves and found Harry ""Hap"" Dickerson, a lieutenant colonel, operating without assistance on a deep belly wound.
""Lieutenants McGrath and Johnson, sir. Reporting for duty.""
""Thank God. Cart's there,"" Hap said to Frankie. ""Johnson, that's Captain Winstead over there. He'",", the door was open, and a man in a white coat was standing there, looking at them.
""Hap!"" Frankie yelled.
""What the hell?"" Hap said.
""We're here to help!""
""You're here to help?"" Hap said. ""You're here to help? You're here to help?""
""Yes!""
""You're here to help?""
""Yes!""
""You're here to help?""
""Yes!""
""You're here to help?""
""Yes!""
""You're here to"
", under her breath, she said, ""How will you do this alone?""
Frankie pretended not to hear.
Twelve
There were more than 450,000 American men in Vietnam now and God knew how many deaths and casualties. You certainly couldn't find that answer in the Stars and Stripes. Many of the new troops in-country had barely six weeks of training. Unlike in World War II, when soldiers had trained together in platoons and went to war alongside men with whom they'd trained, these new recruits came alone and were dropped in wherever they were needed, without the support of a platoon, without men they knew they could depend on. Army Basic Training had been shortened to get the men in combat sooner; Frankie wondered who in the hell decided that less training for war was a good idea, but no one had asked her opinion.
There were good days, though, when few wounded came in and the sound of helicopters was far away; days when the nurses played games and read novels and wrote letters home and organized MEDCAP trips to local villages to offer medical services. On bad days, Frank","ie heard the distinctive roar of the twin-engine Chinook helicopter, the workhorse behemoth that could hold more than two dozen injured, and knew trouble was on its way. Sometimes the pushes were so intense, the numbers of incoming and their injuries so bad, that Frankie and Barb and Hap and the rest of the doctors and nurses worked for eighteen hours straight on both soldiers and civilians, with barely a break for food or drink.
Frankie had learned to think fast and move faster. She could do more than she'd ever","ie and the other nurses were overwhelmed with the wounded, and the sound of helicopters was constant.
The helicopters were the worst. They were the only way to get the wounded out of the field and to the hospital, but they were also the only way to get the dead out. The helicopters were the only way to get the dead out.
The helicopters were the only way to get the dead out.
The helicopters were the only way to get the dead out.
The helicopters were the only way to get the"
"t believe how many want to take a picture with me before they leave.
You keep writing about war protests and flag burnings. None of that is in the Stars and Stripes. And Barb's mom said Martin Luther King says this war is unjust. I'm starting to wonder about it myself. But can't they support the warriors and hate the war? Our men are dying every day in service of their country. Doesn't that matter anymore?
Much love,
PS. Send hand lotion, perfume, crème rinse, Polaroid film, and candles. The damn electricity is constantly going out.
A heat wave hit the Central Highlands in mid-November. The ever-present mud dried out, turned into a fine red dust that coated everything, filled every breath, turned their tears red. No matter how often Frankie placed a wet cloth across her brow, there was no getting rid of the dirt that stained the new creases in her forehead, settled in the lines that fanned out from her eyes, coated her teeth. Fat red drops of sweat slid down the sides of her face and along her sp","ine. In its way, the heat was as demoralizing as the mud and the rain. There was no sleeping in this heat, and that meant the Park was packed after work with people listening to American music, trying anything to ease the sharp edges of their war.
""Go, Frankie,"" Hap said, taking her by the shoulders, turning her toward the doors of the OR. ""Barb left an hour ago.""
Frankie nodded. Had she fallen asleep on her feet for a second? Too tired to argue, she pulled off her mask, scrubs, cap, and glo","ine. She was soaked in it.
The heat was a constant companion, a presence that made her feel as if she were being watched. She was always aware of it, always aware of the way it made her feel. She was aware of the way it made her feel because she was aware of everything. She was aware of the way the heat made her feel because she was aware of the way she felt. She was aware of the way she felt because she was aware of the way she felt.
She was aware of the way she felt because she was aware of the way she felt.
She was aware of the"
"fighting to make their way around them. Whole families sat crowded on scooters that zipped in and out of traffic. They passed a skinny Vietnamese woman squatting on a corner, cutting vegetables on a wooden board.
Military vehicles jockeyed for position with motorbikes and bicycles. Horns honked. Bike bells clanged. People yelled at one another. Three-wheeled vehicles threaded aggressively in and around the motorbikes, belched out great plumes of black smoke. The Saigon police—called the White Mice by Americans because of their white uniforms—managed traffic where the lights didn't work or weren't being obeyed.
Barbed wire and oil drums and sandbags protected the government buildings. On one corner there was a floral memorial for one of the Buddhist monks who'd self-immolated to protest the South Vietnamese government's treatment of them. No doubt the police would take it all away, and the flowers would appear again tomorrow.
The jeep pulled up in front of the Caravelle Hotel, which dominated an entire street corner.
Frankie jump","ed out, slung her worn, faded overnight bag over her shoulder, and thanked the driver.
Barb came up beside her. ""Damn, those flights make me thirsty.""
Smiling, they headed for the hotel's glass double-door entrance.
They spent the day in the old French Quarter of Saigon, with its gorgeous, ornate buildings and tree-lined streets. It was like seeing a beautiful corner of Paris through a dirty window. You could sense what it once had been, this city, picture the French occupiers dining on","ed out and looked around. ""This is it?""
""This is it,"" Elizabeth said.
""I'm not sure I like it.""
""You'll be fine,"" Elizabeth said. ""You're a big boy.""
""I'm not a boy,"" Frankie said. ""I'm a man.""
""You're a boy,"" Elizabeth said. ""You're a boy who's going to be a man. But you're still a boy.""
""I'm not a boy,"" Frankie said.
""You're a boy,"" Elizabeth said."
"she was lifted off her feet.
""Wait. You two know each other?"" Coyote said, frowning, looking from one to the other.
""He went to the Naval Academy with my big brother,"" Frankie said, stepping back. ""He was the one who told me that women could be heroes.""
Coyote put his arm around Frankie, pulled her close. She pulled free.
Rye put his sunglasses back on. ""Well. I don't want to intrude on your fun, kids. Carry on. Nice to see you again, Frankie."" He turned on one heel, a parade-smooth gesture, and walked back to the bar.
Thirteen
""What do you know about your CO?"" Frankie asked.
""He's tough as nails. Doesn't talk much about himself. I hear he's engaged to some admiral's daughter. You probably know him better than we do.""
""No,"" Frankie said. ""I didn't really know him well. An admiral's daughter, huh? Engaged. It's hardly surprising.""
""Why?""
","Frankie almost said, Look at him, but held her tongue.
Even with Coyote's arms around her, slow-dancing, Frankie found her gaze drawn again and again to Rye; she watched the way he laughed with his men, the way he stood apart from them sometimes. She could tell how much they respected him. Every glance took her back to Finley's going-away party, when she hadn't been able to look away, either, and their moment in her father's office.
Women can be heroes.
Those words—his words","""Because he's a fucking asshole.""
""Oh,"" Rye said. ""Well, that's a shame.""
""I'm sorry,"" Frankie said. ""I shouldn't have said that.""
""No, it's fine. I'm just surprised. I thought he was a good guy.""
""He is,"" Frankie said. ""He's a good guy. He's just not a good person.""
""What's the difference?""
""I don't know,"" Frankie said. ""I guess it's"
"said quietly, taking another step back. ""And I expect an officer to be a gentleman, Rye.""
He locked his hands behind his back. Soldier's stance. A respectful distance. ""Forgive me for coming here tonight."" His voice had a rough edge to it. ""It wasn't my place.""
She nodded, tried again to smile. ""Stay alive, Rye. I'm seeing too many bird pilots in my OR.""
""Goodbye, Frankie.""
""Goodbye.""
Frankie tossed and turned all night, her sleep plagued by sharp, unfamiliar longings. When she woke, it was late morning and sunlight streamed through the clean glass windows.
Her first thought was of Rye.
That dance. And the way he'd looked at her.
She got out of bed, saw that Barb had left her a Meet you at breakfast note.
Downstairs, she found Barb already seated at the hotel restaurant, drinking a Bloody Mary. ""Hair of the dog,"" she said. ""What happened last night? How did I get back to the hotel?""
""I used my","superhuman strength and carried you.""
""Ugh. That's good for the reputation.""
""You were dressed the whole time, if that helps. And there was no public vomiting. You may or may not have used the men's bathroom.""
The waitress returned with a second Bloody Mary, which she handed to Frankie.
""I know I was drunk as shit last night, but you were acting weird,"" Barb said.
""Was I?""
Something about the casual response put Barb on alert. ""So, now I know there's a story. Sp","powers of persuasion,"" Barb said. ""I told you to go to bed. You did. I came back and got you.""
""I'm sorry,"" Frankie said. ""I'm not used to drinking that much.""
""You're not used to drinking at all,"" Barb said. ""You're a teetotaler.""
""I'm not a teetotaler,"" Frankie said. ""I just don't drink that much.""
""You're a teetotaler,"" Barb said. ""You're a teetotaler.""
"""
"when she looked in his eyes, and saw how hard he was working to smile, she realized that they were alike: just trying to conceal the pain of every day here, tired of being alone.
""Give me a chance, Frankie. I'm a good man.""
He sounded so earnest, and she knew he meant it, knew that it made sense to do as he asked, so, she let herself be pulled forward. She wouldn't sleep with him, wouldn't even let him kiss her—that would be wrong, to lead him on that way—but just now, she was lonely and tired. It was the wrong song and the wrong man and the wrong hand in hers, but honestly, it felt good not to be alone. And it was just a dance, after all.
""Say you'll be my girl.""
""I'm sorry, Coyote,"" she said softly. For a moment she almost hoped he hadn't heard her.
""Yeah,"" he whispered back, his breath hot against her ear. ""I know. You're out of my league, Frankie McGrath.""
She tightened her hold on him",". ""No, Coyote. You're everything a girl could want.""
He drew back. ""Just not you.""
God, she hated this. ""Just not me.""
He pulled her close again, resumed their dance. ""I love a challenge, Frankie. You should know that about me. But I'm going home soon. Short-timer. So don't lose your chance.""
He threw his head back and howled, but for the first time, Frankie heard the loneliness in the sound, the sorrow and the heartbreak. She wondered if it",", and he pulled her closer.
""I'm not,"" she said. ""I'm not out of your league.""
""You are,"" he said. ""You're out of my league.""
""I'm not.""
""You are.""
""I'm not.""
""You are.""
""I'm not.""
""You are.""
""I'm not.""
""You are.""
""I'm not.""
""You are.""
""I'm not.""
""You are.""
""I'm not.""
""You are."""
"on her knees in front of the tree, stringing a loop of paper clips from one branch to another, when Coyote said, ""We need drinks.""
""Hot damn, flyboy, you're right!"" Barb said, and the two of them left the hooch.
Frankie heard the metal frame of her cot squeak as Rye got to his feet. She heard him coming closer, felt him standing behind her. Every cell in her body seemed attuned to his presence. Slowly, she stood up, but didn't turn around. ""Thanks for this,"" she said. ""It was crazy and stupid and dangerous … and lovely.""
""I didn't want to think about you,"" he said.
She turned to him at last.
Their gazes met, held.
She felt her breathing speed up. Lust, Barb had said. Was it that simple?
There was no reason to pretend she didn't feel it. If she'd learned anything during her tour it was this: say what you meant while you could. ""You're engaged,"" she said. ""And I know it's old-fashioned",", but I can't be the other woman. I couldn't live with myself.""
""You do know we're at war,"" he said.
""Please tell me you aren't going to try the we-could-die-tomorrow line on me.""
He stepped back. ""You're right. I'm wrong. Merry Christmas Eve, Frankie. I won't bother you again.""
""You don't need to go.""
""Yes, I do. You … do something to me.""
Long after he and Coyote had gone, while Barb",", but I'm not the kind of girl who sleeps with a guy she's not engaged to.""
""I'm not the kind of guy who sleeps with a girl he's not engaged to,"" he said.
""I'm not the kind of girl who sleeps with a guy she's not engaged to,"" she said.
""I'm not the kind of guy who sleeps with a girl he's not engaged to,"" he said.
""I'm not the kind of girl who sleeps with a guy she's not engaged to"
"
Frankie scrambled out of bed, grabbed her flak jacket and steel pot helmet from underneath the bed, and dressed quickly.
Another rocket hit. The hooch shook. A rat ran across the floor, looking for shelter.
Frankie's new hooch mate, Margie Sloan, sat up in bed and screamed. ""What's happening? Oh my God—""
The red alert siren sounded again, became continuous. Over the loudspeaker the words: ""Attention all personnel, take cover. Security alert condition red. We are under rocket attack. Repeat: Condition red. Take cover.""
""We've got to get to the hospital,"" Frankie yelled as she ran to the door, flung it open. Outside, the camp was filled with fire and smoke: buildings on fire, black smoke billowing, acrid-smelling. An oil drum behind the latrines burst into flames. One of the four-hundred-gallon water trailers positioned above the showers exploded; water geysered out. ""Margie. Now!""
Margie moved in","beside her. ""We can't go out there.""
Frankie grabbed Margie's hand, wished there was more time to ease the young nurse into a night like this. ""I know it's scary, Margie, and I wish you weren't so green. But one thing at a time, okay? Put on your flak and steel pot—""
""My what?""
""Your helmet. Put it on and get to the ER. Help with triage.""
""I can't—""
""You can.""
It was all the time Frank","a daze, her eyes wide, her mouth open.
""Margie!"" Frankie yelled. ""Get up!""
Margie scrambled out of bed, grabbed her helmet and flak jacket, and followed Frankie out the door.
""Where are we going?"" Margie asked.
""To the hospital,"" Frankie said. ""We're going to help.""
""But I'm not a nurse,"" Margie said.
""I'm not a nurse either,"" Frankie said. ""But I'm going to help.""
"""
"rows of canvas-covered dead bodies. A pair of exhausted-looking corpsmen were managing it all, gathering the names of the dead, checking dog tags, zipping the bodies into bags.
Over to the left, there was a single litter left on a pair of sawhorses. She saw blood dripping down from the sides and through the canvas bottom; she heard the patient moan again.
""Westley, has this soldier been given morphine?"" she asked one of the corpsmen.
""Yes, ma'am. Doc Morse saw him. Said he couldn't do any more.""
Frankie nodded and went to the man on the litter. She felt Rye come up beside her.
There was almost nothing left of a man who had been whole minutes ago. Field dressings were blood-soaked on three missing limbs. Blood and mud covered what remained of his face.
She reached for his dog tags so that she could comfort him by name. ""Hey, Pri—"" Her voice broke.
Private Albert Brown.
""Hey, Albert,"" she said softly. ""Did you come by to show me that fine ass of yours again","?""
She leaned over the dying man, barely older than a boy, and placed a hand on his ruined chest.
His head lolled toward her. One eye looked at her. She knew he recognized her when his eye filled with tears.
""I'm here, Albert. You're not alone."" She held his hand. It was all she could do for him in this moment, be the girl back home he'd never had. ""I'll bet you're thinking about your family, Albert. In Kentucky, wasn't it? Land of bourbon and","?""
He moaned.
""I'm sorry, Albert,"" she said. ""I'm so sorry.""
She looked up at Rye. ""I'm sorry,"" she said. ""I'm so sorry.""
""I know,"" he said.
""I'm sorry,"" she said again.
""I know,"" he said.
""I'm sorry,"" she said.
""I know,"" he said.
""I'm sorry,"" she said.
""I know,"" he said.
""I'm sorry,"" she said.
""I know,"""
"don't sleep well.
Come visit me when you're back in the world. I'm waiting with open arms. We have a new mare that is a dream for beginners. Nothing soothes the soul like a gallop in the sunshine.
Love,
Ethel
On a blisteringly hot day in early March, Frankie began her shift, tired and jittery from a lack of sleep.
The OR hadn't been especially busy in the past week—there had been lots of time for games and movie nights and writing letters home. Frankie had even jumped on a slick ship—a Huey stripped down for transport—and gone to Qui Nhon for an afternoon of shopping. Even so, she was on edge, peevish, demanding too much from the people around her. It didn't help that they were short-staffed. Frankie knew she should reach out to the newer nurses, especially Margie, and mentor them, but she was worn out. And lonely.
""Lieutenant McGrath.""
She turned, saw Captain Miniver, the new, by-the-book chief","nurse of the Seventy-First, holding a clipboard close to her chest, her body stiffly upright. ""Lieutenant McGrath?""
""Yes, Captain?""
""I've been informed that you have failed to take an R and R this tour. And your new tour starts in two weeks.""
""Who ratted me out?""
""Someone who cares about you, obviously. A little bird.""
""Barb.""
""Barb who?"" She smiled. ""Anyway, I'm ordering you to go. I have your itinerary","of surgery, standing in the doorway.
""Yes, sir?""
""I'm sorry to interrupt your shift, but I'd like to speak with you.""
""Of course, sir.""
""I'm sure you're aware that we're short-staffed.""
""Yes, sir.""
""I've been told that you've been less than cooperative with the new nurses.""
""I'm sorry, sir. I've been under a lot of stress.""
""I understand. But you're not the only one. We"
"looked up, lowered her big round sunglasses.
Rye.
He stood at ease, his hands clasped behind him. He wore multicolored shorts and a pale blue T-shirt that read LIVE TO SURF, but no one would mistake him for a surfer, not with his military posture and built-up muscles and unfashionably short hair.
""This is quite a coincidence,"" Frankie said.
""It's no coincidence. I worked hard to get you to take R and R.""
""So you're the little bird who ratted me out. Why?""
""To see you.""
""Rye, I told you—""
""I broke off my engagement.""
That stopped her. ""You did?""
""I couldn't pretend anymore, not after Tet. Life is short, and…"" He paused. ""There's something between us, Frankie. Tell me you don't feel it and I'll walk away.""
Frankie stood up to face him.
""Say you don't want me."" The way he said it revealed an unexpected vulnerability.
There was no","way in the world she could flirt with him or lie. ""I can't say that,"" she said evenly.
He finally released a breath. ""Will you have dinner with me tonight?""
She knew it wasn't just dinner he wanted; she wanted more, too. Still, he was Rye Walsh, the rule-breaker who'd pushed her brother into trouble more than once (not that Finley needed much help in that regard), and she knew she wouldn't be safe with a man like him. But he was still an officer, and hopefully a gentleman. ""You broke","denying it. She did want him. She'd wanted him for years.
""I don't want you,"" she said.
""I'm not going to let you go.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No.""
""You're not?""
""No"
"""No,"" he said quietly. ""We didn't.""
""Did you ever talk to Fin about Vietnam, I mean really talk?""
Rye looked away just for a moment; in his hesitation, she saw regret. ""We were at Annapolis,"" he said. ""It was all rah-rah Navy. And he believed in it. He wanted to make your dad proud of him. I know that.""
""Yeah,"" Frankie said. ""My dad. The heroes' wall. We met there at the party.""
Rye smiled at this shared memory. ""Both of us hiding out.""
""What were you hiding from?""
""I'm a poor kid from Compton. I didn't know how to act at your house, how to dress. Anything. And…""
""What?""
""Well. If we're telling all our secrets here, I followed you into the office.""
""You're kidding.""
""I wanted to ask you to the Ring Dance in '65. Did Fin ever tell you that?""
""No.""
""He asked me not to, said you were too good for the likes","of me. He was smiling when he said it, but I knew he meant it. We both ended up taking … a different kind of girl, shall we say?""
""The kind who didn't mind steaming up the windows of a parked car,"" Frankie said, smiling. ""That sounds like Fin.""
""I knew he was right. I had nothing in common with a woman like you. Still, I followed you into the office that night, thought I'd steal a kiss, but I could tell you weren't ready. And now…""
""Here we are,""",of me. I was crushed. I was a mess. I was so embarrassed. I was so angry. I was so jealous. I was so in love with you. I was so in love with Fin. I was so in love with the Navy. I was so in love with the idea of being a hero. I was so in love with the idea of being a hero like my dad. I was so in love with the idea of being a hero like your dad. I was so in love with the idea of being a hero like Fin. I was so in love with the idea of being
"her shyness, dissolved the once-important rules of propriety, redefined her. Her desire for him felt endless, boundless, desperate.
Now they lay on a deserted beach beneath a cliff that had taken resolve to descend. The locals called it Secret Beach, and the name was apt. They were the only people on this stunning white sand beach. Waves crashed along the shore, made a roaring sound, while shorebirds wheeled overhead, white specks against the cloudless blue sky. The water looked too rough to swim in, so they just lay near it.
They had fallen asleep in the shade for a while, holding hands, their bare feet touching. She already couldn't sleep without touching him.
Frankie didn't know how long she'd been asleep, but when she woke, the sun was beginning to set.
She rolled over, rested her chin on his chest.
Rye kissed her and they made love again, in the way that had already become familiar to Frankie, slowly at first, building desire to a fever pitch, and then in a pounding, gasping,","shattering fury that left them both breathless and depleted.
Afterward, she stared at him, unable to look away, still a little breathless. Sand speckled his tanned cheeks, clung to his dark lashes. Every moment with him coalesced at once into this heaviness in her heart, and she realized suddenly, sharply, how much passion changed things. He could break her heart in ways she couldn't even imagine.
""Is this real, Rye?"" she asked. ""It happened so fast. I'm not experienced enough—""
","sweaty frenzy.
Afterward, they lay on their backs, their fingers entwined, their legs tangled.
""I'm so happy,"" she said.
""Me too.""
""I'm so glad I met you.""
""Me too.""
""I'm so glad I'm here.""
""Me too.""
""I'm so glad I'm with you.""
""Me too.""
""I'm so glad I'm in love with you.""
""Me too.""
""I'm so glad I'm in love with"
"to the hospital. I can't fix them all. No one can. But I'm doing my best, I want you to know that. I am making a difference and helping to save lives.
Thanks for all the letters and for the care packages. I really needed more film. And who knew you'd miss Twinkies and Pop-Tarts in a war?
Love you,
On a still, sweltering evening on the Fourth of July of 1968, Frankie stood beneath the bright lights in the OR, stitching up a minor abdominal wound. Sweat dampened her mask and cap, slid down her back. The temperature today had gone past 102 degrees. When she finished, she peeled off her bloody gloves and dropped them into a garbage can.
Two soldiers stumbled into the OR on bare, bloody feet, carrying a man on a litter between them. The men looked sucked dry, hollowed-out. Sunken eyes, sunken cheeks, the thousand-mile death stare that Frankie had begun to recognize as the look of men who'd been out in the boon","ies too long, trekking, trying to avoid land mines, looking for Charlie in every shadow and bush. Constant fear turned a man inside out.
Frankie grabbed some masks and handed them to the men.
""We carried him thirty miles,"" one of the men said. ""We broke out … too late.""
So. Prisoners of war. No wonder they looked so beaten, both physically and mentally. Word was that the NVA kept American POWs in cages too small for them to stand up in. And that they tortured them. ""How long were you","ies too long.
""What's the story?"" Frankie asked.
""We were on patrol,"" one of the men said. ""We were ambushed. We took fire. We got hit.""
""Where?""
""Here."" The man pointed to his chest.
""What's your name?""
""Corporal Harkless.""
""And you?"" Frankie asked the other man.
""Private First Class Harkless,"" he said.
""You're brothers?""
""No, ma'am,"" the first man said. ""We're not.""
"
"child was or even that she had lived and died. How could this be done, even in the name of war?
""McGrath! I need you.""
It was Dr. Morse.
Ignoring him and the melee of the OR, she carried the infant to the morgue, where body bags lay stacked along the walls.
Private Juan Martinez, a kid from Chula Vista who'd been drafted right out of high school, stood in the center of the morgue. He looked as exhausted as she felt. ""Rough night,"" he said.
She glanced down at the baby in her arms. ""And now this.""
Martinez stared down at the baby. ""Jesus,"" he said softly, moving closer. He placed a black-gloved hand on the baby's body, covering the entire ruined rib cage. ""He will hold you in heaven.""
Frankie was surprised to hear that bit of faith from a man who stood in the morgue all day, cataloging the dead, zipping up body bags. Then again, maybe you couldn't do this job otherwise.
Martinez found","a cardboard box and an old T-shirt. Frankie wrapped the baby in the soft khaki cotton and laid her in the box.
She and Martinez stood there for a moment, the box and the baby between them.
Neither spoke.
Then Frankie left the morgue. As she shut the door, she heard the incoming choppers and felt something ugly take root inside of her: a dark anger. She was so tired of pulling green canvas over young men's faces, and now this baby.
With a sigh, she headed back to the OR, gra","a body bag and zipped it up. ""I'll take care of this,"" he said.
""Thank you,"" she said.
""I'll take care of it,"" he repeated.
She nodded. ""I'll be back in a few minutes.""
She walked out of the morgue and into the OR, where she found Dr. Morse. ""I'm sorry,"" she said. ""I'm not sure what you need.""
""I need you to do a postmortem on this baby,"" he said.
""I'm sorry, Dr. Morse"
"1ST LIEUTENANT MCGRATH!
""Congratulations!""
It took Frankie a second to process. No heart attack. No emergency. A party.
For her.
Major Goldstein from the Thirty-Sixth stepped forward, with Captain Miniver beside her. ""This promotion is late in coming, but nothing happens on time in the Army,"" Major Goldstein said. ""We all know that. Congratulations, Frankie. You've come a long way, baby.""
Captain Miniver added, ""Thank you for staying. There are men back home because of it.""
""Toast! Toast!"" someone yelled.
Ryan Dardis, the new surgeon they called Hollywood because of his good looks, stepped forward with a bottle of gin. ""We know how much you love your gin, McGrath. What we wanted to make sure is that you know how much we dig you, too. Even though you can't dance for shit, and your dancing makes your singing look good."" He held up a bottle of gin and there was a roar of approval.
Someone cranked","up the music. Behind her, the doors banged open.
Frankie felt herself being picked up, spun around.
""Sorry I'm late, babe."" Rye grinned, tilted back his black Seawolves cap. ""Traffic was a bitch.""
The music changed to ""Born to Be Wild,"" and people started pushing chairs aside.
Frankie grabbed Rye's hand and pulled him onto the makeshift dance floor.
""You sure you want to dance with me in public?"" he teased.
""I'm","up the Victrola and the music started. Frankie looked around the room. She was the only woman. She was the only one in uniform. She was the only one who wasn't a doctor. She was the only one who wasn't a surgeon. She was the only one who wasn't a major. She was the only one who wasn't a captain. She was the only one who wasn't a lieutenant.
She was the only one who wasn't a man.
She was the only one who wasn't white.
She was the only one who wasn't American."
".
Alone, he stood tall and straight in his worn fatigues, with a brimmed Seawolves cap pulled down low on his forehead. From here, he looked solid and steady, the perfect sailor, but she saw the clenched line of his jaw. He raised a single hand, fingers splayed, and held it there, then pressed it to his heart.
Frankie nodded, waved back one last time, and entered the jet. Most of the seats were already filled with men who kept glancing back at the door, as if Charlie might come breaking through any second, rifles drawn. They all knew they weren't safe in the air until they were out of Vietnamese airspace.
Frankie found a seat on the starboard side, put her travel bag in the overhead bin, and sat at the window, staring out at Rye. She pressed her hand to the glass.
She heard the aircraft door close, clank shut. Moments later, the jet rolled down the runway, bumping over the bomb-pocked ground, and slowly lifted off.
Frankie stared out the window, saw clouds as they flew","over the war-torn land, toward the safety of home.
The passengers applauded; someone shouted, ""We're outta there!""
Frankie was surprised to feel a version of sorrow.
As bad as it had been in 'Nam, as frightened and angry and betrayed as she'd often felt by her government and the war, she'd also felt alive. Competent and important. A woman who made a difference in the world.
This place would forever hold a piece of her heart. Here, she had found her place in the world, and she was afraid","over the ocean, and then the coast of Thailand. She thought of the last time she'd been on a plane, when she'd flown to Vietnam to meet Charlie. She'd been so excited, so hopeful. She'd been so young.
She thought of the last time she'd seen Charlie, when he'd been so angry, so hurt. She'd been so scared.
She thought of the last time she'd seen her father, when he'd been so sick, so weak. She'd been so sad.
She thought of the last time she"
