prompt,true_suffix,response
"You threw three touchdown passes and your brother ran for two more.""
""And you sacked their QB in the end zone on the very last play of the game.""
Ben smiled briefly at this memory and then he drew closer, his expression sliding to somber. ""But we ain't kids anymore,
Jack, and this ain't no game. You're a good lawyer. Don't throw it away over this.""
""If I can't throw it away over this, what the hell else is worth fighting for?""
Ben shook his head, turned, and left. Jack locked the door after him.
About ten minutes later another knock came at the door.
He stood and readied his gun. ""Who the hell is it?"" he said sharply, half expecting it to be the police coming to arrest him for
shooting the ear off a man who was trying to kill him in his own home.
""Desiree DuBose,"" said a voice.
Jack slowly opened the door, revealing a tall, slender Black woman in her late thirties standing there, professionally attired,
and clutching a leather satchel along with","a pocketbook over her shoulder.
""Are you Jack Lee?"" she said politely.
He eyed her curiously and nodded. ""Yes, ma'am, I am.""
She studied the injuries to his face and then saw one hand pressed against his side, and the other one holding the gun. ""I see
they've already been by to see you.""
""Who has?""
She hiked her slim, dark eyebrows and said nothing.
He took a step back and lowered the gun. ""And who are you exactly?""
""I might be","a large manila envelope.
""Desiree DuBose,"" he said, his voice flat.
""Yes, sir,"" she said. ""I'm a lawyer. I'm here to see Mr. Armstrong.""
""I'm Mr. Armstrong.""
""I'm sorry, sir, but I'm here to see Mr. Armstrong, not Mr. Armstrong's brother.""
""I'm Mr. Armstrong's brother.""
""I'm sorry, sir, but I'm here to see Mr. Armstrong, not Mr. Arm"
"step away.""
""Jerome has already retained me as his attorney and his wife has paid me money.""
""You can return the money less what you've billed, and they can retain me.""
""And what if I don't want that?""
""Have you ever represented a Black person before?"" she asked.
""There's a first time for everything.""
She said, ""You've already been beaten up. The next time might be far worse.""
""If you get to know me you'll find that just makes me try harder. And I grew up here. I know things about Freeman you never
will.""
""Are you absolutely sure you understand the risks?""
He touched his battered face. ""Pretty damn sure, yeah.""
""How about if I'm lead counsel and you're second chair? If Mr. Washington is okay with that. And if we win, I can move on
to other campaigns that need my attention.""
""You make it sound like a battle plan.""
""That's exactly what it is, because we're at war. We have the enemy on the run. One enormous change is","that they no longer
have the law on their side. So they come to rely on people like Howard Pickett and George Wallace, and their money and their
connections and their lies, and their vitriol used to rile up the public."" She ran her gaze over him. ""Why don't we have a drink
and discuss this further? I passed a place. They didn't wash all the paint off, so I can still see the NO COLOREDS ALLOWED. But I
assume it's okay now?""
With her help, he struggled into his","already in the works. The next one is to get rid of the death penalty. And the one after that is to get rid of the police.""
""I'm not sure I'm ready for that.""
""You're not ready for the police to kill you, either.""
""I'm not sure I'm ready for you.""
""I'm not sure I'm ready for you, either. But I'm ready for the fight.""
""I'm not sure I'm ready for the fight.""
""I'm not sure I'm ready for the fight"
"to criminal pretrial discovery. They now have to adhere to the
Brady rule because the Supreme Court said so, but Brady only covers exculpatory evidence.""
""Right, any evidence that might help the defendant. Funny thing, though, I've never once gotten any exculpatory evidence
from a commonwealth's attorney.""
""Everything else they can withhold until trial. But that sword cuts both ways because we can surprise them, too. So no
money found on him. No murder weapon. Thus, no motive, no means.""
""But he had the opportunity. That may be all the commonwealth needs.""
""Jerome said a package was delivered that day by the mailman. Did anyone find it inside?""
""Not that I know of. I looked around some but I didn't do a thorough search. Okay, if you want in on this case, you can be my
co-counsel.""
""So you see Jerome as what, your springboard to a partnership in a big firm?""
""Taking this case will ensure I never get that, at least not in Virginia.""
""Why","are you doing this, then?""
""Well, maybe I can aspire to be a lawyer like you.""
""Is that what you really want?"" she said skeptically.
""You can find out. As my co-counsel.""
""It can get very dangerous, Jack. As in life-threatening.""
""I already told you, I don't run from a fight.""
""So long as you're sure. Now, any way to track the blue convertible?""
Jack said, ""I have an investigator I use, Donny Peppers."" He","not? You're a good lawyer.""
""I'm a good lawyer, but I'm not a good lawyer for this case. I'm not a criminal lawyer. I'm a civil lawyer. I'm not a trial lawyer. I'm a mediator. I'm not a black lawyer. I'm a white lawyer. I'm not a poor lawyer. I'm a rich lawyer. I'm not a young lawyer. I'm an old lawyer. I'm not a local lawyer. I'm a Yankee lawyer. I'm not a liberal lawyer"
"them. ""Who y'all? What you want here?""
""It's Jack Lee. I've brought another lawyer with me to help.""
Pearl pointed her beam at DuBose. ""Her?""
They approached the house and Jack said, ""Yes. Pearl Washington, this is Desiree DuBose. She's come down from
Chicago.""
""Chicago!"" said Pearl. ""She a lawyer?""
DuBose answered, ""I am a lawyer, Mrs. Washington.""
""And she won a case before the United States Supreme Court. We're lucky to have her help us.""
""What happened to your face, and why you look all stiff?"" This query came from Miss Jessup, who had walked out with a
plump-cheeked baby girl fixed onto her hip.
""It's nothing, Miss Jessup,"" said Jack. ""Just being clumsy and fell down.""
""Uh-huh,"" said Miss Jessup, shaking her head.
""He brought us a woman lawyer,"" said Pearl.
""She must be better'n good,"" noted Miss Jessup.
""And why","do you say that?"" asked DuBose politely.
""'Cause, honey, they must have put up every roadblock there is to keep you from bein' one. So you must be somethin'
special, all right.""
Pearl said, ""What y'all be doing here?""
""We wanted to ask you some more questions,"" said Jack. ""If you have time.""
""Baby got to go down,"" said Pearl, looking at the little girl on Miss Jessup's hip.
""I can take care 'a Darla Jean,"" said","you all here?"" asked Pearl.
""We're here to help you,"" said Jack.
""Help us what?""
""Help you get your land back.""
""Land?""
""Yes, your land. The land that was taken from you.""
""Land?""
""Yes, your land. The land that was taken from you.""
""Land?""
""Yes, your land. The land that was taken from you.""
""Land?""
""Yes, your land. The land that was taken from you.""
""Land?""
""Yes, your land. The land that was taken"
"omb,
apparently.""
""I'm so sorry.""
""Robert?"" his mother called out.
Hilly Lee appeared a moment later and looked at him, smiling. ""A girl?"" When her gaze caught on DuBose she turned to her
son with a stunned expression. ""Robert?""
""Momma, this is Desiree DuBose. She's a lawyer. She's going to be helping me on the Jerome Washington case.""
""Can't she take the whole thing on?"" said Hilly hopefully.
""No. We're . . . partners on this.""
""Francis?"" Hilly called over her shoulder.
Frank Lee appeared a few moments later. ""Jack? I was gonna call you about that . . . thing you asked me to do and—"" He
saw DuBose.
""This is Desiree DuBose. My new co-counsel on Jerome's case.""
""Well, um . . . ain't that good,"" remarked Frank with an anxious glance at his wife.
""We just came from Pearl Washington's house. Miss Jessup","was there. She told us about the man that came by to see Mr.
Randolph and how he got angry.""
""What man?"" asked Hilly.
Jack looked at his mother. ""Just something to do with the case.""
""I—"" His mother suddenly noted her son's injuries as he turned more into the light coming from the house. ""Oh my God,
what happened to you?"" she exclaimed.
""It's nothing, Momma.""
""When you end up dead, will it be nothing?"" She shot DuBose an angry look.
Jack said","is there. She's going to be a witness.""
""I'm sorry to hear that,"" said Frank.
""I'm sorry to hear that,"" said Hilly.
""I'm sorry to hear that,"" said DuBose.
""I'm sorry to hear that,"" said Frank.
""I'm sorry to hear that,"" said Hilly.
""I'm sorry to hear that,"" said DuBose.
""I'm sorry to hear that,"" said Frank.
""I'm sorry to hear that,"" said Hilly.
""I'm"
"er
than most of the other judges we could get.""
""I'll be at your office at eight in the morning. Is that okay?""
""I sleep right overhead. So I'll be there with the coffee hot.""
""You like living over your office?""
""I liked it fine, until tonight. Now, I'm gonna watch you all the way into the hotel. Anything seems out of whack, you have my
card with my phone number. Day or night.""
""I can take care of myself, I assure you,"" she said sternly.
""I'm not worried about you in the least. It's everybody else that puts me on edge.""
She seemed surprised and even touched by his concern. ""All right. Good night.""
He watched her until she was inside the front door of the well-lighted hotel. Then Jack Lee drove off to end what seemed
like the longest day of his life.
DUBOSE SAT ON THE BED in her plain room and surveyed the brittle and worn furnishings that looked like they had been here
since the South had seceded from the Union. She had","been in hundreds of such rooms in over a dozen of states ever since
joining the Legal Defense Fund. They all looked and smelled alike. The only difference was in the last few years the hotels
where she stayed also contained white people.
As she had told Jack Lee, this case had been made known to her, and DuBose had found it to be a golden opportunity. Her
superiors at LDF had concurred, and she had taken the first available train from North Carolina to Freeman County, a name she
found sardonic at best.
She undressed","been in this room before, but never alone. She had been here with her mother, who had been a nurse at the hospital. She had been here with her mother's friends, who had been nurses, too. She had been here with her mother's friends' children, who had been nurses, too. She had been here with her mother's friends' children's children, who had been nurses, too.
She had been here with her mother's friends' children's children's children, who had been nurses, too.
She had been"
", Virginia, is now in session. The Honorable Malcolm T.
Bliley presiding. All those with business before the court draw near and you will be heard.""
Jack stood, as did Edmund Battle and his two associates, and all the spirited public spectators in the pews. The front rows
were occupied by—at least it seemed to Jack—the full force and credit of the local and statewide media. All these journalists
had their notebooks and sharpened pencils, and full pens, and agile news reflexes ready to forge masterpieces in print.
A moment later the doors opened and in walked Howard Pickett. Every head in the place turned their attention to the
millionaire man who firmly had George Wallace's ear. He surveyed the room like a reigning king looking over his court with
mocking interest, before he took his seat in the back, so as to keep everything in front of him.
The door behind the broad bench opened, and out popped Malcolm Bliley like a rousted quail. He was short and rotund,
with a pile of white hair topping","his sixty-year-old head. He wore black-rimmed spectacles and had the air of a jurist in
command of his courtroom.
Jack thought they would have to see about that.
""Be seated,"" said the bailiff.
""Mr. Attorney General,"" said Bliley. ""Shall we get to your motion?""
Battle said, ""It gives me no pleasure to do this, Your Honor, but, in good conscience, the facts will allow for no other action.
It is clear that Mr. Lee has neither the experience nor the requisite legal","his head. He wore a black robe and a black gavel. He was a man who had been in the
judicial system for a long time, and he was not a man to be trifled with.
""All rise,"" he said, and the room did.
""This court is now in session,"" he said. ""The Honorable Malcolm T. Bliley presiding. All those with business before the court draw near and you will be heard.""
Jack stood, as did Edmund Battle and his two associates, and all the spirited public spectators in the pews. The"
"guilty because no white lawyer would take the case. And while we believe him to be
guilty and the evidence for that is overwhelming, I have a reputation of being scrupulously fair in my dealings before the bar.""
""Really, like Mr. Washington's signature that wasn't?"" interjected Jack.
Battle ignored this and continued, ""And the last thing that I would want is the race of Mr. Washington's counsel to be the
deciding factor. One need only look around and see the state of this country today. There is a lot of anger on both sides. And
we ignore that reality to the peril of Mr. Washington. And while Mr. Lee and Miss DuBose may be willing to risk a man's
freedom on that, I am not. Ironically, I find myself playing defense counsel right now, standing my ground in support of the
defendant's right to a fair trial. I would hope that opposing counsel understands my position, seeing as how I'm trying my best
to do right by their client.""
Well, that was slickly done, thought Jack. When he looked at DuB","ose, he could tell she was most likely thinking the same
thing.
""All right, Mr. Battle, I see your point,"" noted Bliley.
DuBose said, ""Your Honor, I have defended Black people in front of white juries all across the South. And I have also won
more times than I have lost. Which directly cuts against the argument Mr. Battle is attempting to make here.""
Jack added, ""And I obviously am a white lawyer. And might I also add that the white public defender that represented Mr.
Washington at his arraignment abrupt","ose, he saw that he was impressed.
""I'm not sure I understand your position, Mr. Battle,"" said DuBose.
""I'm not sure you do either,"" said Battle. ""But I'm sure you'll figure it out.""
""I'm sure I will,"" said DuBose. ""And I'm sure you'll figure out that you're not going to get away with this.""
""I'm sure I will,"" said Battle.
""I'm sure you will,"" said DuBose.
""I'm sure you"
"breathing erratically, like his lungs were unwilling to perform in synchronicity.
""Jack Lee?""
""Yes.""
""I saw you in court and wanted to talk to you,"" said the man, gasping for air.
""Look, if you're a reporter I—""
The man took a deep breath and said, ""I'm Sam Randolph.""
""Oh, I didn't recognize you. I'm truly sorry about your loss, sir.""
""I've spoken with Mr. Battle. He seems to think the evidence is incontrovertible.""
""Prosecutors always do. But that's why we have trials.""
""I just want whoever did this to be punished.""
""So do we,"" said Jack. ""Only we don't believe it was Mr. Washington.""
""Do you have any idea who it might be then?""
DuBose spoke up, ""Mr. Randolph, with all due respect, we are in the middle of a murder trial. I'm sure you can understand
that it would be against legal ethical standards and also against the interests of our client to discuss the case with","you.""
He wheeled on her. ""I'm not going running to Battle with whatever you tell me. My parents have been murdered!""
""Which makes it critical that we adhere to the rules governing legal proceedings.""
Randolph looked her over and his lips twisted. ""You talk all high-and-mighty.""
""I speak, I would hope, like a lawyer, which I happen to be.""
He then glanced at Jack. ""Is she the best you could do?""
Before Jack could say anything, Randolph turned and stalked off","you.""
""I understand,"" said Randolph. ""I just wanted to say that I'm sorry for your loss, Mr. Lee.""
""Thank you, sir,"" said Jack.
""I'm sorry for your loss, too,"" said DuBose.
""Thank you,"" said Randolph.
""I'm sorry for your loss, too,"" said Jack.
""Thank you,"" said Randolph.
""I'm sorry for your loss, too,"" said DuBose.
""Thank you,"" said Randolph.
""I'm sorry for your loss, too,"""
"the water glasses into the wastebasket. She was about to tell the woman that she had drunk from the
other glass, just to let her know that DuBose knew what was going on. But her anger faded and she returned to Jack, who
looked at her curiously.
""Anything wrong?"" he asked.
""Nothing I haven't seen before,"" DuBose said wearily.
WHEN THEY RETURNED TO JACK'S office, they found an envelope tacked to his door.
""Battle strikes again,"" he said after reading the document inside. ""He's asking for the trial to commence in one week, and
there's a hearing scheduled for that on Monday. He also says that based on the evidence they will make no formal plea offer.
However, if Jerome confesses his guilt they will take the possibility of execution off the table, if the death penalty becomes
active again. But he will be sentenced to life without the chance of parole. And he will have to provide an allocution in court.""
He looked up at DuBose. ""We have to present this offer to Jerome.""
""Wh","ich is why Battle made it.""
It took DuBose showing her ID along with her Illinois bar card to three different guards, and Jack swearing on a stack of
Bibles that she was his co-counsel, before they would allow DuBose in to see her own client.
Jerome gazed up curiously at DuBose while Jack introduced her.
She said, ""I work for the Legal Defense Fund. Have you heard of them?""
""No ma'am.""
""It used to be part of the NAACP. You've probably heard of","ich means you'll have to go to the prison.""
""I'll go tomorrow.""
""I'll go with you.""
""No, DuBose. I'll go alone.""
""I'm not sure that's a good idea.""
""I'll be fine. I'll be back by lunchtime.""
""I'll come with you,"" DuBose said.
""No, DuBose. I'll be fine.""
""I'll come with you,"" DuBose said again.
""No, DuBose. I"
".""
""Not so much in Freeman County and the Commonwealth of Virginia. Before the moratorium on the death penalty came into
effect, we used to execute more people faster than any other state, by a country mile.""
""We better make sure we win at the trial level then,"" she said brusquely.
""And we're going to do all this in a week?""
""No, we will oppose Battle's ridiculous timeline.""
""Look, as co-counsel, I thought I had the right to speak my mind.""
She gazed at him coldly. ""You do. But don't forget that I have a lot more experience than you. So I think we trust my
professional instincts over yours.""
Later, they walked to a restaurant near Jack's office and endured yet more stares and crude comments they could not fail to
hear. They were finishing up when their attention was captured by a small TV that hung from a wall of the restaurant. It was a
special news broadcast from Richmond.
The announcer, looking appropriately stern, said, ""At a special session of the General Assembly in Richmond called by the
","governor, the moratorium on the death penalty was lifted and the bill was immediately signed by the governor. All murder
cases satisfying the necessary elements that have been charged but not yet gone to trial can once more invoke the death
penalty.""
Jack looked at DuBose. ""Well, that changes everything,"" he said.
DuBose said, ""And it means when we win this case, Jack, it will bring even more attention to the cause.""
""My only cause is getting Jerome off for murder,"" he said, frowning.
She glanced at him with an imp","governor, the House of Delegates has passed a bill to reinstate the death penalty in Virginia. The bill now goes to the Senate, where it is expected to pass. The governor has said he will sign the bill into law.""
""What the hell?"" Elizabeth said.
""I'm sorry,"" Jack said. ""I should have seen this coming.""
""You should have told me.""
""I'm sorry. I didn't want to worry you.""
""You should have told me.""
""I'm sorry.""
""You should have told me.""
""I"
"Peppers is better than good.""
Jack turned to look behind him when someone called his name.
Christine Hanover motioned to him from the front row.
Her hair was tied back in a single braid, which emphasized the delicate lines of crow's feet around her eyes. She had
always been slender, but now she looked like she had lost weight just since he had seen her last.
He walked over and said, ""Christine, I should have told you before that I was representing Jerome Washington. It was just
mighty awkward at the time. In fact, I didn't even know that your parents were involved when I was first approached about
taking on the case.""
She nodded. ""I understand that, I guess. It was still a shock to find out.""
""How are your kids? I'm sure they took this hard,"" he said.
""Fortunately, they're all away at a summer camp. We called and told them about what happened. Leaving out the . . .
details.""
""Of course.""
She glanced over at DuBose. ""You have a new law partner?""
""Des","iree DuBose. From Chicago. Oh, I saw your brother. He doesn't look too good.""
""He has some health problems, but I don't know what they are. To tell you the truth, we don't really see one another
anymore.""
""Sorry to hear that. I'm sure your husband has been supportive of you.""
""Gordon is always a rock,"" she said. ""You ever hear from Jeff?""
""I just found out my daddy got a letter from him when he . . . when Jeff made his decision. But I","ignated of counsel. He's a good man.""
""I'm sure he is. I'm glad you're here, Jack. I'm glad you're here.""
""I'm glad to be here, too.""
""I'm sorry about what happened to your wife. I'm so sorry.""
""Thank you.""
""I'm sorry about what happened to your son.""
""Thank you.""
""I'm sorry about what happened to your daughter.""
""Thank you.""
""I'm sorry about what happened to your daughter.""
"
".""
DuBose rose. ""All right. Do you need anything?""
""Yeah, I need to get back to my kids,"" Pearl said tearfully.
Jack said, ""We went to your house. Your mother and Miss Jessup are there.""
""My grandma's there? What 'bout Ashby?""
""I don't know.""
""She gonna lose her job. That old man don't care 'bout nothin' 'cept hisself.""
DuBose said, ""Do you want us to be your lawyers?""
""I guess so, yeah,"" she said distractedly.
""Then we need you to be truthful with us. Everything you tell us is confidential.""
Pearl wavered for a moment, but then shook her head.
Jack said, ""Your arraignment is tomorrow. We'll be back to prep you for it.""
As they walked over to the men's jail DuBose said, ""If she doesn't tell us where she was, we have no real way to defend
her."" She looked at the entrance to the men's j","ail. ""Now, let's go see what Jerome has been withholding.""
Jerome was sitting on his bed when they walked in.
They told him about Pearl being arrested and why.
A furious Jerome slammed his fist into the skinny mattress. ""That be crazy. I didn't kill nobody and she didn't do none 'a
them things. It all a pack 'a lies!""
""Only she wasn't at work the day the Randolphs were killed, Jerome,"" said Jack.
His anger instantly transformed","ail. ""I'm not sure I want to defend her.""
""I do,"" Jack said. ""I'm not sure I want to defend her either, but I do.""
""I'm not sure I want to defend her either, but I do,"" DuBose said.
""I'm not sure I want to defend her either, but I do,"" Jack said.
""I'm not sure I want to defend her either, but I do,"" DuBose said.
""I'm not sure I want to defend her either, but I do,"" Jack said.
"
"Jerome being in the room, it's all speculation and circumstantial.""
""They're also suggesting, as part of their grand plan, that Pearl called the police from a pay phone so they'd be sure to find
Jerome there.""
""If true, that was risky as hell,"" said Jack.
""But how would Jerome and Pearl know someone wouldn't happen along after the maid and gardener left? In fact, someone
did. The person in the blue convertible.""
""If Jerome is to be believed about that,"" said Jack.
She shot him a harsh look. ""You think he's lying?""
""You never had a client lie to you?""
""I could hardly blame them with the deck stacked against them.""
""Whoever did it certainly knew the routine of the place. By one, the gardener was gone. By two, so was the maid. Jerome
said he saw the convertible around four."" Jack pulled out a document. ""Okay, let's go through alibis. Cora Robinson and Tyler
Dobbs both have solid ones for the time in question.","Christine and Gordon Hanover were in Washington, DC, all day. They
didn't get back here until very late that night.""
""But Sam Randolph has no alibi."" said DuBose. ""So we'll need to talk to him.""
Jack dropped the file and said, ""But do we really have to do that? Jerome wants to sacrifice himself to save Pearl.""
""What if Battle won't agree to waive the death penalty?'
""We won't know until we ask him.""
""Jerome is not thinking clearly,"" she commented.","They were at the library. The librarian will vouch for them. The librarian
will also vouch for the fact that the library was closed at the time of the murder. The librarian is a stickler for rules. She's a
little scary. I'm not sure I'd want to be on her bad side.""
""I'm not sure I'd want to be on her good side,"" Elizabeth said.
""I'm not sure I'd want to be on her side at all,"" Jack said. ""But she's a good witness"
"they've lived together for years.""
""And how do people in Freeman County look upon their marriage?""
""They hate it. But everyone's too scared to tell them.""
""So, a new judge?"" said DuBose. ""Any thoughts on who it might be?""
He eyed her resignedly. ""Desiree, it doesn't really matter. Whoever it is will not be good for us. And that's another reason to
cut a deal.""
ALL RISE,"" SAID THE BAILIFF. ""The Circuit Court of Freeman County, Virginia, is now in session. The Honorable Josiah T.
Ambrose presiding.""
As the bailiff intoned on, they all stood. Through the chamber doorway strode a tall, slim man with a pencil-straight nose
topped by gold-rimmed specs. His black robe was in conspicuous contrast to his white hair and trim beard.
The bailiff boomed, ""Be seated.""
DuBose whispered, ""Do you know Ambrose?""
Jack shook his head. ""Never","heard of him.""
He turned around to look at Howard Pickett. The man didn't appear to care one way or another about this development,
which instantly made Jack suspicious.
He and DuBose had earlier made their formal appearance as Pearl's attorneys and had represented the woman at her
arraignment, where bail had been denied.
Ambrose peered down at everyone with an oddly benevolent expression.
""Miss DuBose, may I welcome you back to the commonwealth? My friends on the Virginia Supreme Court sang your praises
during","met him.""
""He's a good man,"" said DuBose. ""He'll be fair.""
""I'm sure he will,"" Jack said. ""But I'm not sure that's what we need.""
""What do you mean?""
""I mean, I'm not sure we need a fair judge. I'm not sure we need a good judge. I'm not sure we need a judge at all.""
""Jack, you're not making any sense.""
""I'm not sure we need a trial. I'm not sure we need a"
"to see Howard Pickett striding purposefully up to them. He held out his hand to Miller. ""Howard Pickett,
ma'am, and you are?""
""Cheryl Miller, CBS.""
""You folks have a grudge or something against the American people?""
""I'm afraid I don't understand,"" said Miller.
Pickett looked at the cameraman. ""Can I get some equal time here?""
Miller hesitated, but then nodded at her cameraman, who readied his equipment.
""Okay, Mr. Pickett, you were saying?"" said Miller.
""The American people are fighting a war against the commies in Vietnam, but to hear you folks and others tell it, we're the
bad guys. But America is always the good guy, so we need to let our fine citizens know that our cause is just. The commies are
godless. We are not. And we are fighting another war right here. For the soul of this nation.""
""Thank you, Mr. Pickett,"" said Miller politely.
""Hold on there, I'm not finished, honey. The soul of this","nation. George Wallace knows that. He hears the real people of this
country, the moms and dads trying to keep a roof over their heads and bread on the table. Understands their concerns. Not the
elites, not the wealthy.""
""Wealthy like you, Mr. Pickett?"" interjected DuBose, stepping into the shot.
""I use my money for the common man,"" said Pickett smoothly. ""George Wallace understands that. We had great prosperity in
the fifties and folks knew their place. Now,","nation is at stake. We're fighting for the soul of this nation. And we're
winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're
winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're winning. We're
winning. We're winning. We're winning. We're winning. We're winning"
"""He didn't do it,
so he shouldn't be punished. No, no, no.""
""All right, but you really need to tell us where you were that day,"" said DuBose.
However, Pearl curled into a little ball of stiffened resistance and refused to answer.
Jack and DuBose headed out in his Fiat. Their next stop was the medical examiner's office to see the bodies.
Herman Till was tall and loose-jointed, with ruddy cheeks and curly gray hair, and wore a stained lab coat. He escorted
them over to a wall with metal drawers.
""How's your momma?"" Till asked Jack.
""Doing okay.""
Till said to DuBose, ""We go to the same church. She sings in the choir, has a fine voice."" He eyed Jack curiously. ""I know
your daddy doesn't come anymore, but Hilly did with Lucy. Only they haven't been attending lately.""
""Momma's going through some . . . things right now,"" replied Jack.
Till nodded",". ""Well, let's get to it.""
He opened one door and slid out the tray. He picked up a clipboard lying on the chest of the sheeted deceased.
""Mr. Leslie Randolph. Very nice fella. He sponsored me into Willow Oaks."" He lifted off the sheet to reveal the dead man.
""Multiple slashes to the neck and chest. One hit the carotid artery right there,"" he added, pointing to a dark, jagged spot on the
man's neck with his pen. ""The slash",". ""I'm sorry to hear that. I'll pray for her.""
""Thanks.""
""I'm sorry about your friend, too,"" Till said. ""I'm sure you're wondering why I didn't do an autopsy.""
""Yes, sir,"" Jack said.
""Well, I'm not a forensic pathologist. I'm a medical examiner. I'm not trained to do autopsies. I'm trained to determine the cause of death. I've been doing this for twenty-five years. I've seen a lot"
"walk home together. Their last day of school was when the Randolphs
were killed. Just awful.""
""And your husband?"" asked Jack.
She looked down. ""Been four years now since he died.""
""I'm sorry.""
""Hard work with just one of me. After I get the children from school I do sewin'. I get paid for it. Place give me a Singer
sewin' machine to do the work for them. My momma taught me. I do all sorts of dresses and coats and pants and what-not for
their customers. After dinner and then when the children go to bed, I keep right on sewin'. But now I got to get another job
cleanin' during the day. Sewin' alone don't pay the bills.""
""Can you tell us about that day?"" asked Jack.
She looked at him nervously. ""I talked to the police.""
""I know. But we're representing Jerome and Pearl Washington, and we need to hear it directly from you.""
Her lips trembled. ""I like Jerome. He a good man.""
""You don't think","he killed the Randolphs?"" asked DuBose.
""I never thought Jerome would hurt a fly.""
""Okay, just take us through the day and then we'll have some questions based on what you told the police.""
Robinson cleared her throat. ""I get to work 'bout nine 'less the bus is late. At the Randolphs I do the housework and help
with the lunch and all.""
""And did you see the Randolphs that day?""
""Oh sure, I seen 'em both.""
""And they seemed normal?"" asked Jack","he did it?""
""No, sir. I don't.""
""Then tell us what happened.""
""I was at home. I was sewin' for the store. I heard the children come in. I heard them talkin' to each other. Then I heard the door open and close. I thought it was Jerome. I didn't hear him come in. I thought he was in the kitchen. I didn't hear him come in because he was in the kitchen. I heard him say, 'I'm home.' I said, 'Hello, Jerome.' He said, '"
".
""They don't know I did, but I did, yeah.""
""And what did Mrs. Randolph do?"" asked DuBose.
""She calm him down. She real good at that. Then Miss Anne go on upstairs and fix herself up and Mr. Leslie go get himself a
drink.""
""Did he drink a lot?"" asked DuBose.
""More'n he should,"" she said candidly.
""Well, I think that's all for now,"" said Jack, standing.
However, DuBose remained seated. ""Mrs. Robinson, when Jack asked you if the Randolphs seemed normal that day, you
seemed to hesitate for a moment. Is there something you were thinking about?""
Robinson fidgeted with her hands for a few moments. ""It was durin' lunch that day. Mr. Leslie, he just seemed mad 'bout
somethin'. Fumin', so to speak.""
""Do you know what about?""
""No, but he had a real sour look on his face.""
""And Mrs. Randolph?""
""She looked . . . worried.""
","""Well, thank you for telling us, Mrs. Robinson,"" said DuBose. ""And were you allowed to use the bathroom at the
Randolphs'?""
""Oh no, ma'am. But I'm only there for five hours. So's I just hold it. And there's some bushes behind the bus stop where I
can do my business.""
DuBose squeezed her hand. ""Thank you for speaking with us.""
""I hope . . . I hope Jerome will be okay and all. He never killed nobody.""
""Now","""Worried about what?""
""I don't know. I just thought she looked worried.""
""Did she say anything?""
""No, sir.""
""Did she seem upset?""
""No, sir.""
""Did she seem happy?""
""No, sir.""
""Did she seem sad?""
""No, sir.""
""Did she seem angry?""
""No, sir.""
""Did she seem afraid?""
""No, sir.""
""Did she seem worried?""
""Yes, sir.""
""Did she seem worried about what?""
"""
".""
""Then why did they keep him on?""
""They were scared 'a him, like I said. He's a big man. Could put the hurtin' on you. And he did, he killed 'em.""
""Why would he do that?"" asked Jack.
""'Cause he needed money. He told me so.""
""When?""
""Few weeks ago. Said he needed money and was figurin' out how to get it.""
At that moment they heard a dog barking. A few seconds later a large German shepherd hurtled from the open door and
sprinted flat-out at them.
Jack jumped forward to block the dog, but Dobbs kicked the animal as it passed by him, sending the beast sprawling
violently in the dirt. It lay there, whimpering and shaking one of its paws. Dobbs walked over and kicked the dog in the side,
making it yelp.
""Damn dog. Now it's lame. Well, that's that."" He pointed the shotgun at the animal's head.
DuBose rushed over","to stand between him and the injured dog. She screamed, ""Don't you dare shoot that dog!""
""The hell I can't. It's my damn dog.""
DuBose knelt next to the panting and injured dog. She placed a calming hand on its heaving chest and said in a soothing
voice, ""It's okay, baby. We're going to take care of you."" She looked at Dobbs. ""What's her name?""
""She ain't got no name. Just a mutt I found wander","and grabbed the gun. ""No, no, no, no, no!"" he said. ""You can't do that. You can't kill it.""
""Why not?""
""Because it's a good dog. It's a good dog. It's a good dog.""
""It's a bad dog. It's a bad dog. It's a bad dog,"" said Dobbs.
""No, no, no, no, no,"" said DuBose.
""It's a bad dog. It's a bad dog. It'"
