prompt,true_suffix,response
"be that surprised if I've got a few half siblings floating around.""
""Neither of your parents ever remarried?"" he asks.
""My mom's never even dated since my dad,"" I say.
""Too brokenhearted?"" he asks, which makes me actually laugh.
""Too busy. When I was a kid, she worked a lot to make ends meet, and she always said she'd rather spend her free time with me. I figured once I went to college, she'd give it a try. Instead she got really into CrossFit and made a ton of friends. She's always basically either exercising with a lady named Pam or taking art classes with a woman named Jan, or drinking smoothies with both of them. She's really happy, though. That's what matters.""
Even as I say it, I feel a pang. I know she's meant it every time she's told me I could come stay with her, move into her tiny studio. But for the first time since I can remember, she actually has a full life, beyond just taking care of me.
The week Peter dumped me, it took a","two-hour phone call to convince her to not cancel the five-day ""backpacking journey"" she had scheduled with Pam, to come nurse my broken heart. She'd spent too much of her life dropping everything for me, knowing it all fell to her.
I could just as easily weep in her arms at the end of the summer, during my scheduled post–Read-a-thon visit.
""CrossFit,"" Miles says thoughtfully. ""That explains it.""
""What could that possibly explain?"" I ask.
""The screams and clanking","lot of effort to get out of bed. I didn't want to go to work, I didn't want to see my friends, I didn't want to do anything. I didn't want to be alone, but I didn't want to be around people, either. I didn't want to eat, but I didn't want to starve. I didn't want to sleep, but I didn't want to be awake.
My mom was the only person I could talk to. She was the only person who could make me feel better. She was the only person who could"
".""
The way he says it, low and teasing, sends my thoughts scattering like pool balls on a perfect break. I can't think of a single reply. Silently, I climb into the buggy.
On the upside, the experience of rumbling over hills in a vehicle with no door or sides, wind ripping through my hair and sand stinging my skin, turns out to be a good distraction from staring at Miles's mouth too long.
Downside: every time we hit a bump, I accidentally grab his right thigh with both hands, until finally, he slows to a crawl and sets one palm over mine, murmuring, ""It's okay. I've got you,"" in a velvety tone I assume he means to be soothing rather than tantalizing.
Whenever we reach a new scenic view (which is almost constantly), he insists we stop to take a picture together, and I have to disconnect my brain to keep the feeling of his arms roped around me, chin tucked into my shoulder, from plunging me wholesale back into the memory of making out against his truck",".
The next Sunday is a little better. We kick things off by driving three towns over to Miles's favorite farmers' market. We wander for hours and leave with what we need to make pizzas.
At home that night, we build a simple margherita (my contribution) as well as a goat-cheese, artichoke, pesto concoction (Miles's). Then he keeps an eye on them in the oven while I seize the opportunity to take a much-needed shower.
When I get back, clad in my favorite sil",".
""You're not going to believe this,"" he says as we pull up to the edge of a cliff. ""But I've never been to this beach before.""
""You've never been to this beach before?"" I echo.
""Nope. I've been to the other side of the island, but never this side.""
""Why not?""
""I don't know. I guess I never had a reason to come over here.""
""You've lived here for how long and you've never been to this beach?""
""I've lived here for"
","" she clarifies.
""Me too."" I don't think I realized how lonely I was here, even prebreakup.
Ashleigh and I haven't had another big night out since our winery visit
—Duke's an involved parent, but she's got primary custody and Mulder's schedule is packed with extracurriculars—but even just sharing our lunch breaks at the food truck park across from the library has made Waning Bay feel more like home.
""I'm just so happy you're putting yourself out there,"" Mom says. ""Your life can be totally full without a romantic relationship. Take it from me.""
She either has a much lower libido than I do, or she's managing to burn through it by throwing tires across a poured concrete floor.
Maybe she's onto something. Maybe I should join some kind of exercise class. Not CrossFit, but something with more lying on your back and staring at the ceiling. Yoga? I could at least start walking to work regularly, now that I live closer.
""You know, baby,"" Mom goes on, ""","there really is always room for you here.""
On a purely spatial level, this is false. ""Thanks, but I have to stay through the summer.""
""Right, right,"" Mom says. ""The Read-a-thon.""
I haven't mentioned the other thing. The one-man Waning Bay Tourism Bureau, in the bedroom across the hall. Mom's too perceptive for me to talk about that without her picking up on my rebound crush, and giving that any oxygen will only let it live longer.
""And you've got enough","I've been thinking about what you said the other day. About how you're not sure you're ready to date yet. I think you're right. You've been through a lot. You need to take your time.""
""I'm not sure I'm ready to date yet,"" I say.
""Exactly. You're not ready to date yet. You're not ready to date yet. You're not ready to date yet.""
""Mom.""
""You're not ready to date yet. You're not ready to date yet. You're"
"mild amusement laugh,"" he says, ""then the low chortle is reserved for . . .""
""When you're actually funny,"" I say.
Without warning, he grabs my ankles and yanks me down the couch, draping my legs across his lap, my butt resting against the side of his thigh so that his face hangs over me.
""Fine!"" I say, heart trilling at this closeness. ""You're actually funny a lot of the time.""
The corner of his mouth ticks. ""And the chortle is . . . ?""
""I think it's when I'm really relaxed,"" I say. ""I've always been selfconscious about my laugh, but this immense amount of attention being drawn to it is definitely helping.""
At the sarcasm, his grin spreads. He takes hold of my wrists. ""No, don't be self-conscious,"" he says. ""It's so fucking cute.""
""I can really tell from the way you described it,"" I deadpan.
""I'm serious."" He lif","ts my wrists, planting my limp hands on the sides of his face, a grown and bearded version of Macaulay Culkin in Home Alone.
""I never would've said anything about it if I didn't think it was cute.""
This is the most we've touched in weeks. Every point of contact vibrates.
He gingerly sets my hands back down on my chest, crossing them like I'm lying in a coffin, and while his knuckles barely graze me, my nipples peak up against my sh","ts my hands to his mouth and kisses my knuckles. ""I love it. It's so unique. It's like a little song.""
""It's not a song,"" I say. ""It's a laugh.""
""It's a song,"" he says. ""It's a song that makes me smile.""
""It's a laugh,"" I say.
""It's a song,"" he says.
""It's a laugh,"" I say.
""It's a song,"" he says.
""It's a laugh,"" I say"
"thinking about now is him.
The throw pillows have wound up under his neck, his head pushed up at a weird angle. I shift forward over him to pull two out from under his head, and he takes hold of my hips and lifts himself enough to kiss the lowest part of my chest he can get to with only the top buttons undone. The sound that comes out of me is borderline inhuman, but it only encourages him. He sweeps his mouth over me and draws my breast into his mouth, the heat of his tongue moving against me through the fabric, leaving it damp and clinging to my skin as he shifts to my other side.
I lean into the pressure, pitching my weight forward into my hands on either side of him. His palms scrape down me, and we rock together in slow, heavy waves. He pulls the open center of my shirt to one side so half of my chest is bared. ""God, Daphne,"" he says, dragging the open neckline back the other way, lifting himself enough to catch bare skin in his mouth this time.
I cry out from want. His cool hands climb my fe","verish skin under my shirt, his touch almost painfully light as his tongue moves over me more urgently. His hands slide down to squeeze my waist and he draws back, cold air stinging my skin. ""You're so sexy,"" he rasps. Heat flushes from my hairline down to my thighs.
It's not a word I've gotten much. Cute, pretty, sometimes beautiful.
Never sexy.
""You are too,"" I'm barely able to make myself whisper.
His eyes look","vered skin, and I feel the heat of his mouth on my breast, the scrape of his teeth, the wetness of his tongue. I'm so close to coming, I'm not sure I can hold out.
""Rowan,"" I say, my voice a plea.
""Yeah?""
""I want you inside me.""
He groans and pulls back, his eyes dark and heavy-lidded. ""I want that, too.""
He rolls onto his back and pulls me on top of him, my legs straddling his hips. He"
"as Miles paces in his room, and the indistinct murmur of his voice is tinged with something akin to frustration—at least, Miles's chill version of that.
Then, something less indistinct: ""No, no, I mean, obviously I want you to. It's just . . .""
A pause. ""Shit, Julia,"" he says. ""Just ask me next time. Don't pretend you're asking me when it's already a done deal.""
After a beat, he opens the bedroom door. ""Okay,"" he's saying. ""See you then."" Another second and then, ""Love you too.""
He takes a deep breath, then emerges from the hall, looking exhausted.
""Everything okay?"" I mute the TV: another show about a perfect couple house-hunting in a nondescript suburb with a four-trillion-dollar budget.
Miles tosses his phone into the chair and rubs both hands over his face.
""My sister can be kind of impulsive.""
I sit up further, pull a throw pillow into my","lap. ""Is she okay?""
He comes to sit on the couch, leaving a foot between us. With a sigh, he says, ""She's at the airport. In Traverse City.""
The airport closest to us.
""What?"" I say. ""Why?""
He drops his face into his hands, massaging it for a second before meeting my eyes. ""It's . . ."" He laugh-huffs. ""I don't know. She says she's here to 'help me take my mind off everything.' ""
Well, that'","lap. ""What's she done now?""
""She's getting married.""
""Oh."" I'm not sure what to say. ""Congratulations?""
""Yeah, I guess."" He sits down on the bed. ""I mean, I'm happy for her. But I'm not sure she's ready.""
""How long have they been dating?""
""A few months.""
""That's not long.""
""I know. But she's been divorced for a year. She's not ready to get married again.""
"""
"in my chest turns leaden.
If things got messy, he'd need a new roommate, and I'd need a new apartment. As ready as I've been to flee the state, I'm here until the library gets through the Read-a-thon, and I can't screw things up before then.
""Honestly,"" he says, ""I'm not usually the guy to think things through.
But I really like you, and the last thing I want right now is to fuck up this friendship. Or hurt you.""
What exquisite timing for my identity crisis: he wants to do the smart thing, and I want to have reckless sex with him.
""I really like you too,"" I tell him. At his faint smile, I clear my throat and add, ""You're a good friend. I don't want to mess this up either.""
That part, at least, is still true. I just wish we could ""not mess this up"" in bed together.
""So,"" he says, his small smile somewhere between apologetic and bemused, ""friends?""
I clear my throat",". ""Of course.""
He stands, brow lifting on a smile. ""And you'll have my back with Julia, about the beard.""
""That's what friends are for,"" I deadpan.
His bemused smile splits open. ""Wanna come to the airport with me?""
""No, go have some time with your sister, and I'll pick up here."" My gaze dips and snaps back to his eyes, my face flushing.
""What?"" he says.
""Nothing, you're just still . . . unzipped.""","again. ""Friends.""
""Friends,"" he echoes.
""Friends,"" I say again, and then I'm laughing.
""Friends,"" he says, and then he's laughing too.
""Friends,"" we say together, and then we're both laughing so hard we're crying.
""Friends,"" we say again, and then we're laughing so hard we're crying and hugging each other.
""Friends,"" we say again, and then we're laughing so hard we're crying and"
"ypse, because I was kind of scrappy, already used to living on noodles, and could probably be pretty happy talking to no one for days on end, if I had enough books around.
For the next four years, I rarely had to make my own friends or score my own invitations. But whenever Sadie organized group hangs or threw Halloween parties, my job was to channel my mother and play host.
So the second Miles leaves to scoop Julia up from the airport, muscle memory takes over.
I wipe the kitchen down, sweep the crumbs into one corner, and vacuum them up. I bring a couple of candles out of my room and light them, opening the windows to let in fresh air. With a deep, preparatory breath, I open the hall closet, ignoring the right-hand side and its excess of thrifted lace tablecloths, votives, and the Dreaded Dress for my canceled wedding, and dig around for clean sheets and fresh towels, which I stack on the couch.
I vacuum under the cushions, scrub the bathroom sink, and load","the handful of dishes into the washer.
It occurs to me then how little food we have on hand, so I grab my bag and keys and head out to wander the fluorescent-lit, mostly empty aisles of Tom's.
I can't buy much produce here without devastating Miles's farm-stand-loving heart, but I grab a few apples and some broccoli, a loaf of bread, a jar of peanut butter, and a couple other essentials.
On my way to check out, I also detour to","the dishwasher. I’m just about to start on the living room when I hear the front door open.
“Hey, you’re home!” I call out.
“Yeah, I’m home,” Miles says.
I’m not sure what I expected, but it wasn’t this.
“How was your day?” I ask, trying to sound casual.
“It was fine.”
“Did you get the flowers?”
“Yeah, they’re in the kitchen.”
“Oh, good. I’ll put them in water"
", hinging over her hips and resting her whole face and arms on the counter as she shakes with giggles. When she finally peels her face off the granite, she says, ""That's fucking amazing.""
Miles smiles faintly. ""That was my reaction too.""
Julia drums her hands on the counter for a second. ""So. Should we get drunk?""
I laugh.
""Daphne works in the morning,"" Miles says. ""She hosts Story Hour at the library on Saturdays. Does all the voices.""
I don't think he's trying to embarrass me; I think he genuinely believes this is an interesting and maybe even impressive tidbit to share with his ultrahip, ultraconfident little sister.
""Oh, hell yeah, we should go see that,"" she says.
""You really don't need to do that,"" I say. ""Tomorrow's book is The Stinky Cheese Man.""
""You can't talk me out of it."" She angles herself back toward Miles.
""What about you? You want to rage tonight?","I'm sure you could afford to blow off some steam, judging by the . . ."" She gestures toward his jaw.
He grabs the edge of the counter and lets his hips sink away from it, stretching his back with a groan. ""Julia,"" he says. ""I'm thirty-six. If I get drunk, I pay for it.""
""Oh, bullshit,"" I tease. ""Last time, you were up on a breakfast sandwich run while I was still shaking with the sweats in bed.""
""Ha!"" Julia c","I'm sure we can find a party.""
""I'm good,"" Miles says. ""I'm going to bed.""
""You're going to bed?"" Julia says. ""You're going to bed at nine o'clock on a Friday night?""
""I'm going to bed,"" he says. ""I'm going to bed because I'm going to work tomorrow. I'm going to work tomorrow because I have a job. I have a job because I'm a responsible adult.""
""You're a responsible adult,"" she says. ""You'"
"ically Fine, so I guess in a way, it's natural. When I was a kid, and he'd moved to the city, he used to come back and pick me up every Saturday for breakfast at McDonald's. I'd spend the whole time trying to get under his skin, because I was the worst. But I could never get a rise out of him. He's excellent at ignoring the bad stuff.""
""What about you?"" I ask.
Julia chokes over a laugh. ""Oh, I invite the bad stuff to try to fuck with me.""
Having finally extricated himself from Hot Mom, Miles joins us. ""What did I miss?""
""Nothing,"" Julia says innocently, right as I say, ""Your sister wants to get into a knife fight.""
""I'll call Gill,"" Miles says. ""We can get her a kitten at the same time.""
""Am I missing something?"" Julia asks.
Ashleigh sidles up then too. ""Just one of their adorable best friend jokes,"" she tells Julia. ""You must be the sister.""
""You must be the friend I'm","either going to love or hate,"" Julia says.
Ashleigh's shoulders wiggle, half shiver. ""Intriguing.""
""Should be fun either way,"" Julia says. ""So should we all head to Cherry Hill, throw tiny pretzels at Miles while he's working?""
""We don't serve pretzels,"" Miles says, audibly offended.
""As amazing as that sounds,"" I say, ""I need to get some promotional stuff finished for the Read-a-thon.""
""And I was thinking I'","not allowed to have,"" Julia says.
""I'm the friend you're not allowed to have,"" Ashleigh says. ""I'm the one who's not allowed to have a friend.""
""I'm the one who's not allowed to have a friend,"" Julia says.
""I'm the one who's not allowed to have a friend,"" Ashleigh says.
""I'm the one who's not allowed to have a friend,"" Julia says.
""I'm the one who's not allowed to have a friend,"" Ashleigh says."
", and the engine grumbles, but the car doesn't start. He tries twice more before it catches, and then we're cruising away from our silent street, the sleeping city black and blue as a bruise.
At the kayak rental place, there's one other couple there already—both blond but comically disproportionate in height—and judging by the bright, chipper, full-volume conversation she's maintaining with the sleepy-eyed man, they're on a first date. Which also might somehow be an actual vacation?
She keeps up a steady line of questions that he parries swiftly about each other's jobs (finance and theme park management, respectively) and each other's pets (three cats, two German shepherds) from the register to the transport van to the boat launch.
Without discussing it, Miles and I both hang back and let them launch their kayaks, pretending to busy ourselves with packing the provided dry bags and getting our life vests on until they're a ways out.
""Remember when you said that I like everyone?"" he asks","me as we drag the first of our kayaks into the water.
""Yes,"" I say.
""I don't like them."" He tips his chin toward our vanmates' backs, shrinking as they rapidly pump their paddles back and forth.
I suppress a smile. ""Do you know them?""
""After that seven-hour van ride, I know enough,"" he says.
I chortle. ""It took us six minutes to get here.""
""They're my enemies."" He steadies the kayak and gestures for me to get in","as we push off.
""I remember.""
""I think I'm going to have to take that back.""
""Why?""
""Because I don't like that woman.""
""Why not?""
""Because she's too happy.""
""You don't like happy people?""
""I don't like people who are too happy.""
""Why?""
""Because they're fake.""
""You don't like fake people?""
""I don't like people who are too fake.""
""Why?""
""Because they're too fake"
"kind of terrified of the school librarian, so once I got old enough, I'd just walk over to the local branch after class and Mom would pick me up when she got off work.""
He grins. ""A good librarian makes all the difference.""
I angle myself toward him. ""You joke, but it's true.""
""I'm not joking,"" he says. ""If you'd been my librarian, I would've read a lot more.""
""Because I would've told you audiobooks count?"" I say.
""For starters,"" he says. ""Also I would've wanted to impress you.""
My face tingles. ""Julia's great,"" I say.
""She is,"" he agrees. ""She's the best.""
""Have you always been close?"" I ask.
""Pretty much,"" he says. ""I mean, I was, like, thirteen when she was born, so I was out of the house a lot, but when I was home, she followed me like a puppy. Like literally just crawled around after me.""
I grin, p","icturing it. A brown-eyed, dark-haired baby Julia scooting along after a scrawny brown-eyed teenage Miles.
""She was only five when I moved to the city,"" he says. ""But I tried to make it back to see her as much as I could.""
""She said you visited every Saturday, took her out.""
I catch a subtle grimace. ""Just needed to get her out of the house every once in a while.""
There it is again, that crack in the box. Just as quickly, though, it's","icturing it. ""I can see that.""
""She was a little shit,"" he says. ""She'd get into my stuff and then blame it on me. I'd be in trouble for something I didn't do.""
""I'm sure she's grown out of that.""
""She has,"" he says. ""She's a good kid. She's a good person.""
""I'm sure she is.""
""She's a good sister, too,"" he says. ""She's always been there for me. She's the only one"
"throat. ""Your physics are off, Daphne,"" he says against my ear as we start to sink.
I wriggle around to face him, pushing away before anything can keep me there. ""I knew you could swim, Miles.""
""How?"" he asks.
""One, everything about you,"" I say. ""Two, I've seen pictures.""
""When you and Ashleigh were snooping?"" he teases.
""Yes, when we were snooping,"" I admit.
He nods, treading water in front of me. ""Thought so.""
""Have you ever snooped?"" I ask.
""No,"" he says.
I study him until he laughs, glances toward the island again, then meets my eyes. ""Fine, a couple of times when you've left your door open, I've peeked in. But it's not like I'm digging through your drawers.""
""Excuse me,"" I say. ""I did not dig through your drawers. Not that I would have needed to, since they were all open.""
""You looked in them."" He sw","ims closer.
""I didn't,"" I say.
""In case you were wondering,"" he says, ""your drawers have never been open while your door was.""
""I wasn't wondering,"" I say.
""It's been spotless,"" he says. ""Not a single hint as to who you are.""
""Pretty boring of me,"" I say.
""Mysterious,"" he counters. ""Like a puzzle.""
""Or a highly organized silverware tray,"" I say.
Under the water, our calves brush against one another.","ims closer to me. ""You looked in my underwear drawer.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
""I did not.""
""You did.""
"""
"poke our heads inside before deciding it's way too packed. We wander around the back of the barn to the goat enclosure, where one is rubbing its face against the fence while the others are tucked away in a covered area inaccessible to bar patrons. We scratch the lone goat's head for a while, then pump our hands generously with the provided sanitizer before making our way back to the snap-lock dance floor.
The band cranks out country covers of hits through the decades, and we dance until my hair has dried all the way through, then until it's sweaty again.
At one point, Miles goes to get fresh beers—and a cider for me—and comes back wearing a handful of glow-stick necklaces, a sloppy pink lipstick mark on his cheek.
""Of course,"" Julia shouts over the music, not interrupting her dancing whatsoever and not even close to winded.
Oh, to be twenty-three.
She jerks her head toward Miles. ""Leaves for a beer, comes back with a","hickey!""
I think she must mean figuratively, but that doesn't stop me from scanning his throat as he's passing out our drinks. When he's doled them all out, he drops one of the glow necklaces around Ashleigh's neck, then gives Julia one, which she adjusts to be smaller so she can wear it like a tiara.
Then he puts the last two around my neck.
""Thank you,"" I shout. The band's just started in on a cover of ""Crimson and Clover,"" and half the audience","necklace. I'm not surprised.""
""I'm not either,"" I say. ""I'm just surprised he didn't come back with a tattoo.""
""I'm not surprised about that, either.""
We laugh, and I'm reminded of the first time I met her. She was so confident, so sure of herself. I'm not sure I've ever seen her this relaxed.
""I'm glad you're here,"" I say.
""Me too.""
""I'm glad you're here,"" I say again."
"my elbow. ""You know it's not like my social well is overflowing these days either. I just meant, it's supposed to be fun to rehash all this, not embarrassing. This is a judgment-free space. We're twenty yards from the library, for god's sake. Yesterday I had to ask a guy to stop leading wild pigeons inside with a breadcrumb trail.""
""Again? "" I say.
""Not Larry,"" she replies. ""Different guy.""
""Well, I didn't have to entice Miles with breadcrumbs,"" I say.
""Always a good sign,"" she says.
""We were watching a Fast & Furious movie,"" I spit out.
""Which one,"" she asks immediately.
""I really couldn't tell you. One with Vin Diesel in it.""
""Would make anyone horny,"" she says. ""And, what, it was weird?""
""No. It was . . ."" I tamp my voice down, lest the food truck operator decide to lean in. ""Weirdly good.""
""What's weird","about that?"" Ashleigh says. ""Miles is hot.""
""It's weird because I haven't kissed anyone but Peter in, like, five years, and I didn't think when I finally did, it would be my ex-fiancé's new fiancée's ex-boyfriend.""
""When you put it like that . . .""
""Anyway, we agreed it was a huge mistake,"" I say.
""Really?"" she says. ""Why?""
I shrug. ""I mean, for every conceivable reason. We live","about it?""
""I don't know. I just felt like I was watching a movie with a stranger.""
""You're not a stranger to him,"" she says.
""I know. I know. But I felt like I was watching a movie with a stranger.""
""You're not a stranger to him,"" she says again.
""I know. I know. But I felt like I was watching a movie with a stranger.""
""You're not a stranger to him,"" she says a third time.
""I know. I know. But I felt like I was watching a"
"'ve traded lives.""
Ashleigh shakes her head. ""There's steadiness and dependability, and those are great. But settling? Just deciding you already know everything you like and dislike on the entire planet, everything you're good at, every friend you're going to make, and every food you're ever going to eat? The guy wouldn't even let me repaint our bedroom! I wanted to know new parts of him, and I wanted to find new parts of myself. So I asked him to go to couples' counseling.""
""And it didn't work?"" I say.
She smiles, but somehow it's the first flash of sadness I've seen on her.
""For me it did. But he wouldn't go. He was willing to be good to me, but he wasn't willing to be any better. I stuck it out as long as I could. Then one day I woke up, and I couldn't anymore. So I told him. And a part of me expected him to finally get it. To say he'd do therapy, try. But he didn't.""
","""Shit,"" I say. ""I'm so sorry, Ashleigh.""
She gives a blasé shrug. ""Sometimes it's terrible, but this was my choice.
I think a lot of my friends thought I was a selfish idiot, giving up a pretty good thing just for the hope of a really good thing. But how can I teach my kid not to settle if I'm not willing to fight for the life I want? I tried so hard to love the one I had, and if Duke had tried too, I would've held on. But
he","""What did he say?""
""He said he was sorry. He said he loved me. He said he'd do anything to make me happy. But he didn't want to go to therapy. He didn't want to change. He didn't want to try. He just wanted me to stay.""
""And you did?""
""I did. For a while. But I couldn't. I couldn't stay. I couldn't be that person. I couldn't be that life. I couldn't be that person who was okay with being okay. I couldn't"
"get in bed and try to read, without any success. Then I try to watch an action movie and quickly realize it's not fun to watch that sort of thing alone, so I take to scrolling social media, seeing college friends'
summer pregnancy announcements, a Richmond coworker's recent trip to Thailand to see family, and then, without any warning, there she is, on my screen.
Petra.
And sure, that's jarring enough. But it's not what makes me fling my phone across the room, pulse racing.
It's who posted the picture. It's who else is in it.
The tiny woman with her, arms wrapped around Petra, both of them beaming in front of decimated plates of chocolate waffles on an orange-checked tablecloth.
I only saw the image for a second, but it's seared into my mind.
How could it not be, when I recognize the tablecloth, the waffles, and even Petra's beaming friend?
I crawl across the bed, heart in my throat, and brace myself before flipping","the phone face up again.
Cooper posted the picture. I don't need the geotag— RICHMOND, VIRGINIA—to know where the shot was taken. It's our brunch spot. The one he, Sadie, Peter, and I used to go to most Saturdays.
Peter and Petra are visiting them.
I can't breathe. My clothes feel too tight, my skin hot and itchy. I stumble to the window and my arms have gone too weak to open it on the
first try. When I finally","my phone back on.
I'm not prepared for the sight of the photo.
It's a picture of Petra and me, taken at the restaurant where we had our first date.
I'm not sure how I feel about the fact that she's posted it.
I'm not sure how I feel about the fact that she's posted it with a caption that reads, ""My favorite person in the world.""
I'm not sure how I feel about the fact that she's posted it with a caption that reads, ""My favorite person in the world,"" and that"
"How do you know Miles?"" Ashleigh asks.
Right as I say, ""Oh, we're just friends.""
Right as Harvey says, ""Who the hell is Miles?"" and sinks into one of the cane-backed dining chairs. It's the first time I've ever heard Harvey swear.
Still less shocking than the Red Wings slippers.
Lenore asks Ashleigh, ""How do you two know each other?""
""Daphne works with us at the library,"" Ashleigh replies.
""Who's this Miles fellow?"" Harvey says.
""Miles is my roommate,"" I clarify, at which Lenore and Barb exchange a knowing look.
Ashleigh slings her huge purse onto the floor and drops into the chair beside Harvey, leaving me to take the one next to Barb. Harvey plucks a cigar from a small wooden box in the center of the laminate table, then slides the box toward us.
""No, thanks,"" I say. Ashleigh pops one right out, reaching for the cigar cutter in the box'","s lid. ""So how do all of you know each other?"" I ask.
Harvey starts to shuffle. ""Oh, we all go way back.""
""Grace Episcopal."" Lenore nods like, You understand.
I don't.
""My mom was the priest there,"" Ashleigh explains. ""My stepmom, technically, but my dad died when I was tiny, and my mom married Adara when I was six, so she was a parent to me for basically as long as I can remember.""
A sadness flutters through the room.","s lid.
""I'm not sure I've ever seen you smoke,"" I say.
""I don't,"" she says. ""I just like to have one on hand.""
""I'm not sure I've ever seen you smoke,"" I say again.
""I don't,"" she says. ""I just like to have one on hand.""
""I'm not sure I've ever seen you smoke,"" I say a third time.
""I don't,"" she says. ""I just like to have one on hand.""
""I'm not sure"
"easy on me,"" I say.
""Oh, they treated you like you were made of glass,"" she agrees, her head cocked and gaze appraising. ""But you're not so delicate, Vincent.""
""I'm not."" It feels true, at least right now. I'm not so delicate. Lonely, hurt, angry, a little bit whiny? Sure.
But not delicate.
Maybe I could handle staying here, where my life fell apart. Maybe I could start over, making something my own this time.
The cab pulls up.
""Ashleigh?"" I say.
""Hm?"" she says.
""Thank you,"" I say. ""Really.""
She rolls her eyes. ""We needed a fifth.""
I shake my head. ""Not just that. For being my friend. For still giving me a chance, after the last year.""
Her ever-blunt features soften. ""You know,"" she says, ""I needed one too.""
""I'm glad it could be me,"" I tell her.
""Right back at you."" The cabdriver flashes his lights at us",", and with our arms slung over each other's shoulders, we wobble down the driveway to meet him.
For reasons I don't completely understand, I feel like I could cry.
""WHY DON'T YOU just tell me?"" I ask Miles as I follow him into the kitchen.
""Because,"" he says, opening the fridge, ""you already agreed to go.""
""And you're afraid I'll back out once I know what it is?"" I ask.
He pulls the water pitcher out, fills his glass, and drinks the",". ""I'll see you at the wedding.""
""You will,"" I say.
""You'll be there, right?""
""I'll be there.""
""Good."" She smiles. ""I'll see you then.""
""See you then.""
She gets out of the cab and I watch her walk away.
I'm not so delicate.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'"
"already had these tickets.""
""Well, first of all . . ."" He leans in close, drops his voice to a whisper against my ear. ""I love old people.""
""I have noticed you tend to do well with the over-seventy set,"" I allow.
""Then again, you're not so bad with the under-seventy set.""
He rolls his eyes, but he's smiling. ""I guess it's nice being around people who've made it through shit, you know?"" He shrugs. ""Like probably all their worst mistakes are behind them, and they know who they are now, and how to be who they want to be.""
I feel my smile falling, my heart softening. There's something wistful in his voice. And I'm not used to wistful Miles.
""Plus,"" he says, brightening, ""Lenore's on the board for the society, and she badgered me into 'doing my part' and buying a couple seats."" He touches my back, tipping his chin toward the mahogany bar across the ballroom. ""Here,","let's get a real drink.""
As we make our way over and join the back of the mercifully short line, something dawns on me: ""You said 'first of all.' ""
Miles's brow wrinkles. ""What?""
""You said, first of all, you love""—I silently mouth old people, so no one in line will hear it—""but you didn't buy two tickets for this just because of . . .""
I trail off as it hits me.
Well, partly I trail off because it hits me.
Mostly","let's get a drink.""
""I'm not sure I'm allowed to drink.""
""You're not allowed to drink?""
""I'm not sure I'm allowed to drink.""
""You're not allowed to drink?""
""I'm not sure I'm allowed to drink.""
""You're not allowed to drink?""
""I'm not sure I'm allowed to drink.""
""You're not allowed to drink?""
""I'm not sure I'm allowed to drink.""
""You're not allowed to drink?""
"
"room.
In the last hour, the Read-a-thon has racked up: a free charcuterie board for its volunteers, one hundred gift bags of chocolate-covered cherries, an assortment of popcorn, and one large (tax-free) cash donation.
I, meanwhile, have accumulated a surplus of both awe and hunger. As Miles and I hover over the dessert table, loading a shared plate up with cookies and cake slices and individual cups of chocolate ganache, I say, still half-dazed, ""I don't understand how you just did that.""
He hands me a pink macaron, which I put directly into my mouth. ""I didn't do anything,"" he says. ""People care about what you're doing.""
""Maybe,"" I say, mouth full. ""But I've been trying to get ahold of someone from Frosty Dips for a while.""
""Well, Dillard from Frosty Dips's brother runs the hardware store slash barbershop I go to,"" Miles says.
""I'","ve been here long enough to just accept that sentence,"" I say. ""I also emailed Popcorn Emporium back in March.""
Miles frowns at that, adds a light golden macaron to the plate. ""I know this sucks, but sometimes people need to put a face on something before they're willing to help. An email doesn't do that.""
""Thank you for being the face,"" I say.
He turns toward me. ""You made them care, not me.""
""Well, I think my being the fake girlfriend of the mayor of Waning","m not sure that's a good enough connection.""
""It is if you're willing to wait a few days.""
""I'm not.""
""Then you're going to have to do what I did.""
""Which is what?""
""You're going to have to ask someone you know.""
""I don't know anyone who owns a business.""
""You know me.""
""You're not a business.""
""I'm a business,"" he says. ""I'm a business that's not a business.""
""You're a"
